time,DE27B
2021-12-08,-0.152
2021-12-09,0.742
2021-12-10,1.661
2021-12-11,2.303
2021-12-12,1.15
2021-12-13,0.21599999
2021-12-14,-0.435
2021-12-15,1.015
2021-12-16,3.0329998
2021-12-17,3.764
2021-12-18,3.023
2021-12-19,3.418
2021-12-20,2.139
2021-12-21,-1.216
2021-12-22,-3.6079998
2021-12-23,-4.2440004
2021-12-24,3.0289998
2021-12-25,4.501
2021-12-26,-0.995
2021-12-27,-2.7789998
2021-12-28,-0.617
2021-12-29,1.0339999
2021-12-30,2.491
2021-12-31,6.182
