time,DE94A
2021-04-01,7.8999996
2021-04-02,5.62
2021-04-03,6.56
2021-04-04,6.31
2021-04-05,3.9599998
2021-04-06,2.46
2021-04-07,3.9099998
2021-04-08,5.49
2021-04-09,6.97
2021-04-10,4.52
2021-04-11,4.0299997
2021-04-12,3.47
2021-04-13,4.67
2021-04-14,4.12
2021-04-15,4.8199997
2021-04-16,5.6299996
2021-04-17,5.8799996
2021-04-18,7.35
2021-04-19,9.16
2021-04-20,9.76
2021-04-21,7.12
2021-04-22,6.18
2021-04-23,6.5299997
2021-04-24,6.7799997
2021-04-25,6.16
2021-04-26,5.37
2021-04-27,7.97
2021-04-28,9.59
2021-04-29,7.45
2021-04-30,7.7599998
2021-05-01,7.0099998
2021-05-02,6.62
2021-05-03,9.559999
2021-05-04,8.5
2021-05-05,6.8999996
2021-05-06,6.62
2021-05-07,7.0099998
2021-05-08,9.67
2021-05-09,16.48
2021-05-10,14.37
2021-05-11,12.62
2021-05-12,11.599999
2021-05-13,11.679999
2021-05-14,9.5199995
2021-05-15,10.28
2021-05-16,10.929999
2021-05-17,10.65
2021-05-18,10.719999
2021-05-19,10.44
2021-05-20,11.79
2021-05-21,12.059999
2021-05-22,10.0199995
2021-05-23,10.78
2021-05-24,11.19
2021-05-25,10.58
2021-05-26,10.63
2021-05-27,10.599999
2021-05-28,11.58
2021-05-29,11.08
2021-05-30,13.299999
2021-05-31,14.7
2021-06-01,18.029999
2021-06-02,19.4
2021-06-03,19.23
2021-06-04,18.119999
2021-06-05,14.48
2021-06-06,15.5199995
2021-06-07,16.08
2021-06-08,17.97
2021-06-09,17.82
2021-06-10,18.25
2021-06-11,17.24
2021-06-12,15.46
2021-06-13,16.23
2021-06-14,19.13
2021-06-15,16.66
2021-06-16,21.199999
2021-06-17,22.5
2021-06-18,21.02
2021-06-19,17.07
2021-06-20,16.8
2021-06-21,13.559999
2021-06-22,14.12
2021-06-23,13.509999
2021-06-24,13.66
2021-06-25,15.429999
2021-06-26,18.75
2021-06-27,19.73
2021-06-28,19.47
2021-06-29,15.9
2021-06-30,14.0199995
2021-07-01,15.49
2021-07-02,16.52
2021-07-03,18.199999
2021-07-04,18.22
2021-07-05,17.43
2021-07-06,17.699999
2021-07-07,17.17
2021-07-08,17.369999
2021-07-09,16.58
2021-07-10,17.279999
2021-07-11,17.77
2021-07-12,19.619999
2021-07-13,18.72
2021-07-14,18.699999
2021-07-15,17.9
2021-07-16,17.4
2021-07-17,19.039999
2021-07-18,18.949999
2021-07-19,17.25
2021-07-20,17.15
2021-07-21,18.779999
2021-07-22,17.58
2021-07-23,17.27
2021-07-24,19.279999
2021-07-25,19.619999
2021-07-26,19.33
2021-07-27,18.13
2021-07-28,17.449999
2021-07-29,16.699999
2021-07-30,16.76
2021-07-31,17.119999
2021-08-01,15.82
2021-08-02,14.969999
2021-08-03,14.58
2021-08-04,16.49
2021-08-05,18.3
2021-08-06,18.35
2021-08-07,16.93
2021-08-08,17.039999
2021-08-09,16.42
2021-08-10,16.68
2021-08-11,17.6
2021-08-12,18.199999
2021-08-13,17.8
2021-08-14,18.46
2021-08-15,19.01
2021-08-16,16.05
2021-08-17,15.349999
2021-08-18,16.66
2021-08-19,16.289999
2021-08-20,17.539999
2021-08-21,18.42
2021-08-22,17.44
2021-08-23,17.88
2021-08-24,17.05
2021-08-25,15.87
2021-08-26,15.809999
2021-08-27,15.9
2021-08-28,16.91
2021-08-29,16.35
2021-08-30,17.02
2021-08-31,15.58
2021-09-01,16.25
2021-09-02,15.049999
2021-09-03,14.62
2021-09-04,15.44
2021-09-05,15.349999
2021-09-06,16.22
2021-09-07,18.77
2021-09-08,19.8
2021-09-09,19.22
2021-09-10,19.1
2021-09-11,18.24
2021-09-12,16.4
2021-09-13,15.0199995
2021-09-14,16.92
2021-09-15,16.869999
2021-09-16,16.0
2021-09-17,15.5
2021-09-18,14.78
2021-09-19,15.67
2021-09-20,12.78
2021-09-21,13.33
2021-09-22,15.12
2021-09-23,16.24
2021-09-24,17.34
2021-09-25,18.039999
2021-09-26,17.09
2021-09-27,15.12
2021-09-28,14.41
2021-09-29,12.25
2021-09-30,12.87
2021-10-01,13.28
2021-10-02,13.32
2021-10-03,13.219999
2021-10-04,13.41
2021-10-05,12.79
2021-10-06,12.12
2021-10-07,11.54
2021-10-08,10.83
2021-10-09,9.41
2021-10-10,10.42
2021-10-11,11.91
2021-10-12,11.13
2021-10-13,11.5199995
2021-10-14,13.98
2021-10-15,11.389999
2021-10-16,10.969999
2021-10-17,11.639999
2021-10-18,11.639999
2021-10-19,16.13
2021-10-20,15.259999
2021-10-21,10.0
2021-10-22,9.17
2021-10-23,8.76
2021-10-24,8.429999
2021-10-25,10.59
2021-10-26,12.309999
2021-10-27,13.41
2021-10-28,11.679999
2021-10-29,12.62
2021-10-30,11.91
2021-10-31,10.91
2021-11-01,9.94
2021-11-02,7.3599997
2021-11-03,6.2599998
2021-11-04,7.3599997
2021-11-05,9.26
2021-11-06,11.15
2021-11-07,9.95
2021-11-08,8.55
2021-11-09,8.4
2021-11-10,10.07
2021-11-11,10.94
2021-11-12,8.45
2021-11-13,10.96
2021-11-14,9.71
2021-11-15,6.42
2021-11-16,4.64
2021-11-17,7.7
2021-11-18,9.42
2021-11-19,11.53
2021-11-20,9.889999
2021-11-21,7.6099997
2021-11-22,4.42
2021-11-23,6.21
2021-11-24,5.65
2021-11-25,4.83
2021-11-26,4.3399997
2021-11-27,2.97
2021-11-28,3.02
2021-11-29,3.23
2021-11-30,8.08
2021-12-01,7.8999996
2021-12-02,2.6599998
2021-12-03,3.3899999
2021-12-04,4.21
2021-12-05,3.23
2021-12-06,2.33
2021-12-07,3.1499999
2021-12-08,5.23
2021-12-09,2.6499999
2021-12-10,3.01
2021-12-11,2.4099998
2021-12-12,7.74
2021-12-13,9.21
2021-12-14,8.33
2021-12-15,9.59
2021-12-16,9.23
2021-12-17,8.059999
2021-12-18,6.47
2021-12-19,5.77
2021-12-20,3.32
2021-12-21,0.03
2021-12-22,-2.34
2021-12-23,1.68
2021-12-24,5.91
2021-12-25,0.35999998
2021-12-26,0.7
2021-12-27,4.2999997
2021-12-28,7.56
2021-12-29,7.75
2021-12-30,12.17
2021-12-31,13.139999
