time,ITH51
2021-05-21,8.191999
2021-05-22,5.744
2021-05-23,7.004
2021-05-24,7.3619995
2021-05-25,9.219999
2021-05-26,8.618
2021-05-27,9.78
2021-05-28,10.691999
2021-05-29,13.123999
2021-05-30,12.584
2021-05-31,14.728
2021-06-01,12.436
2021-06-02,11.636
2021-06-03,14.08
2021-06-04,12.664
2021-06-05,13.128
2021-06-06,11.515999
2021-06-07,12.415999
2021-06-08,13.662
2021-06-09,13.934
2021-06-10,14.431999
2021-06-11,13.0
2021-06-12,12.437999
2021-06-13,13.737999
2021-06-14,11.127999
2021-06-15,10.014
2021-06-16,12.299999
2021-06-17,12.162001
2021-06-18,8.982
2021-06-19,11.797999
2021-06-20,12.084
2021-06-21,10.148
2021-06-22,8.955999
2021-06-23,13.0
2021-06-24,12.44
2021-06-25,9.736
2021-06-26,10.373999
2021-06-27,11.672
2021-06-28,13.688001
2021-06-29,12.004
2021-06-30,11.532001
2021-07-01,10.9279995
2021-07-02,12.088
2021-07-03,13.878
2021-07-04,14.783999
2021-07-05,14.153999
2021-07-06,13.909999
2021-07-07,12.983999
2021-07-08,13.061999
2021-07-09,13.702001
2021-07-10,13.25
2021-07-11,14.994
2021-07-12,14.588
2021-07-13,13.716001
2021-07-14,13.581999
2021-07-15,14.802
2021-07-16,16.675999
2021-07-17,15.666
2021-07-18,14.328
2021-07-19,15.306
2021-07-20,14.963999
2021-07-21,15.264
2021-07-22,15.909999
2021-07-23,14.775999
2021-07-24,14.62
2021-07-25,13.733999
2021-07-26,13.686
2021-07-27,13.001999
2021-07-28,12.191999
2021-07-29,12.134001
2021-07-30,13.787999
2021-07-31,11.619999
2021-08-01,11.69
2021-08-02,10.719999
2021-08-03,13.889999
2021-08-04,14.879999
2021-08-05,14.646001
2021-08-06,14.525999
2021-08-07,14.575999
2021-08-08,14.45
2021-08-09,13.705999
2021-08-10,13.825999
2021-08-11,14.653999
2021-08-12,12.434
2021-08-13,14.506
2021-08-14,13.863998
2021-08-15,13.303999
2021-08-16,12.733999
2021-08-17,13.780001
2021-08-18,13.216001
2021-08-19,12.549999
2021-08-20,14.167999
2021-08-21,15.286
2021-08-22,15.261999
2021-08-23,13.955999
2021-08-24,14.834
2021-08-25,13.889999
2021-08-26,13.992
2021-08-27,13.158
2021-08-28,12.82
2021-08-29,12.615999
2021-08-30,12.94
2021-08-31,12.715999
2021-09-01,12.853999
2021-09-02,12.139999
2021-09-03,12.694
2021-09-04,13.410001
2021-09-05,14.266001
2021-09-06,15.403999
2021-09-07,16.588
2021-09-08,16.682001
2021-09-09,13.906
2021-09-10,14.037999
2021-09-11,13.24
2021-09-12,11.429998
2021-09-13,11.99
2021-09-14,13.398
2021-09-15,13.7039995
2021-09-16,12.086
2021-09-17,14.65
2021-09-18,11.04
2021-09-19,12.858
2021-09-20,11.412
2021-09-21,13.497999
2021-09-22,13.42
2021-09-23,11.904
2021-09-24,13.297999
2021-09-25,13.95
2021-09-26,14.338
2021-09-27,10.129999
2021-09-28,8.495999
2021-09-29,8.138
2021-09-30,9.366
2021-10-01,8.962
2021-10-02,9.886
2021-10-03,7.9520006
2021-10-04,9.3
2021-10-05,7.722
2021-10-06,9.684
2021-10-07,12.573999
2021-10-08,14.018
2021-10-09,14.236
2021-10-10,9.724001
2021-10-11,9.672
2021-10-12,10.038
2021-10-13,11.896
2021-10-14,11.906
2021-10-15,7.1159997
2021-10-16,7.838
2021-10-17,10.746
2021-10-18,13.834
2021-10-19,13.2
2021-10-20,9.865999
2021-10-21,6.338
2021-10-22,7.9619994
2021-10-23,8.756
2021-10-24,12.716
2021-10-25,8.940001
2021-10-26,10.455999
2021-10-27,12.398
2021-10-28,10.969999
2021-10-29,8.332001
2021-10-30,8.627999
2021-10-31,6.7440004
2021-11-01,7.768
2021-11-02,7.646
2021-11-03,7.004
2021-11-04,6.38
2021-11-05,9.466
2021-11-06,10.274
2021-11-07,7.6559997
2021-11-08,9.308
2021-11-09,9.924
2021-11-10,6.2559996
2021-11-11,7.386
2021-11-12,9.85
2021-11-13,9.261999
2021-11-14,11.693999
2021-11-15,9.082
2021-11-16,9.808001
2021-11-17,6.5
2021-11-18,10.575999
2021-11-19,11.941999
2021-11-20,9.686
2021-11-21,5.754
2021-11-22,5.784
2021-11-23,6.9620004
2021-11-24,5.494
2021-11-25,4.9179997
2021-11-26,4.62
2021-11-27,3.4720001
2021-11-28,2.9039998
2021-11-29,5.658
2021-11-30,6.79
2021-12-01,5.32
2021-12-02,3.17
2021-12-03,5.3459997
2021-12-04,4.16
2021-12-05,4.18
2021-12-06,3.3639998
2021-12-07,3.3639998
2021-12-08,5.548
2021-12-09,3.876
2021-12-10,3.6959999
2021-12-11,6.292
2021-12-12,7.2739997
2021-12-13,5.3339996
2021-12-14,7.0099998
2021-12-15,9.579999
2021-12-16,8.325999
2021-12-17,7.664
2021-12-18,4.756
2021-12-19,5.9859996
2021-12-20,5.0699997
2021-12-21,3.728
2021-12-22,5.206
2021-12-23,6.486
2021-12-24,6.578
2021-12-25,3.6079998
2021-12-26,4.7339997
2021-12-27,6.248
2021-12-28,4.692
2021-12-29,5.418
2021-12-30,9.528
2021-12-31,8.881999
