time,DE11C
2021-07-21,16.915455
2021-07-22,16.734318
2021-07-23,17.982727
2021-07-24,16.454773
2021-07-25,18.300909
2021-07-26,21.472271
2021-07-27,21.919544
2021-07-28,21.359999
2021-07-29,21.029318
2021-07-30,18.36409
2021-07-31,17.848864
2021-08-01,18.256365
2021-08-02,15.931818
2021-08-03,15.743408
2021-08-04,14.672955
2021-08-05,14.544772
2021-08-06,15.0827265
2021-08-07,17.131819
2021-08-08,18.71409
2021-08-09,17.699999
2021-08-10,16.851135
2021-08-11,16.169771
2021-08-12,16.207499
2021-08-13,17.880909
2021-08-14,17.51659
2021-08-15,16.347273
2021-08-16,17.19159
2021-08-17,18.134092
2021-08-18,14.808865
2021-08-19,14.695682
2021-08-20,15.006591
2021-08-21,14.462045
2021-08-22,13.372727
2021-08-23,12.881137
2021-08-24,10.721818
2021-08-25,10.943863
2021-08-26,13.165681
2021-08-27,14.180001
2021-08-28,17.32818
2021-08-29,15.567272
2021-08-30,15.091137
2021-08-31,14.093409
2021-09-01,12.680001
2021-09-02,10.4025
2021-09-03,10.749091
2021-09-04,8.674772
2021-09-05,7.684773
2021-09-06,10.260227
2021-09-07,13.814545
2021-09-08,15.029771
2021-09-09,16.922272
2021-09-10,15.655454
2021-09-11,16.192274
2021-09-12,15.245454
2021-09-13,14.425909
2021-09-14,10.032044
2021-09-15,7.8581815
2021-09-16,7.361818
2021-09-17,8.331364
2021-09-18,7.620909
2021-09-19,6.732272
2021-09-20,5.3656816
2021-09-21,5.5504546
2021-09-22,7.136136
2021-09-23,5.6456814
2021-09-24,7.7040906
2021-09-25,9.867954
2021-09-26,9.854773
2021-09-27,7.4497724
2021-09-28,7.652272
2021-09-29,8.731136
2021-09-30,7.7956815
2021-10-01,7.7434096
2021-10-02,9.233181
2021-10-03,9.6220455
2021-10-04,10.520908
2021-10-05,10.746819
2021-10-06,11.591363
2021-10-07,10.0475
2021-10-08,7.4575
2021-10-09,7.389545
2021-10-10,8.991364
2021-10-11,7.2375
2021-10-12,6.655682
2021-10-13,6.035682
2021-10-14,5.690227
2021-10-15,6.634546
2021-10-16,6.6893187
2021-10-17,6.2356815
2021-10-18,4.094318
2021-10-19,2.166591
2021-10-20,6.680454
2021-10-21,12.614999
2021-10-22,7.418636
2021-10-23,3.8590906
2021-10-24,1.8202271
2021-10-25,5.833409
2021-10-26,5.601818
2021-10-27,8.3154545
2021-10-28,9.5029545
2021-10-29,11.067727
2021-10-30,8.667954
2021-10-31,7.9999995
2021-11-01,8.721136
2021-11-02,5.889091
2021-11-03,6.9679537
2021-11-04,7.2877274
2021-11-05,7.55909
2021-11-06,5.3306813
2021-11-07,4.5629544
2021-11-08,2.8165908
2021-11-09,-0.9704546
2021-11-10,3.6595457
2021-11-11,7.1336365
2021-11-12,6.0761356
2021-11-13,4.035
2021-11-14,1.5595455
2021-11-15,-2.3543181
2021-11-16,-0.37159088
2021-11-17,2.5729544
2021-11-18,3.8177269
2021-11-19,3.2529547
2021-11-20,4.857045
2021-11-21,1.6370454
2021-11-22,-2.3913636
2021-11-23,-1.5193181
2021-11-24,2.7849998
2021-11-25,4.5299997
2021-11-26,1.5429546
2021-11-27,-0.8977272
2021-11-28,-2.9181817
2021-11-29,-3.920227
2021-11-30,-4.9929547
2021-12-01,-5.9225
2021-12-02,-7.1488633
2021-12-03,-5.1120453
2021-12-04,-7.1886363
2021-12-05,-11.832046
2021-12-06,-18.27409
2021-12-07,-22.458406
2021-12-08,-13.982727
2021-12-09,-15.334091
2021-12-10,-9.679545
2021-12-11,-0.5434091
2021-12-12,0.6590909
2021-12-13,-0.24954544
2021-12-14,-0.121818185
2021-12-15,1.9684091
2021-12-16,3.3031816
2021-12-17,1.8656818
2021-12-18,1.6922725
2021-12-19,1.4847728
2021-12-20,-6.8713636
2021-12-21,-11.120682
2021-12-22,-10.811817
2021-12-23,-7.326363
2021-12-24,-5.7084093
2021-12-25,-11.123636
2021-12-26,-9.930227
2021-12-27,-7.4661365
2021-12-28,-4.7547727
2021-12-29,-7.6824994
2021-12-30,-7.8531814
2021-12-31,-0.3690909
