time,FRI22
2021-05-23,9.234445
2021-05-24,11.149999
2021-05-25,10.321111
2021-05-26,10.531111
2021-05-27,11.278889
2021-05-28,10.263332
2021-05-29,10.103333
2021-05-30,10.547777
2021-05-31,11.929999
2021-06-01,13.41
2021-06-02,14.994444
2021-06-03,14.681111
2021-06-04,17.276665
2021-06-05,18.531113
2021-06-06,17.278889
2021-06-07,17.743334
2021-06-08,18.383333
2021-06-09,17.615555
2021-06-10,15.906666
2021-06-11,17.846666
2021-06-12,17.176666
2021-06-13,12.437778
2021-06-14,14.264443
2021-06-15,18.075554
2021-06-16,19.543331
2021-06-17,21.293333
2021-06-18,22.043333
2021-06-19,23.157778
2021-06-20,24.109999
2021-06-21,22.46778
2021-06-22,19.408886
2021-06-23,18.804443
2021-06-24,19.774445
2021-06-25,16.363333
2021-06-26,17.257778
2021-06-27,18.437777
2021-06-28,20.057777
2021-06-29,20.602222
2021-06-30,18.653334
2021-07-01,16.958889
2021-07-02,16.134443
2021-07-03,18.145554
2021-07-04,17.618889
2021-07-05,17.941109
2021-07-06,20.52333
2021-07-07,19.144444
2021-07-08,18.174444
2021-07-09,18.84333
2021-07-10,18.061111
2021-07-11,18.753332
2021-07-12,18.758888
2021-07-13,21.94
2021-07-14,20.805555
2021-07-15,19.186666
2021-07-16,20.49
2021-07-17,21.436668
2021-07-18,20.943333
2021-07-19,17.512222
2021-07-20,15.086666
2021-07-21,16.042223
2021-07-22,17.305555
2021-07-23,18.129997
2021-07-24,19.096668
2021-07-25,19.329998
2021-07-26,21.496666
2021-07-27,21.203333
2021-07-28,20.872221
2021-07-29,18.934443
2021-07-30,19.217775
2021-07-31,19.994444
2021-08-01,15.049999
2021-08-02,15.725555
2021-08-03,16.692223
2021-08-04,15.986668
2021-08-05,14.536667
2021-08-06,16.261112
2021-08-07,18.724445
2021-08-08,18.729998
2021-08-09,17.58
2021-08-10,18.726664
2021-08-11,17.261112
2021-08-12,17.10111
2021-08-13,20.577778
2021-08-14,21.688887
2021-08-15,20.947777
2021-08-16,20.744442
2021-08-17,14.539998
2021-08-18,14.984443
2021-08-19,16.841112
2021-08-20,17.358889
2021-08-21,16.464443
2021-08-22,17.643333
2021-08-23,17.008888
2021-08-24,13.193333
2021-08-25,14.537777
2021-08-26,13.35889
2021-08-27,12.462221
2021-08-28,12.419999
2021-08-29,12.616666
2021-08-30,11.969999
2021-08-31,13.5588875
2021-09-01,15.0233345
2021-09-02,14.446666
2021-09-03,15.049999
2021-09-04,14.73
2021-09-05,13.016666
2021-09-06,13.349998
2021-09-07,15.706667
2021-09-08,15.357778
2021-09-09,16.564445
2021-09-10,17.108889
2021-09-11,17.607777
2021-09-12,17.005556
2021-09-13,15.923333
2021-09-14,15.921112
2021-09-15,17.449999
2021-09-16,17.644444
2021-09-17,13.576667
2021-09-18,11.885555
2021-09-19,9.58
2021-09-20,9.463333
2021-09-21,9.642221
2021-09-22,10.197778
2021-09-23,14.462223
2021-09-24,14.188889
2021-09-25,15.653332
2021-09-26,15.343333
2021-09-27,15.205555
2021-09-28,15.02111
2021-09-29,11.963333
2021-09-30,9.708888
2021-10-01,8.61
2021-10-02,12.505555
2021-10-03,13.092222
2021-10-04,14.691112
2021-10-05,17.146667
2021-10-06,12.747778
2021-10-07,11.192222
2021-10-08,6.625555
2021-10-09,5.3566666
2021-10-10,4.271111
2021-10-11,5.1822224
2021-10-12,6.498889
2021-10-13,5.0099998
2021-10-14,5.366667
2021-10-15,10.16
2021-10-16,5.9733334
2021-10-17,6.4322224
2021-10-18,7.4022217
2021-10-19,9.965555
2021-10-20,14.97111
2021-10-21,12.1455555
2021-10-22,7.3499994
2021-10-23,4.9066663
2021-10-24,3.4211109
2021-10-25,6.7955556
2021-10-26,6.808889
2021-10-27,7.1944437
2021-10-28,7.384444
2021-10-29,9.578888
2021-10-30,11.032223
2021-10-31,10.181111
2021-11-01,10.297777
2021-11-02,7.201111
2021-11-03,7.002222
2021-11-04,8.724444
2021-11-05,6.3444443
2021-11-06,5.6144443
2021-11-07,4.615556
2021-11-08,5.9022217
2021-11-09,4.2855554
2021-11-10,5.023333
2021-11-11,4.2633333
2021-11-12,2.9766667
2021-11-13,4.14
2021-11-14,3.9655554
2021-11-15,3.4122226
2021-11-16,4.1844444
2021-11-17,4.448889
2021-11-18,5.941111
2021-11-19,7.726667
2021-11-20,8.423333
2021-11-21,5.4699993
2021-11-22,3.8644443
2021-11-23,0.5811111
2021-11-24,2.9
2021-11-25,0.99
2021-11-26,0.48999998
2021-11-27,-0.32333335
2021-11-28,-0.68777776
2021-11-29,-1.2833333
2021-11-30,0.7888888
2021-12-01,3.3466666
2021-12-02,2.753333
2021-12-03,-1.4255556
2021-12-04,-0.5833333
2021-12-05,0.6255556
2021-12-06,-1.2444444
2021-12-07,-2.3644443
2021-12-08,-3.7855551
2021-12-09,-2.1077776
2021-12-10,-1.3022223
2021-12-11,-1.6533332
2021-12-12,-2.7822218
2021-12-13,0.37333333
2021-12-14,2.478889
2021-12-15,3.7933333
2021-12-16,3.9855554
2021-12-17,2.9455554
2021-12-18,2.311111
2021-12-19,4.087778
2021-12-20,0.37
2021-12-21,-2.8999999
2021-12-22,-5.225556
2021-12-23,-4.0455556
2021-12-24,2.4866667
2021-12-25,-5.476667
2021-12-26,-11.402222
2021-12-27,-8.474445
2021-12-28,-1.6988889
2021-12-29,2.0988889
2021-12-30,5.943333
2021-12-31,9.646667
