time,CZ064
2021-06-10,18.990665
2021-06-11,20.591333
2021-06-12,20.828
2021-06-13,22.06333
2021-06-14,22.481333
2021-06-15,22.945997
2021-06-16,23.465334
2021-06-17,21.000668
2021-06-18,21.042
2021-06-19,21.524664
2021-06-20,19.743334
2021-06-21,18.202
2021-06-22,16.348665
2021-06-23,16.512001
2021-06-24,15.318002
2021-06-25,15.429333
2021-06-26,18.35733
2021-06-27,19.331999
2021-06-28,17.055332
2021-06-29,15.350667
2021-06-30,15.823333
2021-07-01,17.349333
2021-07-02,19.996
2021-07-03,21.053997
2021-07-04,18.925333
2021-07-05,20.109335
2021-07-06,19.820667
2021-07-07,18.067331
2021-07-08,16.366
2021-07-09,16.463335
2021-07-10,18.134666
2021-07-11,19.748
2021-07-12,18.824
2021-07-13,12.953333
2021-07-14,15.488666
2021-07-15,16.605333
2021-07-16,17.929333
2021-07-17,18.564
2021-07-18,21.537998
2021-07-19,22.199999
2021-07-20,23.590666
2021-07-21,23.470001
2021-07-22,23.334002
2021-07-23,25.120665
2021-07-24,21.563334
2021-07-25,17.995333
2021-07-26,18.782665
2021-07-27,19.21
2021-07-28,18.526
2021-07-29,19.545332
2021-07-30,20.514
2021-07-31,15.782666
2021-08-01,15.542001
2021-08-02,16.028002
2021-08-03,16.153332
2021-08-04,16.676664
2021-08-05,17.411999
2021-08-06,18.387333
2021-08-07,16.917332
2021-08-08,16.011333
2021-08-09,18.668667
2021-08-10,21.887999
2021-08-11,23.750666
2021-08-12,25.563332
2021-08-13,24.878664
2021-08-14,26.102
2021-08-15,24.925333
2021-08-16,18.566
2021-08-17,17.221334
2021-08-18,16.289333
2021-08-19,17.615334
2021-08-20,19.879335
2021-08-21,21.712
2021-08-22,20.168665
2021-08-23,17.859999
2021-08-24,17.263334
2021-08-25,18.900667
2021-08-26,19.606665
2021-08-27,17.732666
2021-08-28,15.386667
2021-08-29,16.113333
2021-08-30,16.417334
2021-08-31,17.312666
2021-09-01,18.348665
2021-09-02,18.801334
2021-09-03,18.342669
2021-09-04,19.052668
2021-09-05,20.350666
2021-09-06,21.856665
2021-09-07,21.556665
2021-09-08,21.782001
2021-09-09,19.178667
2021-09-10,18.710665
2021-09-11,18.491333
2021-09-12,18.778666
2021-09-13,20.027998
2021-09-14,21.888
2021-09-15,19.768002
2021-09-16,18.008667
2021-09-17,17.981998
2021-09-18,15.4
2021-09-19,12.771334
2021-09-20,14.234666
2021-09-21,14.605333
2021-09-22,15.546666
2021-09-23,16.038668
2021-09-24,17.234001
2021-09-25,18.386667
2021-09-26,16.632
2021-09-27,15.956666
2021-09-28,13.696
2021-09-29,14.128665
2021-09-30,12.692
2021-10-01,12.843333
2021-10-02,14.965334
2021-10-03,15.541998
2021-10-04,11.246668
2021-10-05,10.964
2021-10-06,10.868666
2021-10-07,10.264001
2021-10-08,10.665999
2021-10-09,10.439333
2021-10-10,12.743999
2021-10-11,10.504667
2021-10-12,9.829333
2021-10-13,9.608
2021-10-14,9.713333
2021-10-15,10.971333
2021-10-16,10.768666
2021-10-17,11.884
2021-10-18,12.501333
2021-10-19,13.022
2021-10-20,15.6693325
2021-10-21,12.993333
2021-10-22,10.550666
2021-10-23,8.144667
2021-10-24,10.1380005
2021-10-25,10.518001
2021-10-26,10.210667
2021-10-27,9.950665
2021-10-28,11.12
2021-10-29,13.043332
2021-10-30,15.368666
2021-10-31,14.244
2021-11-01,11.398
2021-11-02,9.368667
2021-11-03,7.5786667
2021-11-04,6.1373334
2021-11-05,4.9053335
2021-11-06,4.8219995
2021-11-07,3.9
2021-11-08,6.872
2021-11-09,4.7279997
2021-11-10,4.9686666
2021-11-11,11.169332
2021-11-12,9.172667
2021-11-13,7.474
2021-11-14,8.578666
2021-11-15,6.4986663
2021-11-16,5.666
2021-11-17,5.673333
2021-11-18,7.5913334
2021-11-19,6.3546667
2021-11-20,8.83
2021-11-21,6.862
2021-11-22,6.5639997
2021-11-23,4.3933334
2021-11-24,7.6873336
2021-11-25,7.262
2021-11-26,4.0626664
2021-11-27,2.4153333
2021-11-28,0.9113333
2021-11-29,-0.6353333
2021-11-30,-1.2759999
2021-12-01,3.1513329
2021-12-02,3.3426666
2021-12-03,0.17399998
2021-12-04,5.0606666
2021-12-05,2.7126665
2021-12-06,2.8066666
2021-12-07,4.3906665
2021-12-08,3.6186666
2021-12-09,1.4166666
2021-12-10,3.1526666
2021-12-11,2.5346668
2021-12-12,4.2566667
2021-12-13,7.3499994
2021-12-14,7.4486666
2021-12-15,7.5046663
2021-12-16,6.0973334
2021-12-17,4.7139997
2021-12-18,6.379333
2021-12-19,4.452667
2021-12-20,3.1613336
2021-12-21,1.4573332
2021-12-22,1.7413331
2021-12-23,6.153333
2021-12-24,7.5533338
2021-12-25,8.503333
2021-12-26,6.8560004
2021-12-27,7.114
2021-12-28,9.375333
2021-12-29,11.749999
2021-12-30,11.807334
2021-12-31,10.766666
