time,ITI22
2021-07-07,22.645
2021-07-08,22.925
2021-07-09,24.175
2021-07-10,26.535
2021-07-11,26.494999
2021-07-12,23.425
2021-07-13,25.244999
2021-07-14,26.675
2021-07-15,27.985
2021-07-16,26.99
2021-07-17,25.265
2021-07-18,26.015
2021-07-19,26.05
2021-07-20,25.385
2021-07-21,23.414999
2021-07-22,23.715
2021-07-23,23.384998
2021-07-24,22.824999
2021-07-25,24.699999
2021-07-26,25.064999
2021-07-27,28.25
2021-07-28,28.884998
2021-07-29,29.189999
2021-07-30,27.095
2021-07-31,27.994999
2021-08-01,27.925
2021-08-02,31.275
2021-08-03,27.66
2021-08-04,27.544998
2021-08-05,30.18
2021-08-06,27.669998
2021-08-07,23.635
2021-08-08,24.755
2021-08-09,27.31
2021-08-10,28.735
2021-08-11,27.919998
2021-08-12,27.48
2021-08-13,25.279999
2021-08-14,24.914999
2021-08-15,24.185
2021-08-16,25.255
2021-08-17,27.98
2021-08-18,24.474998
2021-08-19,22.72
2021-08-20,21.47
2021-08-21,23.869999
2021-08-22,22.985
2021-08-23,24.275
2021-08-24,26.145
2021-08-25,26.765
2021-08-26,24.07
2021-08-27,24.285
2021-08-28,23.295
2021-08-29,23.689999
2021-08-30,22.654999
2021-08-31,21.015
2021-09-01,21.085
2021-09-02,21.77
2021-09-03,19.72
2021-09-04,21.67
2021-09-05,23.509998
2021-09-06,21.859999
2021-09-07,20.605
2021-09-08,19.525
2021-09-09,20.58
2021-09-10,20.8
2021-09-11,21.439999
2021-09-12,21.164999
2021-09-13,20.505001
2021-09-14,20.99
2021-09-15,22.66
2021-09-16,22.454998
2021-09-17,24.404999
2021-09-18,24.119999
2021-09-19,23.025
2021-09-20,22.259998
2021-09-21,18.71
2021-09-22,14.745
2021-09-23,14.91
2021-09-24,14.34
2021-09-25,18.31
2021-09-26,20.36
2021-09-27,20.794998
2021-09-28,19.63
2021-09-29,17.65
2021-09-30,18.205
2021-10-01,17.585
2021-10-02,16.439999
2021-10-03,14.24
2021-10-04,15.744999
2021-10-05,15.04
2021-10-06,14.674999
2021-10-07,16.484999
2021-10-08,16.59
2021-10-09,15.984999
2021-10-10,16.15
2021-10-11,14.324999
2021-10-12,14.599999
2021-10-13,15.28
2021-10-14,12.695
2021-10-15,13.279999
2021-10-16,14.115
2021-10-17,15.53
2021-10-18,15.07
2021-10-19,14.184999
2021-10-20,14.279999
2021-10-21,13.775
2021-10-22,17.025
2021-10-23,17.55
2021-10-24,15.705
2021-10-25,11.445
2021-10-26,13.184999
2021-10-27,12.305
2021-10-28,13.709999
2021-10-29,15.209999
2021-10-30,15.585
2021-10-31,14.135
2021-11-01,15.469999
2021-11-02,16.465
2021-11-03,15.2699995
2021-11-04,18.22
2021-11-05,21.775
2021-11-06,19.25
2021-11-07,16.515
2021-11-08,16.855
2021-11-09,15.45
2021-11-10,8.975
2021-11-11,10.379999
2021-11-12,10.485
2021-11-13,13.5199995
2021-11-14,15.715
2021-11-15,12.26
2021-11-16,13.639999
2021-11-17,10.924999
2021-11-18,9.555
2021-11-19,9.68
2021-11-20,12.155
2021-11-21,10.645
2021-11-22,12.77
2021-11-23,11.355
2021-11-24,9.775
2021-11-25,10.09
2021-11-26,9.835
2021-11-27,14.085
2021-11-28,14.474999
2021-11-29,14.26
2021-11-30,8.139999
2021-12-01,6.9799995
2021-12-02,8.825
2021-12-03,11.469999
2021-12-04,9.725
2021-12-05,9.74
2021-12-06,9.26
2021-12-07,11.705
2021-12-08,10.99
2021-12-09,10.18
2021-12-10,13.055
2021-12-11,11.98
2021-12-12,14.09
2021-12-13,10.395
2021-12-14,9.155
2021-12-15,6.015
2021-12-16,3.5299997
2021-12-17,5.555
2021-12-18,3.415
2021-12-19,2.77
2021-12-20,4.085
2021-12-21,4.6849995
2021-12-22,1.915
2021-12-23,1.87
2021-12-24,5.4049997
2021-12-25,11.5
2021-12-26,11.875
2021-12-27,10.445
2021-12-28,7.0099998
2021-12-29,6.9449997
2021-12-30,7.0249996
2021-12-31,5.23
