time,FRI34
2021-03-20,-2.51375
2021-03-21,1.4024999
2021-03-22,2.37
2021-03-23,4.9987497
2021-03-24,4.06625
2021-03-25,7.1262503
2021-03-26,7.9049997
2021-03-27,10.75
2021-03-28,5.9637494
2021-03-29,7.5525
2021-03-30,12.75875
2021-03-31,12.701249
2021-04-01,11.03125
2021-04-02,5.4525
2021-04-03,4.09125
2021-04-04,3.5224998
2021-04-05,4.6637497
2021-04-06,3.0325
2021-04-07,2.39125
2021-04-08,3.9125
2021-04-09,5.9124994
2021-04-10,6.1924996
2021-04-11,11.861249
2021-04-12,10.09875
2021-04-13,5.62625
2021-04-14,4.4849997
2021-04-15,3.5949998
2021-04-16,5.79875
2021-04-17,8.64625
2021-04-18,9.885
2021-04-19,11.43625
2021-04-20,10.661249
2021-04-21,10.26875
2021-04-22,7.5862503
2021-04-23,5.4325
2021-04-24,5.48375
2021-04-25,3.28625
2021-04-26,2.6200001
2021-04-27,3.84125
2021-04-28,7.01
2021-04-29,11.2675
2021-04-30,9.63875
2021-05-01,6.9762497
2021-05-02,6.3525
2021-05-03,6.185
2021-05-04,8.03
2021-05-05,12.275
2021-05-06,9.1375
2021-05-07,6.8775
2021-05-08,7.375
2021-05-09,11.273748
2021-05-10,17.825
2021-05-11,20.31
2021-05-12,20.857502
2021-05-13,17.4525
2021-05-14,14.39375
2021-05-15,14.014999
2021-05-16,14.227499
2021-05-17,13.2425
2021-05-18,13.44
2021-05-19,12.686251
2021-05-20,10.937499
2021-05-21,12.527499
2021-05-22,12.998749
2021-05-23,12.445
2021-05-24,12.169999
2021-05-25,14.487499
2021-05-26,12.44375
2021-05-27,12.86875
2021-05-28,11.77625
2021-05-29,10.636249
2021-05-30,12.678749
2021-05-31,12.70875
2021-06-01,13.527499
2021-06-02,16.245
2021-06-03,15.9125
2021-06-04,16.74375
2021-06-05,18.58375
2021-06-06,17.44625
2021-06-07,17.99375
2021-06-08,18.4975
2021-06-09,18.74875
2021-06-10,17.725
2021-06-11,18.66125
2021-06-12,18.06125
2021-06-13,15.506249
2021-06-14,16.05
2021-06-15,18.484999
2021-06-16,17.2675
2021-06-17,20.0975
2021-06-18,23.14375
2021-06-19,25.59875
2021-06-20,26.446249
2021-06-21,26.861248
2021-06-22,25.33
2021-06-23,21.0775
2021-06-24,21.48125
2021-06-25,20.294998
2021-06-26,19.44625
2021-06-27,18.99875
2021-06-28,20.17125
2021-06-29,21.5075
2021-06-30,22.836248
2021-07-01,20.386251
2021-07-02,19.2725
2021-07-03,19.2125
2021-07-04,21.14
2021-07-05,21.7575
2021-07-06,21.85875
2021-07-07,24.3925
2021-07-08,21.2975
2021-07-09,21.861248
2021-07-10,19.63
2021-07-11,19.7075
2021-07-12,22.669998
2021-07-13,22.798748
2021-07-14,25.273748
2021-07-15,23.857498
2021-07-16,23.19
2021-07-17,23.617498
2021-07-18,23.102499
2021-07-19,19.106249
2021-07-20,18.59125
2021-07-21,18.353748
2021-07-22,18.814999
2021-07-23,19.12625
2021-07-24,20.09875
2021-07-25,21.91375
2021-07-26,22.311247
2021-07-27,23.4575
2021-07-28,22.84125
2021-07-29,21.75
2021-07-30,19.6225
2021-07-31,20.54875
2021-08-01,18.79125
2021-08-02,18.4175
2021-08-03,17.6325
2021-08-04,17.42
2021-08-05,16.76
2021-08-06,17.33375
2021-08-07,18.72625
2021-08-08,19.922499
2021-08-09,18.957499
2021-08-10,18.961248
2021-08-11,18.119999
2021-08-12,17.992498
2021-08-13,19.76
2021-08-14,22.205
2021-08-15,20.420002
2021-08-16,22.2375
2021-08-17,16.90375
2021-08-18,16.46875
2021-08-19,17.88
2021-08-20,17.99875
2021-08-21,17.446249
2021-08-22,16.6125
2021-08-23,17.11125
2021-08-24,14.891251
2021-08-25,13.72375
2021-08-26,15.048749
2021-08-27,14.272499
2021-08-28,14.48875
2021-08-29,15.103749
2021-08-30,15.375001
2021-08-31,15.5425
2021-09-01,15.559999
2021-09-02,15.238749
2021-09-03,14.64625
2021-09-04,12.37875
2021-09-05,12.245
2021-09-06,12.5824995
2021-09-07,16.0475
2021-09-08,16.015
2021-09-09,18.62875
2021-09-10,18.475
2021-09-11,18.539999
2021-09-12,18.3825
2021-09-13,17.2175
2021-09-14,15.599998
2021-09-15,15.912499
2021-09-16,17.17125
2021-09-17,15.74
2021-09-18,12.4575
2021-09-19,9.784999
2021-09-20,10.2075
2021-09-21,9.0725
2021-09-22,10.42625
2021-09-23,12.412499
2021-09-24,13.94125
2021-09-25,15.039999
2021-09-26,15.2275
2021-09-27,14.1075
2021-09-28,13.08
2021-09-29,12.3925
2021-09-30,11.938749
2021-10-01,10.16625
2021-10-02,12.90125
2021-10-03,14.576249
2021-10-04,15.195
2021-10-05,15.563749
2021-10-06,14.966249
2021-10-07,11.63875
2021-10-08,8.54125
2021-10-09,7.16
2021-10-10,6.8424997
2021-10-11,6.1824994
2021-10-12,8.1825
2021-10-13,7.2712502
2021-10-14,5.9287496
2021-10-15,11.512499
2021-10-16,9.03875
2021-10-17,8.605
2021-10-18,8.282499
2021-10-19,10.295
2021-10-20,14.493751
2021-10-21,13.872499
2021-10-22,8.5425005
2021-10-23,6.68875
2021-10-24,5.1475
2021-10-25,6.7887497
2021-10-26,7.00375
2021-10-27,10.02125
2021-10-28,11.66125
2021-10-29,10.283749
2021-10-30,9.875
2021-10-31,11.655001
2021-11-01,10.276249
2021-11-02,7.33375
2021-11-03,7.775
2021-11-04,7.8625
2021-11-05,8.2925005
2021-11-06,8.0675
2021-11-07,7.69375
2021-11-08,7.205
2021-11-09,3.5100002
2021-11-10,5.82125
2021-11-11,4.0
2021-11-12,6.4187503
2021-11-13,5.5975
2021-11-14,4.6724997
2021-11-15,4.8424997
2021-11-16,5.0449996
2021-11-17,3.90375
2021-11-18,6.50875
2021-11-19,9.862499
2021-11-20,10.5725
2021-11-21,7.6224995
2021-11-22,4.1349998
2021-11-23,2.59125
2021-11-24,5.27125
2021-11-25,4.69625
2021-11-26,3.3525
2021-11-27,1.77875
2021-11-28,1.01625
2021-11-29,1.1525
2021-11-30,0.88375
2021-12-01,0.80500007
2021-12-02,4.34375
2021-12-03,0.29625
2021-12-04,0.17875
2021-12-05,-0.59
2021-12-06,-1.02875
2021-12-07,-3.60375
2021-12-08,-5.55625
2021-12-09,-4.0875
2021-12-10,-0.685
2021-12-11,-2.6899998
2021-12-12,-3.5625002
2021-12-13,-1.57375
2021-12-14,0.9575
2021-12-15,3.94375
2021-12-16,6.44
2021-12-17,4.27375
2021-12-18,3.02
2021-12-19,2.9599998
2021-12-20,-0.09625
2021-12-21,-3.065
2021-12-22,-3.7062497
2021-12-23,-3.6274998
2021-12-24,-0.7674999
2021-12-25,-4.8475
2021-12-26,-7.8112497
2021-12-27,-9.403749
2021-12-28,-5.87875
2021-12-29,-2.31125
2021-12-30,1.3675001
2021-12-31,7.6099997
