time,CZ032
2021-08-30,21.015
2021-08-31,20.48
2021-09-01,21.544998
2021-09-02,22.175
2021-09-03,21.380001
2021-09-04,22.205
2021-09-05,23.044998
2021-09-06,23.415
2021-09-07,24.335
2021-09-08,25.384998
2021-09-09,25.23
2021-09-10,24.64
2021-09-11,25.435
2021-09-12,24.759998
2021-09-13,22.02
2021-09-14,20.23
2021-09-15,19.994999
2021-09-16,19.265
2021-09-17,19.325
2021-09-18,20.555
2021-09-19,20.055
2021-09-20,20.4
2021-09-21,20.824999
2021-09-22,19.91
2021-09-23,19.055
2021-09-24,18.564999
2021-09-25,19.695
2021-09-26,21.25
2021-09-27,22.285
2021-09-28,22.779999
2021-09-29,20.89
2021-09-30,21.575
2021-10-01,23.509998
2021-10-02,25.289999
2021-10-03,22.24
2021-10-04,20.2
2021-10-05,20.7
2021-10-06,20.42
2021-10-07,20.52
2021-10-08,20.71
2021-10-09,20.43
2021-10-10,19.880001
2021-10-11,18.275
2021-10-12,19.31
2021-10-13,19.99
2021-10-14,19.619999
2021-10-15,20.625
2021-10-16,20.72
2021-10-17,21.535
2021-10-18,22.439999
2021-10-19,23.029999
2021-10-20,22.824999
2021-10-21,20.73
2021-10-22,19.955
2021-10-23,18.16
2021-10-24,18.515
2021-10-25,15.885
2021-10-26,17.59
2021-10-27,17.369999
2021-10-28,19.015
2021-10-29,19.265
2021-10-30,19.375
2021-10-31,18.61
2021-11-01,20.669998
2021-11-02,19.904999
2021-11-03,20.395
2021-11-04,18.454998
2021-11-05,18.325
2021-11-06,17.865
2021-11-07,15.965
2021-11-08,16.695
2021-11-09,15.065001
2021-11-10,14.674999
2021-11-11,16.515
2021-11-12,16.294998
2021-11-13,16.215
2021-11-14,16.345
2021-11-15,16.795
2021-11-16,16.199999
2021-11-17,15.215
2021-11-18,12.875
2021-11-19,12.59
2021-11-20,13.969999
2021-11-21,15.565
2021-11-22,17.785
2021-11-23,16.535
2021-11-24,16.605
2021-11-25,15.014999
2021-11-26,12.440001
2021-11-27,12.965
2021-11-28,13.8949995
2021-11-29,13.465
2021-11-30,13.405
2021-12-01,13.594999
2021-12-02,15.37
2021-12-03,14.805
2021-12-04,14.18
2021-12-05,16.475
2021-12-06,16.14
2021-12-07,14.11
2021-12-08,16.14
2021-12-09,15.209999
2021-12-10,15.654999
2021-12-11,16.765
2021-12-12,14.324999
2021-12-13,12.785
2021-12-14,11.869999
2021-12-15,9.09
2021-12-16,9.535
2021-12-17,11.945
2021-12-18,12.809999
2021-12-19,13.934999
2021-12-20,15.219999
2021-12-21,13.905
2021-12-22,15.059999
2021-12-23,14.91
2021-12-24,16.9
2021-12-25,16.865
2021-12-26,18.97
2021-12-27,20.26
2021-12-28,19.130001
2021-12-29,18.075
2021-12-30,16.595
2021-12-31,17.02
