time,NL423
2021-07-03,20.482859
2021-07-04,20.877142
2021-07-05,18.838573
2021-07-06,20.082857
2021-07-07,21.271427
2021-07-08,21.114285
2021-07-09,17.707144
2021-07-10,18.952856
2021-07-11,19.505713
2021-07-12,21.928572
2021-07-13,22.46857
2021-07-14,19.071428
2021-07-15,20.995714
2021-07-16,18.152857
2021-07-17,19.712858
2021-07-18,22.641428
2021-07-19,20.688572
2021-07-20,22.217144
2021-07-21,20.105713
2021-07-22,14.665713
2021-07-23,13.567143
2021-07-24,17.827143
2021-07-25,17.904285
2021-07-26,22.831427
2021-07-27,23.54857
2021-07-28,19.761427
2021-07-29,16.692858
2021-07-30,17.532856
2021-07-31,20.131428
2021-08-01,19.505713
2021-08-02,20.132856
2021-08-03,18.964285
2021-08-04,18.69
2021-08-05,20.822859
2021-08-06,22.972857
2021-08-07,25.712854
2021-08-08,22.75
2021-08-09,21.617142
2021-08-10,18.997143
2021-08-11,17.59857
2021-08-12,18.897142
2021-08-13,19.178572
2021-08-14,16.87857
2021-08-15,17.511427
2021-08-16,19.228573
2021-08-17,17.397142
2021-08-18,17.992857
2021-08-19,18.144285
2021-08-20,18.171429
2021-08-21,18.415712
2021-08-22,19.27857
2021-08-23,16.14857
2021-08-24,16.532856
2021-08-25,20.4
2021-08-26,22.285715
2021-08-27,19.535715
2021-08-28,18.634283
2021-08-29,19.01286
2021-08-30,20.974285
2021-08-31,20.008572
2021-09-01,16.162855
2021-09-02,11.225715
2021-09-03,12.171428
2021-09-04,10.941429
2021-09-05,12.142858
2021-09-06,11.354285
2021-09-07,12.145714
2021-09-08,10.74857
2021-09-09,12.484285
2021-09-10,14.9871435
2021-09-11,14.44857
2021-09-12,15.251428
2021-09-13,16.715714
2021-09-14,17.531427
2021-09-15,16.070002
2021-09-16,16.255713
2021-09-17,13.022857
2021-09-18,15.155714
2021-09-19,16.247143
2021-09-20,16.022856
2021-09-21,12.834285
2021-09-22,8.964285
2021-09-23,10.309999
2021-09-24,9.672856
2021-09-25,10.885714
2021-09-26,10.360001
2021-09-27,11.461428
2021-09-28,10.248572
2021-09-29,10.025714
2021-09-30,8.848571
2021-10-01,5.6557145
2021-10-02,7.7
2021-10-03,9.008571
2021-10-04,12.01
2021-10-05,6.855714
2021-10-06,3.0199997
2021-10-07,1.2985713
2021-10-08,2.3799999
2021-10-09,3.3157144
2021-10-10,4.977143
2021-10-11,5.8857145
2021-10-12,5.8814282
2021-10-13,6.7714286
2021-10-14,7.5828576
2021-10-15,9.591429
2021-10-16,9.637143
2021-10-17,12.002856
2021-10-18,
2021-10-19,7.4814277
2021-10-20,7.62
2021-10-21,5.9271426
2021-10-22,6.784286
2021-10-23,7.9000006
2021-10-24,8.17
2021-10-25,8.105714
2021-10-26,8.5
2021-10-27,5.7328568
2021-10-28,9.281428
2021-10-29,10.524285
2021-10-30,12.874285
2021-10-31,11.275714
2021-11-01,13.484284
2021-11-02,11.878571
2021-11-03,9.441428
2021-11-04,5.5314283
2021-11-05,8.068571
2021-11-06,7.89
2021-11-07,8.96
2021-11-08,7.824286
2021-11-09,6.6899996
2021-11-10,5.344285
2021-11-11,7.3699994
2021-11-12,7.762858
2021-11-13,8.955714
2021-11-14,3.4342856
2021-11-15,4.352857
2021-11-16,5.7314286
2021-11-17,2.9614284
2021-11-18,-0.78571427
2021-11-19,-0.6371428
2021-11-20,6.295715
2021-11-21,6.7242856
2021-11-22,3.8185713
2021-11-23,0.46571425
2021-11-24,2.5571427
2021-11-25,5.3128576
2021-11-26,0.70142853
2021-11-27,-0.011428689
2021-11-28,-0.0357142
2021-11-29,2.0642858
2021-11-30,3.0871427
2021-12-01,1.5699999
2021-12-02,-4.7242856
2021-12-03,-3.317143
2021-12-04,5.2985716
2021-12-05,6.8914285
2021-12-06,5.767143
2021-12-07,4.71
2021-12-08,12.261428
2021-12-09,6.8785715
2021-12-10,7.7014284
2021-12-11,1.5785714
2021-12-12,2.02
2021-12-13,4.6571426
2021-12-14,2.2671428
2021-12-15,0.22857139
2021-12-16,2.33
2021-12-17,-3.4842858
2021-12-18,-1.9885714
2021-12-19,2.8314285
2021-12-20,-1.3157141
2021-12-21,-2.8428571
2021-12-22,-5.3199997
2021-12-23,-6.3100004
2021-12-24,-4.9500003
2021-12-25,-10.734285
2021-12-26,-1.9471427
2021-12-27,4.3471427
2021-12-28,6.161428
2021-12-29,1.9399999
2021-12-30,-0.95857143
2021-12-31,-1.3114284
