time,DE27A
2021-05-17,14.166923
2021-05-18,13.183077
2021-05-19,12.723846
2021-05-20,14.009231
2021-05-21,14.300768
2021-05-22,15.488461
2021-05-23,14.942307
2021-05-24,13.558462
2021-05-25,18.46077
2021-05-26,14.607693
2021-05-27,15.380769
2021-05-28,16.812307
2021-05-29,15.274616
2021-05-30,12.553846
2021-05-31,13.38846
2021-06-01,14.963078
2021-06-02,14.901537
2021-06-03,16.161537
2021-06-04,18.186922
2021-06-05,18.724615
2021-06-06,19.826923
2021-06-07,19.853077
2021-06-08,20.819998
2021-06-09,21.419231
2021-06-10,21.224613
2021-06-11,19.618462
2021-06-12,20.880001
2021-06-13,18.446154
2021-06-14,16.38923
2021-06-15,17.951536
2021-06-16,21.581535
2021-06-17,23.07769
2021-06-18,23.924614
2021-06-19,23.978462
2021-06-20,23.409231
2021-06-21,24.654615
2021-06-22,26.775383
2021-06-23,27.826923
2021-06-24,28.684614
2021-06-25,28.50077
2021-06-26,23.811537
2021-06-27,23.394613
2021-06-28,23.976921
2021-06-29,26.329998
2021-06-30,27.947693
2021-07-01,23.797691
2021-07-02,20.244616
2021-07-03,20.57846
2021-07-04,21.099232
2021-07-05,22.227692
2021-07-06,23.856152
2021-07-07,25.743076
2021-07-08,27.584616
2021-07-09,27.443846
2021-07-10,25.076923
2021-07-11,25.289999
2021-07-12,25.642305
2021-07-13,26.721537
2021-07-14,28.55077
2021-07-15,26.645384
2021-07-16,25.261536
2021-07-17,26.073076
2021-07-18,26.579998
2021-07-19,23.612307
2021-07-20,22.410002
2021-07-21,20.660769
2021-07-22,21.393847
2021-07-23,21.453075
2021-07-24,22.831535
2021-07-25,23.423847
2021-07-26,26.026155
2021-07-27,27.010769
2021-07-28,27.453074
2021-07-29,26.032307
2021-07-30,24.48
2021-07-31,24.887691
2021-08-01,25.32
2021-08-02,21.910769
2021-08-03,21.42
2021-08-04,22.785383
2021-08-05,21.987692
2021-08-06,20.275383
2021-08-07,20.68
2021-08-08,24.122307
2021-08-09,24.316923
2021-08-10,24.413074
2021-08-11,23.842306
2021-08-12,22.795383
2021-08-13,22.05154
2021-08-14,24.840767
2021-08-15,26.653847
2021-08-16,27.321535
2021-08-17,22.595387
2021-08-18,17.847692
2021-08-19,18.19846
2021-08-20,20.375385
2021-08-21,21.090769
2021-08-22,22.259233
2021-08-23,23.304615
2021-08-24,20.735384
2021-08-25,16.761538
2021-08-26,16.722307
2021-08-27,15.561538
2021-08-28,15.103847
2021-08-29,16.614614
2021-08-30,16.982307
2021-08-31,16.61077
2021-09-01,17.96923
2021-09-02,16.603075
2021-09-03,15.783845
2021-09-04,17.429232
2021-09-05,17.355385
2021-09-06,15.823846
2021-09-07,15.817692
2021-09-08,17.103077
2021-09-09,17.751537
2021-09-10,18.263844
2021-09-11,18.869999
2021-09-12,19.315386
2021-09-13,19.935385
2021-09-14,20.593079
2021-09-15,20.953075
2021-09-16,22.583845
2021-09-17,20.962309
2021-09-18,17.195385
2021-09-19,13.852308
2021-09-20,12.236923
2021-09-21,12.006924
2021-09-22,11.02923
2021-09-23,11.885385
2021-09-24,16.133846
2021-09-25,15.9023075
2021-09-26,18.104616
2021-09-27,18.190767
2021-09-28,17.683846
2021-09-29,14.733847
2021-09-30,13.967692
2021-10-01,13.759999
2021-10-02,13.403846
2021-10-03,14.106154
2021-10-04,15.351538
2021-10-05,17.28
2021-10-06,14.076923
2021-10-07,13.963847
2021-10-08,11.685385
2021-10-09,8.744616
2021-10-10,10.076153
2021-10-11,9.956923
2021-10-12,10.266923
2021-10-13,7.8015385
2021-10-14,8.111538
2021-10-15,8.053077
2021-10-16,9.503077
2021-10-17,8.524614
2021-10-18,8.192307
2021-10-19,9.589231
2021-10-20,11.120001
2021-10-21,14.225384
2021-10-22,13.759231
2021-10-23,8.993077
2021-10-24,6.1123075
2021-10-25,6.684616
2021-10-26,6.765384
2021-10-27,6.8784614
2021-10-28,7.4123077
2021-10-29,9.255384
2021-10-30,9.612307
2021-10-31,8.481538
2021-11-01,7.4969234
2021-11-02,6.863076
2021-11-03,8.712307
2021-11-04,14.433075
2021-11-05,11.247691
2021-11-06,8.156154
2021-11-07,6.6361537
2021-11-08,8.122308
2021-11-09,6.0353847
2021-11-10,4.757692
2021-11-11,4.4453845
2021-11-12,5.0307693
2021-11-13,1.81
2021-11-14,5.610769
2021-11-15,6.506154
2021-11-16,5.7699995
2021-11-17,4.083846
2021-11-18,2.747692
2021-11-19,5.7176924
2021-11-20,7.6430764
2021-11-21,6.0015388
2021-11-22,5.8753843
2021-11-23,5.4130774
2021-11-24,1.2253846
2021-11-25,1.4076922
2021-11-26,4.74
2021-11-27,4.273846
2021-11-28,7.870769
2021-11-29,5.6461535
2021-11-30,1.8430768
2021-12-01,4.6000004
2021-12-02,6.9569235
2021-12-03,3.5907693
2021-12-04,-1.9923075
2021-12-05,1.4176922
2021-12-06,3.6846151
2021-12-07,2.6315384
2021-12-08,0.6446153
2021-12-09,0.29
2021-12-10,2.2923076
2021-12-11,2.8953843
2021-12-12,1.9338461
2021-12-13,0.39153844
2021-12-14,-0.042307694
2021-12-15,0.15538462
2021-12-16,2.3038461
2021-12-17,2.6276922
2021-12-18,2.9269228
2021-12-19,2.7269228
2021-12-20,1.8946153
2021-12-21,-2.2423077
2021-12-22,-4.667692
2021-12-23,-5.145385
2021-12-24,1.4369229
2021-12-25,4.0084615
2021-12-26,-1.2592307
2021-12-27,-2.9338465
2021-12-28,-0.64
2021-12-29,0.7384615
2021-12-30,1.3407693
2021-12-31,4.6330767
