time,DEE06
2021-06-05,16.479546
2021-06-06,16.172728
2021-06-07,17.033638
2021-06-08,18.876362
2021-06-09,19.192726
2021-06-10,19.268637
2021-06-11,17.656816
2021-06-12,20.116364
2021-06-13,22.569546
2021-06-14,23.272728
2021-06-15,22.234999
2021-06-16,21.706364
2021-06-17,15.849091
2021-06-18,18.369999
2021-06-19,17.685
2021-06-20,16.92
2021-06-21,17.042273
2021-06-22,16.107271
2021-06-23,13.401364
2021-06-24,15.386364
2021-06-25,18.126818
2021-06-26,19.11682
2021-06-27,19.968636
2021-06-28,18.487726
2021-06-29,17.808638
2021-06-30,18.021364
2021-07-01,20.783634
2021-07-02,22.287275
2021-07-03,22.300909
2021-07-04,21.693636
2021-07-05,22.436815
2021-07-06,20.259546
2021-07-07,18.042727
2021-07-08,17.42818
2021-07-09,19.350454
2021-07-10,22.13818
2021-07-11,22.737272
2021-07-12,19.387726
2021-07-13,14.9118185
2021-07-14,16.396818
2021-07-15,17.753183
2021-07-16,19.494545
2021-07-17,21.092726
2021-07-18,21.874998
2021-07-19,22.812273
2021-07-20,23.082727
2021-07-21,23.626818
2021-07-22,25.235003
2021-07-23,24.591816
2021-07-24,22.096817
2021-07-25,20.13409
2021-07-26,17.69909
2021-07-27,20.320002
2021-07-28,20.557728
2021-07-29,22.28409
2021-07-30,23.207726
2021-07-31,17.105
2021-08-01,14.748183
2021-08-02,17.207272
2021-08-03,19.206362
2021-08-04,19.191816
2021-08-05,20.169544
2021-08-06,21.058636
2021-08-07,20.77091
2021-08-08,18.097273
2021-08-09,20.653635
2021-08-10,23.02
2021-08-11,25.07091
2021-08-12,27.196815
2021-08-13,26.575453
2021-08-14,28.14682
2021-08-15,27.271362
2021-08-16,21.467272
2021-08-17,19.112726
2021-08-18,18.835909
2021-08-19,17.937273
2021-08-20,20.730455
2021-08-21,23.087273
2021-08-22,22.432272
2021-08-23,20.498182
2021-08-24,19.35591
2021-08-25,18.545908
2021-08-26,20.303635
2021-08-27,21.930454
2021-08-28,19.900454
2021-08-29,17.743635
2021-08-30,17.070454
2021-08-31,18.495909
2021-09-01,17.021818
2021-09-02,17.281816
2021-09-03,18.102272
2021-09-04,19.214546
2021-09-05,20.859089
2021-09-06,22.032728
2021-09-07,21.377272
2021-09-08,20.614092
2021-09-09,18.362272
2021-09-10,17.870455
2021-09-11,18.074541
2021-09-12,19.19
2021-09-13,19.87636
2021-09-14,19.312271
2021-09-15,19.022272
2021-09-16,16.79409
2021-09-17,16.636364
2021-09-18,15.885453
2021-09-19,14.117273
2021-09-20,13.200452
2021-09-21,11.849091
2021-09-22,13.649546
2021-09-23,13.92091
2021-09-24,15.801362
2021-09-25,16.808182
2021-09-26,16.004543
2021-09-27,16.986818
2021-09-28,16.333181
2021-09-29,15.044999
2021-09-30,13.696819
2021-10-01,14.744091
2021-10-02,15.98091
2021-10-03,15.0031805
2021-10-04,10.378182
2021-10-05,11.8436365
2021-10-06,12.42091
2021-10-07,12.115455
2021-10-08,12.094546
2021-10-09,12.585
2021-10-10,12.0313635
2021-10-11,11.745001
2021-10-12,11.605
2021-10-13,11.117726
2021-10-14,11.326364
2021-10-15,11.758636
2021-10-16,11.478182
2021-10-17,12.21
2021-10-18,13.401366
2021-10-19,14.166821
2021-10-20,14.311362
2021-10-21,12.216363
2021-10-22,9.678181
2021-10-23,9.008182
2021-10-24,9.052727
2021-10-25,9.335908
2021-10-26,9.245909
2021-10-27,9.554546
2021-10-28,9.311364
2021-10-29,10.410909
2021-10-30,12.326817
2021-10-31,13.643635
2021-11-01,11.1677265
2021-11-02,7.5400004
2021-11-03,6.0377274
2021-11-04,3.825454
2021-11-05,3.6222725
2021-11-06,3.9954545
2021-11-07,5.798637
2021-11-08,8.175909
2021-11-09,6.117272
2021-11-10,5.608637
2021-11-11,6.799091
2021-11-12,7.1622725
2021-11-13,7.2831817
2021-11-14,6.878182
2021-11-15,6.214545
2021-11-16,5.072727
2021-11-17,4.5540905
2021-11-18,4.5
2021-11-19,5.4104543
2021-11-20,5.247727
2021-11-21,5.325
2021-11-22,5.05
2021-11-23,5.2231817
2021-11-24,3.1681821
2021-11-25,2.932727
2021-11-26,2.1886363
2021-11-27,1.2572727
2021-11-28,-0.04500012
2021-11-29,2.754091
2021-11-30,3.3954544
2021-12-01,2.706818
2021-12-02,2.095909
2021-12-03,3.4854546
2021-12-04,4.574545
2021-12-05,1.3445452
2021-12-06,3.2495453
2021-12-07,4.858636
2021-12-08,2.5540907
2021-12-09,1.1681819
2021-12-10,5.366363
2021-12-11,5.5540905
2021-12-12,5.5354543
2021-12-13,5.045454
2021-12-14,4.2040906
2021-12-15,3.1049998
2021-12-16,2.7859092
2021-12-17,2.3345454
2021-12-18,2.2495453
2021-12-19,1.2827272
2021-12-20,1.1313636
2021-12-21,2.1504545
2021-12-22,3.3986359
2021-12-23,5.212727
2021-12-24,6.260454
2021-12-25,5.9931808
2021-12-26,4.8499994
2021-12-27,7.0427275
2021-12-28,8.448182
2021-12-29,8.850454
2021-12-30,9.067272
2021-12-31,8.009545
