time,DE40A
2021-09-03,10.238316
2021-09-04,12.54377
2021-09-05,10.790842
2021-09-06,9.891045
2021-09-07,9.668316
2021-09-08,9.284512
2021-09-09,9.888585
2021-09-10,8.483805
2021-09-11,6.7548485
2021-09-12,6.181313
2021-09-13,7.780572
2021-09-14,7.3491917
2021-09-15,8.612593
2021-09-16,8.350673
2021-09-17,5.250471
2021-09-18,5.1495285
2021-09-19,7.394108
2021-09-20,5.748249
2021-09-21,3.1467679
2021-09-22,3.88505
2021-09-23,2.0175757
2021-09-24,2.8725
2021-09-25,0.42666665
2021-09-26,4.2491245
2021-09-27,1.1274999
2021-09-28,0.69942755
2021-09-29,2.5726936
2021-09-30,4.281347
2021-10-01,4.9074073
2021-10-02,2.8332322
2021-10-03,3.0883837
2021-10-04,1.8012794
2021-10-05,2.9794614
2021-10-06,3.8486197
2021-10-07,5.789158
2021-10-08,9.266195
2021-10-09,6.108923
2021-10-10,2.7189226
2021-10-11,2.5297642
2021-10-12,3.5494947
2021-10-13,3.8324997
2021-10-14,2.9053872
2021-10-15,2.3821883
2021-10-16,-0.25101012
2021-10-17,0.46437714
2021-10-18,1.9767675
2021-10-19,1.2774999
2021-10-20,-1.9900337
2021-10-21,-0.56094277
2021-10-22,-0.0737037
2021-10-23,2.6612456
2021-10-24,1.2728618
2021-10-25,0.7368687
2021-10-26,0.23249999
2021-10-27,2.3225
2021-10-28,0.21131314
2021-10-29,0.50956225
2021-10-30,-1.0404041
2021-10-31,-1.6056565
2021-11-01,-3.6325
2021-11-02,-5.9175
2021-11-03,-3.76
2021-11-04,2.3200002
2021-11-05,-1.0525
2021-11-06,-2.3125
2021-11-07,-1.8174999
2021-11-08,-0.21
2021-11-09,-1.0375
2021-11-10,-2.5
2021-11-11,-4.625
2021-11-12,-5.415
2021-11-13,-2.6599998
2021-11-14,0.815
2021-11-15,-0.8775
2021-11-16,-1.605
2021-11-17,-2.9624999
2021-11-18,-2.3249998
2021-11-19,0.16
2021-11-20,-4.31
2021-11-21,-3.17
2021-11-22,2.48
2021-11-23,-4.2374997
2021-11-24,-5.4875
2021-11-25,-3.7875
2021-11-26,-6.665
2021-11-27,-3.0449998
2021-11-28,-5.2275
2021-11-29,-6.0175
2021-11-30,-9.655
2021-12-01,-5.558653
2021-12-02,-0.95915824
2021-12-03,-3.2875
2021-12-04,-6.5150504
2021-12-05,-3.047643
2021-12-06,-1.8850001
2021-12-07,0.45101008
2021-12-08,-2.9470034
2021-12-09,-3.5744112
2021-12-10,-4.0237036
2021-12-11,3.1763635
2021-12-12,3.2441077
2021-12-13,0.977239
2021-12-14,2.5427945
2021-12-15,3.6320539
2021-12-16,4.2023907
2021-12-17,0.89
2021-12-18,1.0533669
2021-12-19,-0.54013467
2021-12-20,2.843064
2021-12-21,-0.4781145
2021-12-22,-0.65060604
2021-12-23,-2.9128282
2021-12-24,-6.4314814
2021-12-25,-2.2318182
2021-12-26,-2.52367
2021-12-27,-4.136229
2021-12-28,-4.7456226
2021-12-29,-3.3342426
2021-12-30,-1.8447475
2021-12-31,-1.9294947
