time,CH057
2021-11-06,4.63
2021-11-07,5.21
2021-11-08,3.51
2021-11-09,4.1
2021-11-10,1.89
2021-11-11,1.7199999
2021-11-12,0.19
2021-11-13,4.95
2021-11-14,7.6499996
2021-11-15,6.72
2021-11-16,5.52
2021-11-17,5.21
2021-11-18,6.0299997
2021-11-19,6.8999996
2021-11-20,6.3199997
2021-11-21,3.99
2021-11-22,4.61
2021-11-23,1.89
2021-11-24,2.72
2021-11-25,0.85999995
2021-11-26,0.94
2021-11-27,1.77
2021-11-28,1.24
2021-11-29,0.56
2021-11-30,2.6
2021-12-01,5.16
2021-12-02,2.8799999
2021-12-03,0.26
2021-12-04,3.36
2021-12-05,2.59
2021-12-06,0.89
2021-12-07,3.01
2021-12-08,3.81
2021-12-09,1.64
2021-12-10,1.35
2021-12-11,1.92
2021-12-12,2.85
2021-12-13,5.6
2021-12-14,4.87
2021-12-15,4.75
2021-12-16,6.6099997
2021-12-17,6.54
2021-12-18,3.1299999
2021-12-19,3.28
2021-12-20,2.48
2021-12-21,-1.77
2021-12-22,-3.34
2021-12-23,0.04
2021-12-24,6.92
2021-12-25,5.35
2021-12-26,1.35
2021-12-27,5.87
2021-12-28,8.59
2021-12-29,8.73
2021-12-30,12.429999
2021-12-31,9.44
