time,ITI19
2021-06-20,20.809
2021-06-21,21.896
2021-06-22,22.707998
2021-06-23,23.671001
2021-06-24,24.92
2021-06-25,26.922
2021-06-26,26.374002
2021-06-27,25.618
2021-06-28,25.036
2021-06-29,26.217999
2021-06-30,27.147999
2021-07-01,26.585999
2021-07-02,23.579
2021-07-03,21.92
2021-07-04,20.906
2021-07-05,22.985998
2021-07-06,24.023998
2021-07-07,22.868
2021-07-08,22.975
2021-07-09,24.324
2021-07-10,26.416
2021-07-11,26.273998
2021-07-12,23.35
2021-07-13,25.380001
2021-07-14,26.881
2021-07-15,27.985
2021-07-16,26.887
2021-07-17,25.315998
2021-07-18,26.050999
2021-07-19,25.939997
2021-07-20,25.460999
2021-07-21,23.275997
2021-07-22,23.606998
2021-07-23,22.994999
2021-07-24,22.433
2021-07-25,24.253998
2021-07-26,24.788998
2021-07-27,28.313
2021-07-28,28.737
2021-07-29,29.035995
2021-07-30,26.891
2021-07-31,28.083002
2021-08-01,28.266
2021-08-02,31.369999
2021-08-03,27.447998
2021-08-04,27.515997
2021-08-05,30.022
2021-08-06,27.464996
2021-08-07,23.229
2021-08-08,24.605
2021-08-09,26.947
2021-08-10,28.518
2021-08-11,27.635998
2021-08-12,27.144999
2021-08-13,24.835
2021-08-14,24.477001
2021-08-15,24.075
2021-08-16,25.396
2021-08-17,28.169
2021-08-18,24.359
2021-08-19,22.146
2021-08-20,21.273
2021-08-21,23.624998
2021-08-22,22.947
2021-08-23,24.407001
2021-08-24,26.021002
2021-08-25,26.051
2021-08-26,23.507002
2021-08-27,23.884998
2021-08-28,23.060999
2021-08-29,23.476
2021-08-30,22.553
2021-08-31,20.456001
2021-09-01,20.96
2021-09-02,21.349
2021-09-03,19.3
2021-09-04,21.159
2021-09-05,22.938
2021-09-06,21.168997
2021-09-07,20.042
2021-09-08,19.245998
2021-09-09,19.828
2021-09-10,20.300999
2021-09-11,21.115002
2021-09-12,20.655
2021-09-13,20.453999
2021-09-14,21.212
2021-09-15,22.697
2021-09-16,22.355999
2021-09-17,24.804
2021-09-18,24.007
2021-09-19,22.748
2021-09-20,21.438
2021-09-21,17.783
2021-09-22,14.065
2021-09-23,14.506999
2021-09-24,14.160001
2021-09-25,17.985
2021-09-26,19.987999
2021-09-27,20.228998
2021-09-28,19.126
2021-09-29,17.16
2021-09-30,17.413
2021-10-01,17.265997
2021-10-02,15.403
2021-10-03,13.573
2021-10-04,15.308001
2021-10-05,14.679001
2021-10-06,14.128
2021-10-07,16.215
2021-10-08,15.844999
2021-10-09,15.169001
2021-10-10,15.583
2021-10-11,14.009
2021-10-12,14.25
2021-10-13,14.6380005
2021-10-14,11.84
2021-10-15,12.137001
2021-10-16,13.291
2021-10-17,14.451999
2021-10-18,14.190999
2021-10-19,13.425
2021-10-20,13.676999
2021-10-21,13.725
2021-10-22,16.750998
2021-10-23,16.800999
2021-10-24,14.469
2021-10-25,10.504
2021-10-26,12.239
2021-10-27,11.558001
2021-10-28,12.458
2021-10-29,13.761
2021-10-30,14.33
2021-10-31,12.961
2021-11-01,14.052
2021-11-02,15.316999
2021-11-03,14.629001
2021-11-04,18.382
2021-11-05,21.249
2021-11-06,18.178999
2021-11-07,15.782999
2021-11-08,15.789999
2021-11-09,14.171
2021-11-10,8.102
2021-11-11,9.395
2021-11-12,9.540999
2021-11-13,11.706999
2021-11-14,14.5460005
2021-11-15,11.546
2021-11-16,12.609999
2021-11-17,9.975
2021-11-18,8.898
2021-11-19,9.118
2021-11-20,11.325998
2021-11-21,9.64
2021-11-22,11.695
2021-11-23,10.501
2021-11-24,8.559
2021-11-25,9.05
2021-11-26,8.818999
2021-11-27,13.916998
2021-11-28,13.76
2021-11-29,13.602999
2021-11-30,7.0649996
2021-12-01,6.6309996
2021-12-02,7.95
2021-12-03,10.878
2021-12-04,8.853999
2021-12-05,8.116999
2021-12-06,8.182
2021-12-07,10.924999
2021-12-08,9.879
2021-12-09,8.903
2021-12-10,12.141001
2021-12-11,11.441999
2021-12-12,13.069
2021-12-13,9.599
2021-12-14,8.537
2021-12-15,5.427
2021-12-16,2.9950001
2021-12-17,5.684
2021-12-18,3.0110002
2021-12-19,2.17
2021-12-20,3.4469998
2021-12-21,3.822
2021-12-22,0.49200004
2021-12-23,0.384
2021-12-24,4.273
2021-12-25,10.729
2021-12-26,10.71
2021-12-27,9.037001
2021-12-28,5.963
2021-12-29,5.9469995
2021-12-30,6.707
2021-12-31,4.07
