time,DE23A
2021-06-22,22.393333
2021-06-23,22.64
2021-06-24,21.81
2021-06-25,21.823334
2021-06-26,22.37
2021-06-27,22.913332
2021-06-28,22.82
2021-06-29,22.483332
2021-06-30,22.676666
2021-07-01,22.089998
2021-07-02,18.986666
2021-07-03,17.89
2021-07-04,18.876667
2021-07-05,18.493332
2021-07-06,20.446665
2021-07-07,20.623331
2021-07-08,21.929998
2021-07-09,23.236666
2021-07-10,23.933332
2021-07-11,20.683332
2021-07-12,20.609999
2021-07-13,23.186666
2021-07-14,24.973333
2021-07-15,24.293333
2021-07-16,21.956665
2021-07-17,17.643333
2021-07-18,18.859999
2021-07-19,17.529999
2021-07-20,19.253332
2021-07-21,18.973333
2021-07-22,19.99
2021-07-23,20.343332
2021-07-24,20.1
2021-07-25,21.913332
2021-07-26,25.853333
2021-07-27,29.643333
2021-07-28,27.409998
2021-07-29,26.796667
2021-07-30,24.406668
2021-07-31,25.176666
2021-08-01,27.289999
2021-08-02,26.356665
2021-08-03,23.376665
2021-08-04,24.643333
2021-08-05,24.873331
2021-08-06,21.766665
2021-08-07,20.873333
2021-08-08,23.409998
2021-08-09,26.746668
2021-08-10,27.176666
2021-08-11,26.25
2021-08-12,25.976667
2021-08-13,24.15
2021-08-14,24.226667
2021-08-15,23.696665
2021-08-16,22.553331
2021-08-17,22.58
2021-08-18,20.043333
2021-08-19,19.456665
2021-08-20,19.88
2021-08-21,21.096666
2021-08-22,19.993334
2021-08-23,20.516668
2021-08-24,20.723333
2021-08-25,21.056665
2021-08-26,22.730001
2021-08-27,20.71
2021-08-28,18.616667
2021-08-29,15.72
2021-08-30,16.556665
2021-08-31,16.873333
2021-09-01,14.946666
2021-09-02,17.52
2021-09-03,17.923332
2021-09-04,16.643333
2021-09-05,19.063332
2021-09-06,18.393333
2021-09-07,18.743332
2021-09-08,16.076666
2021-09-09,17.4
2021-09-10,19.81
2021-09-11,18.086666
2021-09-12,16.443333
2021-09-13,16.393333
2021-09-14,16.986666
2021-09-15,19.123331
2021-09-16,17.926666
2021-09-17,20.5
2021-09-18,18.37
2021-09-19,19.046667
2021-09-20,19.353334
2021-09-21,14.703332
2021-09-22,11.376666
2021-09-23,12.946667
2021-09-24,12.933333
2021-09-25,17.116667
2021-09-26,18.833334
2021-09-27,22.016668
2021-09-28,17.593332
2021-09-29,17.793333
2021-09-30,15.06
2021-10-01,16.203333
2021-10-02,15.386666
2021-10-03,14.043332
2021-10-04,14.82
2021-10-05,13.273334
2021-10-06,13.150001
2021-10-07,12.563333
2021-10-08,8.84
2021-10-09,6.543333
2021-10-10,11.943333
2021-10-11,8.509999
2021-10-12,8.23
2021-10-13,8.973333
2021-10-14,5.7599998
2021-10-15,8.203334
2021-10-16,8.669999
2021-10-17,13.509999
2021-10-18,13.786667
2021-10-19,13.406666
2021-10-20,11.849999
2021-10-21,10.923333
2021-10-22,13.556666
2021-10-23,13.883332
2021-10-24,13.94
2021-10-25,12.509999
2021-10-26,13.3099985
2021-10-27,10.93
2021-10-28,13.23
2021-10-29,14.2
2021-10-30,16.036667
2021-10-31,14.693333
2021-11-01,12.06
2021-11-02,14.31
2021-11-03,13.186666
2021-11-04,15.863332
2021-11-05,16.476667
2021-11-06,14.25
2021-11-07,17.493334
2021-11-08,12.95
2021-11-09,11.813334
2021-11-10,12.233334
2021-11-11,13.433333
2021-11-12,10.47
2021-11-13,14.873333
2021-11-14,10.406666
2021-11-15,7.563333
2021-11-16,8.79
2021-11-17,8.756666
2021-11-18,5.6666665
2021-11-19,6.023333
2021-11-20,12.393333
2021-11-21,12.799999
2021-11-22,9.86
2021-11-23,6.7166667
2021-11-24,10.25
2021-11-25,12.139999
2021-11-26,11.079999
2021-11-27,12.276668
2021-11-28,13.03
2021-11-29,6.093333
2021-11-30,1.6733332
2021-12-01,4.273333
2021-12-02,6.4500003
2021-12-03,6.02
2021-12-04,8.796666
2021-12-05,10.139999
2021-12-06,4.6666665
2021-12-07,3.8566666
2021-12-08,7.133333
2021-12-09,7.023333
2021-12-10,6.69
2021-12-11,3.3999999
2021-12-12,2.4633334
2021-12-13,2.47
2021-12-14,3.3066666
2021-12-15,0.93
2021-12-16,1.6333332
2021-12-17,2.1366665
2021-12-18,0.10999999
2021-12-19,0.28
2021-12-20,0.026666658
2021-12-21,0.9433333
2021-12-22,-2.1633332
2021-12-23,1.7633333
2021-12-24,9.756667
2021-12-25,8.839999
2021-12-26,12.656667
2021-12-27,11.263332
2021-12-28,9.29
2021-12-29,9.856667
2021-12-30,7.9799995
2021-12-31,6.5466666
