time,ITH33
2021-08-08,16.645
2021-08-09,16.43
2021-08-10,17.72
2021-08-11,16.935
2021-08-12,16.852499
2021-08-13,17.84
2021-08-14,17.984999
2021-08-15,17.6425
2021-08-16,15.007501
2021-08-17,15.469999
2021-08-18,17.145
2021-08-19,16.84
2021-08-20,17.9
2021-08-21,17.807499
2021-08-22,17.5625
2021-08-23,17.752499
2021-08-24,15.6175
2021-08-25,16.227499
2021-08-26,16.075
2021-08-27,13.9525
2021-08-28,15.195
2021-08-29,14.7074995
2021-08-30,15.312499
2021-08-31,14.7325
2021-09-01,15.134999
2021-09-02,15.9825
2021-09-03,16.412498
2021-09-04,16.1025
2021-09-05,18.869999
2021-09-06,20.1925
2021-09-07,21.252499
2021-09-08,21.554998
2021-09-09,20.1525
2021-09-10,19.605
2021-09-11,18.614998
2021-09-12,15.389999
2021-09-13,16.019999
2021-09-14,16.2
2021-09-15,16.602499
2021-09-16,16.5875
2021-09-17,15.67
2021-09-18,17.36
2021-09-19,16.795
2021-09-20,14.687499
2021-09-21,14.5475
2021-09-22,14.795
2021-09-23,16.7625
2021-09-24,16.3575
2021-09-25,18.535
2021-09-26,16.7675
2021-09-27,15.3225
2021-09-28,13.485
2021-09-29,11.044999
2021-09-30,11.8875
2021-10-01,13.999999
2021-10-02,10.1825
2021-10-03,11.4125
2021-10-04,12.0525
2021-10-05,11.657499
2021-10-06,12.8925
2021-10-07,15.862499
2021-10-08,14.9225
2021-10-09,15.4
2021-10-10,14.3275
2021-10-11,11.217499
2021-10-12,11.7875
2021-10-13,12.9775
2021-10-14,12.3575
2021-10-15,11.045
2021-10-16,10.752501
2021-10-17,12.8175
2021-10-18,12.829999
2021-10-19,16.845
2021-10-20,14.71
2021-10-21,8.865
2021-10-22,9.157499
2021-10-23,9.7325
2021-10-24,11.69
2021-10-25,11.7375
2021-10-26,11.2300005
2021-10-27,14.865
2021-10-28,14.1775
2021-10-29,12.1875
2021-10-30,10.85
2021-10-31,9.365
2021-11-01,10.105
2021-11-02,6.9974995
2021-11-03,5.4675
2021-11-04,6.6775002
2021-11-05,5.615
2021-11-06,10.549999
2021-11-07,10.282499
2021-11-08,7.18
2021-11-09,11.9025
2021-11-10,11.4025
2021-11-11,10.9925
2021-11-12,11.0525
2021-11-13,11.59
2021-11-14,9.83
2021-11-15,9.2175
2021-11-16,9.059999
2021-11-17,8.9825
2021-11-18,9.7225
2021-11-19,11.14
2021-11-20,10.139999
2021-11-21,6.4075
2021-11-22,4.5899997
2021-11-23,4.1974998
2021-11-24,6.0575
2021-11-25,3.6974998
2021-11-26,5.0674996
2021-11-27,2.5325
2021-11-28,0.3175
2021-11-29,-0.615
2021-11-30,7.7825
2021-12-01,7.8424997
2021-12-02,2.8225
2021-12-03,4.3925
2021-12-04,5.7425
2021-12-05,4.4875
2021-12-06,2.8449998
2021-12-07,3.8024998
2021-12-08,5.4425
2021-12-09,5.455
2021-12-10,5.4424996
2021-12-11,4.5374994
2021-12-12,10.7825
2021-12-13,10.67
2021-12-14,10.362499
2021-12-15,10.4625
2021-12-16,9.535
2021-12-17,7.1324997
2021-12-18,5.5925
2021-12-19,3.6474998
2021-12-20,4.4325
2021-12-21,3.9549997
2021-12-22,1.2425
2021-12-23,6.27
2021-12-24,7.3074994
2021-12-25,6.0474997
2021-12-26,5.71
2021-12-27,7.2024994
2021-12-28,8.662499
2021-12-29,9.255
2021-12-30,12.175
2021-12-31,13.222501
