time,FRJ21
2021-03-30,15.647142
2021-03-31,15.294286
2021-04-01,15.558572
2021-04-02,13.753571
2021-04-03,12.647858
2021-04-04,14.093572
2021-04-05,13.221429
2021-04-06,12.861428
2021-04-07,13.895714
2021-04-08,12.792143
2021-04-09,12.2157135
2021-04-10,13.663572
2021-04-11,13.583571
2021-04-12,13.206428
2021-04-13,13.827857
2021-04-14,12.052142
2021-04-15,10.316428
2021-04-16,10.672858
2021-04-17,11.122857
2021-04-18,12.066428
2021-04-19,13.812142
2021-04-20,13.955
2021-04-21,13.952857
2021-04-22,13.640715
2021-04-23,12.997857
2021-04-24,12.567857
2021-04-25,13.6378565
2021-04-26,14.806429
2021-04-27,15.4585705
2021-04-28,15.2157135
2021-04-29,14.177856
2021-04-30,12.540713
2021-05-01,12.839999
2021-05-02,11.784286
2021-05-03,13.766429
2021-05-04,14.870714
2021-05-05,14.128571
2021-05-06,15.177856
2021-05-07,16.59
2021-05-08,19.092855
2021-05-09,18.380713
2021-05-10,15.698571
2021-05-11,13.458571
2021-05-12,13.252858
2021-05-13,16.301428
2021-05-14,16.73643
2021-05-15,17.08
2021-05-16,18.439285
2021-05-17,20.319998
2021-05-18,18.727858
2021-05-19,19.03143
2021-05-20,19.857859
2021-05-21,19.154285
2021-05-22,18.234285
2021-05-23,14.101428
2021-05-24,14.337857
2021-05-25,16.97
2021-05-26,18.757143
2021-05-27,17.574286
2021-05-28,18.11143
2021-05-29,19.252855
2021-05-30,21.329285
2021-05-31,20.842855
2021-06-01,18.330715
2021-06-02,19.205
2021-06-03,21.065714
2021-06-04,22.112856
2021-06-05,18.142141
2021-06-06,18.453571
2021-06-07,21.782856
2021-06-08,22.515715
2021-06-09,22.105715
2021-06-10,23.366428
2021-06-11,23.651428
2021-06-12,23.635714
2021-06-13,24.125715
2021-06-14,23.195713
2021-06-15,23.101427
2021-06-16,22.627855
2021-06-17,19.364285
2021-06-18,19.867857
2021-06-19,18.532145
2021-06-20,18.044285
2021-06-21,18.018572
2021-06-22,17.76857
2021-06-23,18.332142
2021-06-24,21.473572
2021-06-25,23.225714
2021-06-26,21.688572
2021-06-27,21.467142
2021-06-28,21.289999
2021-06-29,20.504286
2021-06-30,23.232143
2021-07-01,22.886429
2021-07-02,22.95143
2021-07-03,23.29143
2021-07-04,22.860714
2021-07-05,24.262857
2021-07-06,22.685
2021-07-07,21.727142
2021-07-08,23.504286
2021-07-09,26.209286
2021-07-10,26.65
2021-07-11,25.797855
2021-07-12,25.104288
2021-07-13,22.186428
2021-07-14,22.179287
2021-07-15,23.279999
2021-07-16,24.786428
2021-07-17,25.104284
2021-07-18,24.154999
2021-07-19,25.352858
2021-07-20,24.539999
2021-07-21,25.058573
2021-07-22,26.854998
2021-07-23,25.973572
2021-07-24,25.700714
2021-07-25,23.870714
2021-07-26,22.796427
2021-07-27,24.949999
2021-07-28,26.100712
2021-07-29,26.39357
2021-07-30,26.065714
2021-07-31,22.824286
2021-08-01,20.722141
2021-08-02,22.827856
2021-08-03,23.952145
2021-08-04,24.200714
2021-08-05,24.587141
2021-08-06,25.241428
2021-08-07,24.52857
2021-08-08,22.702856
2021-08-09,25.723572
2021-08-10,26.449999
2021-08-11,28.197144
2021-08-12,29.727142
2021-08-13,28.662144
2021-08-14,28.982143
2021-08-15,29.233572
2021-08-16,26.751425
2021-08-17,25.180714
2021-08-18,24.539286
2021-08-19,24.094286
2021-08-20,24.984999
2021-08-21,26.502142
2021-08-22,27.157856
2021-08-23,26.01857
2021-08-24,24.490713
2021-08-25,23.832857
2021-08-26,24.229284
2021-08-27,24.844286
2021-08-28,24.12357
2021-08-29,23.286428
2021-08-30,22.005713
2021-08-31,24.017141
2021-09-01,23.312143
2021-09-02,21.789286
2021-09-03,22.59357
2021-09-04,23.72857
2021-09-05,26.102142
2021-09-06,27.425001
2021-09-07,27.35857
2021-09-08,24.170713
2021-09-09,23.534285
2021-09-10,23.449999
2021-09-11,23.645712
2021-09-12,24.133572
2021-09-13,23.65857
2021-09-14,21.107143
2021-09-15,21.479998
2021-09-16,20.270712
2021-09-17,20.74857
2021-09-18,21.809284
2021-09-19,21.17
2021-09-20,20.539999
2021-09-21,19.17357
2021-09-22,19.20857
2021-09-23,20.752855
2021-09-24,22.222141
2021-09-25,20.768572
2021-09-26,18.472857
2021-09-27,19.402859
2021-09-28,21.178572
2021-09-29,19.604284
2021-09-30,22.898571
2021-10-01,21.16857
2021-10-02,20.56
2021-10-03,18.88
2021-10-04,15.51
2021-10-05,16.412857
2021-10-06,19.105713
2021-10-07,19.572859
2021-10-08,19.186428
2021-10-09,19.470713
2021-10-10,19.405714
2021-10-11,18.490713
2021-10-12,18.96857
2021-10-13,17.200712
2021-10-14,17.96
2021-10-15,18.667143
2021-10-16,17.416428
2021-10-17,19.34643
2021-10-18,18.430714
2021-10-19,19.20357
2021-10-20,19.529999
2021-10-21,16.42
2021-10-22,15.247142
2021-10-23,15.7628565
2021-10-24,15.724999
2021-10-25,14.942143
2021-10-26,16.010714
2021-10-27,15.711428
2021-10-28,15.969284
2021-10-29,16.11143
2021-10-30,18.679998
2021-10-31,19.230713
2021-11-01,17.449286
2021-11-02,14.551428
2021-11-03,13.005
2021-11-04,10.360713
2021-11-05,10.015715
2021-11-06,10.600715
2021-11-07,9.612143
2021-11-08,9.648572
2021-11-09,11.312857
2021-11-10,12.837858
2021-11-11,11.392142
2021-11-12,11.823571
2021-11-13,12.79
2021-11-14,12.052142
2021-11-15,11.934999
2021-11-16,9.238571
2021-11-17,10.207857
2021-11-18,11.125714
2021-11-19,13.294286
2021-11-20,12.875
2021-11-21,13.570715
2021-11-22,11.635714
2021-11-23,8.262143
2021-11-24,7.4335713
2021-11-25,8.687857
2021-11-26,8.708571
2021-11-27,7.2549996
2021-11-28,6.865714
2021-11-29,9.564285
2021-11-30,9.928572
2021-12-01,7.412857
2021-12-02,8.458571
2021-12-03,8.264286
2021-12-04,8.634286
2021-12-05,9.417143
2021-12-06,8.970714
2021-12-07,9.712143
2021-12-08,11.3478565
2021-12-09,9.71
2021-12-10,10.907857
2021-12-11,12.412142
2021-12-12,12.358572
2021-12-13,11.8714285
2021-12-14,10.846429
2021-12-15,10.547143
2021-12-16,10.867143
2021-12-17,10.582143
2021-12-18,10.07
2021-12-19,10.770714
2021-12-20,9.476428
2021-12-21,10.084285
2021-12-22,10.18
2021-12-23,10.897142
2021-12-24,11.570714
2021-12-25,11.999285
2021-12-26,12.559285
2021-12-27,13.173571
2021-12-28,11.726427
2021-12-29,11.102142
2021-12-30,11.441428
2021-12-31,11.477142
