time,DE21C
2021-05-27,9.33
2021-05-28,11.69
2021-05-29,10.764999
2021-05-30,12.5675
2021-05-31,14.48
2021-06-01,15.5425
2021-06-02,17.69
2021-06-03,18.807499
2021-06-04,18.6175
2021-06-05,18.1225
2021-06-06,15.8775
2021-06-07,16.24
2021-06-08,17.439999
2021-06-09,18.6275
2021-06-10,18.579998
2021-06-11,19.5775
2021-06-12,17.5075
2021-06-13,14.3550005
2021-06-14,17.4725
2021-06-15,18.890001
2021-06-16,21.2275
2021-06-17,24.0225
2021-06-18,24.5275
2021-06-19,24.474998
2021-06-20,22.724998
2021-06-21,18.58
2021-06-22,14.224999
2021-06-23,16.5425
2021-06-24,16.199999
2021-06-25,16.869999
2021-06-26,17.61
2021-06-27,19.855
2021-06-28,21.355
2021-06-29,18.6475
2021-06-30,15.865
2021-07-01,12.855
2021-07-02,14.42
2021-07-03,17.259998
2021-07-04,16.975
2021-07-05,16.4
2021-07-06,17.3475
2021-07-07,17.8025
2021-07-08,17.1125
2021-07-09,15.287499
2021-07-10,17.154999
2021-07-11,16.037498
2021-07-12,18.1325
2021-07-13,18.189999
2021-07-14,15.297499
2021-07-15,17.1875
2021-07-16,17.345
2021-07-17,18.994999
2021-07-18,19.115
2021-07-19,16.739998
2021-07-20,14.9574995
2021-07-21,15.7625
2021-07-22,17.5675
2021-07-23,18.279999
2021-07-24,19.1325
2021-07-25,19.3225
2021-07-26,18.9975
2021-07-27,17.5675
2021-07-28,17.1475
2021-07-29,16.5775
2021-07-30,17.805
2021-07-31,16.442501
2021-08-01,15.610001
2021-08-02,14.9575
2021-08-03,13.78
2021-08-04,15.672501
2021-08-05,16.3
2021-08-06,16.1775
2021-08-07,16.2825
2021-08-08,14.7325
2021-08-09,15.064999
2021-08-10,15.0875
2021-08-11,16.8675
2021-08-12,18.91
2021-08-13,20.352499
2021-08-14,19.3625
2021-08-15,18.52
2021-08-16,14.695
2021-08-17,12.5225
2021-08-18,14.7225
2021-08-19,16.2475
2021-08-20,16.365
2021-08-21,17.775
2021-08-22,16.282501
2021-08-23,14.872499
2021-08-24,13.235
2021-08-25,14.66
2021-08-26,13.9725
2021-08-27,12.545
2021-08-28,13.49
2021-08-29,13.8425
2021-08-30,14.9075
2021-08-31,14.695
2021-09-01,13.464999
2021-09-02,14.275
2021-09-03,15.8575
2021-09-04,15.115
2021-09-05,14.76
2021-09-06,16.185
2021-09-07,16.7075
2021-09-08,17.24
2021-09-09,18.5375
2021-09-10,18.675001
2021-09-11,17.3375
2021-09-12,15.9075
2021-09-13,14.282499
2021-09-14,16.865
2021-09-15,17.7875
2021-09-16,14.6875
2021-09-17,13.41
2021-09-18,13.5875
2021-09-19,11.4800005
2021-09-20,9.147499
2021-09-21,9.7375
2021-09-22,11.505
2021-09-23,13.822499
2021-09-24,15.129999
2021-09-25,14.5875
2021-09-26,16.625
2021-09-27,16.074999
2021-09-28,11.7675
2021-09-29,9.905
2021-09-30,8.955
2021-10-01,10.7925005
2021-10-02,13.7175
2021-10-03,17.18
2021-10-04,11.1275
2021-10-05,10.647499
2021-10-06,10.1425
2021-10-07,10.4275
2021-10-08,9.115
2021-10-09,7.7725
2021-10-10,5.6875
2021-10-11,7.2774997
2021-10-12,7.5375
2021-10-13,7.13
2021-10-14,9.155
2021-10-15,7.9924994
2021-10-16,5.2725
2021-10-17,6.6825
2021-10-18,6.4449997
2021-10-19,9.805
2021-10-20,13.24
2021-10-21,9.4475
2021-10-22,5.8224998
2021-10-23,4.625
2021-10-24,4.4125
2021-10-25,6.035
2021-10-26,9.645
2021-10-27,9.615
2021-10-28,7.379999
2021-10-29,8.1
2021-10-30,7.1549997
2021-10-31,13.0825
2021-11-01,9.414999
2021-11-02,6.799999
2021-11-03,6.3724995
2021-11-04,6.1549997
2021-11-05,6.3475
2021-11-06,5.58
2021-11-07,6.09
2021-11-08,6.2824993
2021-11-09,5.5625
2021-11-10,2.065
2021-11-11,0.79499996
2021-11-12,1.6149999
2021-11-13,3.5324998
2021-11-14,6.3575
2021-11-15,4.7299995
2021-11-16,3.6124997
2021-11-17,4.115
2021-11-18,5.5225
2021-11-19,7.5899997
2021-11-20,7.9474993
2021-11-21,5.5125
2021-11-22,2.6599998
2021-11-23,1.015
2021-11-24,3.4475
2021-11-25,1.86
2021-11-26,1.285
2021-11-27,0.84749997
2021-11-28,0.12249999
2021-11-29,0.53
2021-11-30,3.1799998
2021-12-01,5.1549997
2021-12-02,1.4849999
2021-12-03,-0.8874999
2021-12-04,1.3625
2021-12-05,2.0625
2021-12-06,0.66999996
2021-12-07,1.05
2021-12-08,1.8025
2021-12-09,1.5
2021-12-10,1.2275
2021-12-11,-0.2875
2021-12-12,1.7824999
2021-12-13,5.2075
2021-12-14,5.4275
2021-12-15,5.6899996
2021-12-16,5.8675
2021-12-17,5.5499997
2021-12-18,4.7524996
2021-12-19,4.6625
2021-12-20,0.11999999
2021-12-21,-4.5199995
2021-12-22,-5.2924995
2021-12-23,-1.6724999
2021-12-24,5.7474995
2021-12-25,-3.175
2021-12-26,-4.025
2021-12-27,1.045
2021-12-28,5.2825
2021-12-29,6.895
2021-12-30,11.0925
2021-12-31,11.242499
