time,FRI32
2021-04-18,6.8089995
2021-04-19,8.899
2021-04-20,8.970999
2021-04-21,10.564
2021-04-22,7.8339996
2021-04-23,5.549
2021-04-24,7.31
2021-04-25,6.264
2021-04-26,4.175
2021-04-27,4.7599998
2021-04-28,9.308001
2021-04-29,12.622999
2021-04-30,13.075
2021-05-01,10.153999
2021-05-02,8.700999
2021-05-03,7.31
2021-05-04,11.115
2021-05-05,11.195
2021-05-06,9.150999
2021-05-07,9.4800005
2021-05-08,8.019
2021-05-09,14.087999
2021-05-10,18.182001
2021-05-11,21.592
2021-05-12,19.616001
2021-05-13,16.21
2021-05-14,13.376001
2021-05-15,13.353999
2021-05-16,13.684
2021-05-17,12.422
2021-05-18,13.315
2021-05-19,11.714999
2021-05-20,12.6449995
2021-05-21,13.596001
2021-05-22,13.385
2021-05-23,12.239
2021-05-24,13.046999
2021-05-25,13.535001
2021-05-26,12.778001
2021-05-27,14.219999
2021-05-28,11.805
2021-05-29,11.931999
2021-05-30,12.412999
2021-05-31,13.018
2021-06-01,12.756999
2021-06-02,15.215999
2021-06-03,15.412
2021-06-04,17.136
2021-06-05,19.036
2021-06-06,18.109999
2021-06-07,18.536999
2021-06-08,19.048
2021-06-09,18.381
2021-06-10,17.501999
2021-06-11,18.309
2021-06-12,18.986002
2021-06-13,14.094999
2021-06-14,14.826001
2021-06-15,17.595
2021-06-16,20.370998
2021-06-17,22.163
2021-06-18,23.21
2021-06-19,24.284
2021-06-20,24.984
2021-06-21,25.434
2021-06-22,23.077
2021-06-23,20.61
2021-06-24,22.762
2021-06-25,19.095999
2021-06-26,19.546
2021-06-27,19.675
2021-06-28,20.766998
2021-06-29,21.869
2021-06-30,20.888998
2021-07-01,18.637
2021-07-02,18.095
2021-07-03,19.677
2021-07-04,18.814999
2021-07-05,20.125
2021-07-06,21.851
2021-07-07,23.022999
2021-07-08,21.208998
2021-07-09,21.685
2021-07-10,19.136
2021-07-11,19.019001
2021-07-12,20.787998
2021-07-13,23.201
2021-07-14,23.953
2021-07-15,21.948
2021-07-16,22.801998
2021-07-17,23.194998
2021-07-18,22.772
2021-07-19,20.098001
2021-07-20,17.677
2021-07-21,17.719
2021-07-22,18.388
2021-07-23,19.072998
2021-07-24,20.441998
2021-07-25,21.494999
2021-07-26,23.078999
2021-07-27,22.952
2021-07-28,23.473999
2021-07-29,21.567999
2021-07-30,21.372
2021-07-31,21.484
2021-08-01,18.625
2021-08-02,17.841
2021-08-03,18.192999
2021-08-04,17.6
2021-08-05,16.276
2021-08-06,17.284
2021-08-07,19.453999
2021-08-08,20.396
2021-08-09,19.529999
2021-08-10,20.760998
2021-08-11,19.110998
2021-08-12,18.744
2021-08-13,21.319
2021-08-14,23.479
2021-08-15,23.310999
2021-08-16,23.883999
2021-08-17,16.961
2021-08-18,16.365
2021-08-19,18.051998
2021-08-20,19.247
2021-08-21,18.42
2021-08-22,19.473
2021-08-23,18.329
2021-08-24,15.407001
2021-08-25,14.023999
2021-08-26,14.555
2021-08-27,14.023999
2021-08-28,13.844999
2021-08-29,14.867999
2021-08-30,13.837
2021-08-31,14.9539995
2021-09-01,15.747
2021-09-02,15.823999
2021-09-03,16.14
2021-09-04,15.569
2021-09-05,14.273
2021-09-06,13.667
2021-09-07,16.485998
2021-09-08,16.954998
2021-09-09,18.658
2021-09-10,18.893
2021-09-11,18.625
2021-09-12,18.820002
2021-09-13,18.013
2021-09-14,17.105
2021-09-15,18.391
2021-09-16,19.981998
2021-09-17,15.472
2021-09-18,13.065
2021-09-19,10.431
2021-09-20,10.716
2021-09-21,10.296
2021-09-22,10.811
2021-09-23,14.403
2021-09-24,15.2
2021-09-25,16.366
2021-09-26,16.823
2021-09-27,16.222
2021-09-28,15.164999
2021-09-29,11.542
2021-09-30,11.921
2021-10-01,10.68
2021-10-02,14.2630005
2021-10-03,15.119
2021-10-04,15.429998
2021-10-05,18.13
2021-10-06,15.344999
2021-10-07,12.782
2021-10-08,8.305
2021-10-09,6.896
2021-10-10,6.1559997
2021-10-11,7.1400003
2021-10-12,9.044
2021-10-13,6.6190004
2021-10-14,7.0099998
2021-10-15,11.342
2021-10-16,8.025
2021-10-17,7.704
2021-10-18,8.755
2021-10-19,11.639
2021-10-20,15.392
2021-10-21,14.417999
2021-10-22,9.070001
2021-10-23,7.1470003
2021-10-24,5.542
2021-10-25,7.9869995
2021-10-26,7.542
2021-10-27,9.422999
2021-10-28,9.614
2021-10-29,10.436
2021-10-30,12.199
2021-10-31,12.677
2021-11-01,11.839999
2021-11-02,8.302
2021-11-03,8.539
2021-11-04,11.004999
2021-11-05,7.3879995
2021-11-06,6.852
2021-11-07,6.21
2021-11-08,7.061
2021-11-09,6.3679996
2021-11-10,6.8659997
2021-11-11,5.66
2021-11-12,3.084
2021-11-13,5.147
2021-11-14,3.9539998
2021-11-15,4.6769996
2021-11-16,6.432
2021-11-17,4.4269996
2021-11-18,7.21
2021-11-19,8.948999
2021-11-20,10.095999
2021-11-21,7.4990005
2021-11-22,5.261
2021-11-23,2.349
2021-11-24,3.9529998
2021-11-25,1.624
2021-11-26,1.93
2021-11-27,0.8389999
2021-11-28,-0.373
2021-11-29,0.51
2021-11-30,1.891
2021-12-01,4.0629997
2021-12-02,4.862
2021-12-03,0.48199996
2021-12-04,0.554
2021-12-05,1.0600001
2021-12-06,0.022999998
2021-12-07,-1.355
2021-12-08,-2.417
2021-12-09,-1.7789999
2021-12-10,-0.68899995
2021-12-11,-2.32
2021-12-12,-2.284
2021-12-13,-1.207
2021-12-14,2.579
2021-12-15,4.3949995
2021-12-16,6.0719995
2021-12-17,4.6809998
2021-12-18,3.1399999
2021-12-19,3.8989997
2021-12-20,1.46
2021-12-21,-1.7450001
2021-12-22,-3.771
2021-12-23,-3.014
2021-12-24,3.1789997
2021-12-25,-3.3949997
2021-12-26,-9.142
2021-12-27,-8.708
2021-12-28,-3.066
2021-12-29,1.0239999
2021-12-30,4.917
2021-12-31,9.865999
