time,DK014
2021-07-30,16.88
2021-07-31,16.5
2021-08-01,15.41
2021-08-02,15.059999
2021-08-03,15.259999
2021-08-04,16.73
2021-08-05,17.539999
2021-08-06,17.64
2021-08-07,17.6
2021-08-08,16.4
2021-08-09,16.16
2021-08-10,16.0
2021-08-11,17.27
2021-08-12,18.77
2021-08-13,17.57
2021-08-14,17.68
2021-08-15,19.24
2021-08-16,15.679999
2021-08-17,15.259999
2021-08-18,16.48
2021-08-19,16.27
2021-08-20,16.77
2021-08-21,18.05
2021-08-22,17.76
2021-08-23,17.81
2021-08-24,16.4
2021-08-25,14.88
2021-08-26,16.289999
2021-08-27,15.46
2021-08-28,16.35
2021-08-29,16.49
2021-08-30,17.59
2021-08-31,16.289999
2021-09-01,15.37
2021-09-02,14.04
2021-09-03,14.24
2021-09-04,15.41
2021-09-05,14.009999
2021-09-06,14.94
2021-09-07,17.8
2021-09-08,18.77
2021-09-09,19.82
2021-09-10,19.42
2021-09-11,17.83
2021-09-12,16.359999
2021-09-13,14.7699995
2021-09-14,16.52
2021-09-15,17.99
2021-09-16,15.42
2021-09-17,14.639999
2021-09-18,14.429999
2021-09-19,13.95
2021-09-20,11.4
2021-09-21,12.92
2021-09-22,13.65
2021-09-23,14.349999
2021-09-24,16.71
2021-09-25,17.63
2021-09-26,17.84
2021-09-27,15.679999
2021-09-28,12.7699995
2021-09-29,10.73
2021-09-30,11.849999
2021-10-01,13.5199995
2021-10-02,14.2
2021-10-03,13.66
2021-10-04,13.059999
2021-10-05,12.49
2021-10-06,10.83
2021-10-07,8.61
2021-10-08,9.51
2021-10-09,10.26
2021-10-10,8.79
2021-10-11,11.179999
2021-10-12,10.07
2021-10-13,10.219999
2021-10-14,13.2
2021-10-15,10.7699995
2021-10-16,8.78
2021-10-17,10.61
2021-10-18,11.559999
2021-10-19,15.009999
2021-10-20,15.5199995
2021-10-21,9.38
2021-10-22,7.5699997
2021-10-23,8.7
2021-10-24,7.89
2021-10-25,9.059999
2021-10-26,11.98
2021-10-27,13.0
2021-10-28,11.42
2021-10-29,12.679999
2021-10-30,12.009999
2021-10-31,12.05
2021-11-01,9.96
2021-11-02,7.49
2021-11-03,5.9
2021-11-04,6.17
2021-11-05,7.6699996
2021-11-06,9.57
2021-11-07,9.03
2021-11-08,8.059999
2021-11-09,8.21
2021-11-10,7.98
2021-11-11,9.19
2021-11-12,8.29
2021-11-13,9.46
2021-11-14,8.7
2021-11-15,6.0099998
2021-11-16,4.52
2021-11-17,7.31
2021-11-18,9.639999
2021-11-19,11.67
2021-11-20,10.059999
2021-11-21,7.7599998
2021-11-22,4.2799997
2021-11-23,7.08
2021-11-24,6.2999997
2021-11-25,5.0499997
2021-11-26,3.87
2021-11-27,3.7099998
2021-11-28,2.75
2021-11-29,2.34
2021-11-30,6.79
2021-12-01,7.85
2021-12-02,1.55
2021-12-03,2.72
2021-12-04,4.5299997
2021-12-05,3.76
2021-12-06,2.35
2021-12-07,2.78
2021-12-08,4.47
2021-12-09,2.78
2021-12-10,2.55
2021-12-11,0.01
2021-12-12,7.0699997
2021-12-13,9.03
2021-12-14,8.69
2021-12-15,9.559999
2021-12-16,8.24
2021-12-17,7.9199996
2021-12-18,7.43
2021-12-19,7.06
2021-12-20,1.49
2021-12-21,-1.61
2021-12-22,-3.37
2021-12-23,0.75
2021-12-24,4.81
2021-12-25,-2.87
2021-12-26,-2.96
2021-12-27,1.2099999
2021-12-28,6.2599998
2021-12-29,7.41
2021-12-30,11.259999
2021-12-31,12.7699995
