time,NL337
2021-06-11,19.539999
2021-06-12,18.38
2021-06-13,19.89
2021-06-14,21.039999
2021-06-15,19.35
2021-06-16,21.02
2021-06-17,19.51
2021-06-18,15.58
2021-06-19,14.03
2021-06-20,15.42
2021-06-21,13.04
2021-06-22,14.28
2021-06-23,14.059999
2021-06-24,14.599999
2021-06-25,17.75
2021-06-26,17.52
2021-06-27,17.49
2021-06-28,17.52
2021-06-29,16.39
2021-06-30,15.15
2021-07-01,15.92
2021-07-02,19.119999
2021-07-03,18.8
2021-07-04,18.279999
2021-07-05,17.02
2021-07-06,16.72
2021-07-07,16.66
2021-07-08,17.42
2021-07-09,18.619999
2021-07-10,16.09
2021-07-11,16.33
2021-07-12,17.699999
2021-07-13,18.41
2021-07-14,19.13
2021-07-15,17.93
2021-07-16,18.359999
2021-07-17,20.63
2021-07-18,22.59
2021-07-19,23.26
2021-07-20,23.33
2021-07-21,22.9
2021-07-22,22.18
2021-07-23,19.74
2021-07-24,19.449999
2021-07-25,18.68
2021-07-26,19.8
2021-07-27,18.65
2021-07-28,18.939999
2021-07-29,17.22
2021-07-30,16.75
2021-07-31,17.25
2021-08-01,17.119999
2021-08-02,16.02
2021-08-03,16.26
2021-08-04,16.789999
2021-08-05,17.05
2021-08-06,18.46
2021-08-07,16.84
2021-08-08,16.66
2021-08-09,17.13
2021-08-10,17.74
2021-08-11,17.66
2021-08-12,18.85
2021-08-13,17.94
2021-08-14,19.33
2021-08-15,18.8
2021-08-16,15.82
2021-08-17,14.74
2021-08-18,18.69
2021-08-19,17.15
2021-08-20,17.44
2021-08-21,18.279999
2021-08-22,18.279999
2021-08-23,17.97
2021-08-24,17.93
2021-08-25,17.33
2021-08-26,16.84
2021-08-27,15.96
2021-08-28,15.969999
2021-08-29,15.4
2021-08-30,15.83
2021-08-31,16.699999
2021-09-01,16.33
2021-09-02,17.17
2021-09-03,17.44
2021-09-04,16.609999
2021-09-05,19.56
2021-09-06,20.71
2021-09-07,21.949999
2021-09-08,22.01
2021-09-09,20.15
2021-09-10,19.83
2021-09-11,19.189999
2021-09-12,16.25
2021-09-13,16.75
2021-09-14,18.539999
2021-09-15,17.99
2021-09-16,16.81
2021-09-17,17.19
2021-09-18,18.68
2021-09-19,16.68
2021-09-20,16.14
2021-09-21,15.5
2021-09-22,15.82
2021-09-23,15.839999
2021-09-24,17.71
2021-09-25,16.81
2021-09-26,17.31
2021-09-27,16.779999
2021-09-28,14.2699995
2021-09-29,12.42
2021-09-30,11.5199995
2021-10-01,15.82
2021-10-02,11.309999
2021-10-03,13.639999
2021-10-04,13.92
2021-10-05,13.24
2021-10-06,13.299999
2021-10-07,14.33
2021-10-08,15.549999
2021-10-09,13.28
2021-10-10,13.34
2021-10-11,11.99
2021-10-12,11.509999
2021-10-13,11.92
2021-10-14,13.54
2021-10-15,12.75
2021-10-16,12.25
2021-10-17,13.059999
2021-10-18,12.98
2021-10-19,18.09
2021-10-20,16.58
2021-10-21,10.17
2021-10-22,9.22
2021-10-23,11.36
2021-10-24,12.61
2021-10-25,13.5
2021-10-26,12.05
2021-10-27,15.089999
2021-10-28,13.66
2021-10-29,13.59
2021-10-30,11.7699995
2021-10-31,10.73
2021-11-01,11.38
2021-11-02,7.8799996
2021-11-03,6.0299997
2021-11-04,7.87
2021-11-05,6.5299997
2021-11-06,10.05
2021-11-07,10.79
2021-11-08,7.58
2021-11-09,12.4
2021-11-10,10.969999
2021-11-11,11.969999
2021-11-12,10.63
2021-11-13,11.509999
2021-11-14,11.46
2021-11-15,10.63
2021-11-16,7.69
2021-11-17,9.44
2021-11-18,8.65
2021-11-19,11.0
2021-11-20,10.08
2021-11-21,7.3199997
2021-11-22,6.8399997
2021-11-23,5.56
2021-11-24,5.0099998
2021-11-25,5.2599998
2021-11-26,5.39
2021-11-27,3.84
2021-11-28,2.3
2021-11-29,0.55
2021-11-30,7.33
2021-12-01,10.09
2021-12-02,3.53
2021-12-03,4.52
2021-12-04,6.18
2021-12-05,5.2999997
2021-12-06,4.62
2021-12-07,4.61
2021-12-08,6.33
2021-12-09,6.29
2021-12-10,5.98
2021-12-11,4.77
2021-12-12,10.87
2021-12-13,10.309999
2021-12-14,10.59
2021-12-15,10.65
2021-12-16,10.53
2021-12-17,9.24
2021-12-18,7.8799996
2021-12-19,5.21
2021-12-20,5.72
2021-12-21,5.06
2021-12-22,1.23
2021-12-23,6.33
2021-12-24,7.93
2021-12-25,8.389999
2021-12-26,7.68
2021-12-27,8.12
2021-12-28,10.01
2021-12-29,11.0199995
2021-12-30,12.91
2021-12-31,13.41
