time,DE40B
2021-04-30,10.156427
2021-05-01,8.615
2021-05-02,8.469286
2021-05-03,8.294286
2021-05-04,9.345714
2021-05-05,9.977142
2021-05-06,8.282857
2021-05-07,11.057142
2021-05-08,11.368571
2021-05-09,12.931428
2021-05-10,13.331429
2021-05-11,10.173571
2021-05-12,10.1992855
2021-05-13,9.376428
2021-05-14,7.837857
2021-05-15,6.7899995
2021-05-16,10.174285
2021-05-17,10.537857
2021-05-18,10.198572
2021-05-19,9.531428
2021-05-20,10.744286
2021-05-21,11.261429
2021-05-22,11.059999
2021-05-23,12.432857
2021-05-24,10.457144
2021-05-25,10.546428
2021-05-26,11.497144
2021-05-27,13.1050005
2021-05-28,14.196428
2021-05-29,15.235001
2021-05-30,14.561429
2021-05-31,14.848572
2021-06-01,15.025713
2021-06-02,14.152857
2021-06-03,16.176428
2021-06-04,17.692858
2021-06-05,15.652143
2021-06-06,15.131429
2021-06-07,15.915715
2021-06-08,16.26857
2021-06-09,16.86857
2021-06-10,17.688572
2021-06-11,18.215715
2021-06-12,18.779285
2021-06-13,20.826427
2021-06-14,21.03857
2021-06-15,20.641428
2021-06-16,20.60357
2021-06-17,21.247143
2021-06-18,21.025
2021-06-19,20.892141
2021-06-20,20.942142
2021-06-21,19.485714
2021-06-22,18.34357
2021-06-23,17.536428
2021-06-24,16.46143
2021-06-25,16.502857
2021-06-26,17.880714
2021-06-27,19.687143
2021-06-28,20.684286
2021-06-29,18.771427
2021-06-30,15.910714
2021-07-01,17.395712
2021-07-02,18.482859
2021-07-03,18.136429
2021-07-04,15.882857
2021-07-05,18.05
2021-07-06,19.382856
2021-07-07,19.183573
2021-07-08,17.324286
2021-07-09,17.328571
2021-07-10,18.772858
2021-07-11,18.546429
2021-07-12,19.25143
2021-07-13,16.569998
2021-07-14,14.254999
2021-07-15,15.336428
2021-07-16,16.980715
2021-07-17,18.462856
2021-07-18,20.91
2021-07-19,21.755001
2021-07-20,21.200712
2021-07-21,21.066427
2021-07-22,21.154999
2021-07-23,21.536428
2021-07-24,21.701427
2021-07-25,20.058573
2021-07-26,19.105713
2021-07-27,19.044285
2021-07-28,18.967144
2021-07-29,20.115713
2021-07-30,20.226429
2021-07-31,19.107143
2021-08-01,16.073572
2021-08-02,16.148573
2021-08-03,16.192142
2021-08-04,15.367857
2021-08-05,17.112856
2021-08-06,18.788572
2021-08-07,17.982855
2021-08-08,17.450714
2021-08-09,18.367857
2021-08-10,20.678572
2021-08-11,22.71857
2021-08-12,23.564285
2021-08-13,23.959286
2021-08-14,24.592142
2021-08-15,24.511429
2021-08-16,20.414999
2021-08-17,18.52857
2021-08-18,17.962856
2021-08-19,18.571428
2021-08-20,19.182858
2021-08-21,20.496428
2021-08-22,20.76643
2021-08-23,18.522858
2021-08-24,17.615
2021-08-25,17.427856
2021-08-26,17.864286
2021-08-27,16.085001
2021-08-28,15.136429
2021-08-29,15.064284
2021-08-30,15.922143
2021-08-31,16.08357
2021-09-01,16.322144
2021-09-02,17.37143
2021-09-03,17.203571
2021-09-04,17.439285
2021-09-05,17.857857
2021-09-06,17.882143
2021-09-07,17.767857
2021-09-08,18.16357
2021-09-09,17.536427
2021-09-10,16.439999
2021-09-11,17.329287
2021-09-12,17.130001
2021-09-13,18.556427
2021-09-14,18.337143
2021-09-15,18.369287
2021-09-16,17.082142
2021-09-17,17.327856
2021-09-18,16.936428
2021-09-19,13.088571
2021-09-20,12.075714
2021-09-21,13.765715
2021-09-22,14.342857
2021-09-23,15.155715
2021-09-24,15.556429
2021-09-25,17.059284
2021-09-26,14.544999
2021-09-27,14.427857
2021-09-28,15.267143
2021-09-29,14.507857
2021-09-30,13.281428
2021-10-01,13.726428
2021-10-02,14.495713
2021-10-03,15.002143
2021-10-04,12.889999
2021-10-05,11.32357
2021-10-06,9.236428
2021-10-07,10.291429
2021-10-08,10.653571
2021-10-09,10.473571
2021-10-10,9.877143
2021-10-11,9.693572
2021-10-12,8.889285
2021-10-13,8.714286
2021-10-14,7.3750005
2021-10-15,8.235714
2021-10-16,9.322143
2021-10-17,9.597143
2021-10-18,11.062858
2021-10-19,12.1542845
2021-10-20,12.7207155
2021-10-21,11.543571
2021-10-22,9.212857
2021-10-23,8.8949995
2021-10-24,9.845714
2021-10-25,9.207143
2021-10-26,8.595
2021-10-27,9.165713
2021-10-28,9.610713
2021-10-29,10.275713
2021-10-30,9.535001
2021-10-31,10.776428
2021-11-01,8.719999
2021-11-02,6.6857142
2021-11-03,5.533571
2021-11-04,4.9407144
2021-11-05,3.5692856
2021-11-06,4.151428
2021-11-07,4.9014287
2021-11-08,4.8528566
2021-11-09,6.182857
2021-11-10,9.423571
2021-11-11,10.543571
2021-11-12,9.761429
2021-11-13,7.125714
2021-11-14,6.9907146
2021-11-15,7.0092854
2021-11-16,7.6971436
2021-11-17,6.1
2021-11-18,6.5242853
2021-11-19,7.4592853
2021-11-20,6.580714
2021-11-21,5.534286
2021-11-22,5.1735716
2021-11-23,6.4435716
2021-11-24,4.3314285
2021-11-25,4.2292857
2021-11-26,3.097143
2021-11-27,1.4871428
2021-11-28,-0.16642852
2021-11-29,-0.36428586
2021-11-30,-0.0064285314
2021-12-01,1.83
2021-12-02,0.7757142
2021-12-03,-0.5392858
2021-12-04,0.36928573
2021-12-05,-0.28142864
2021-12-06,-0.89357144
2021-12-07,0.56214285
2021-12-08,-0.18928565
2021-12-09,0.19357142
2021-12-10,-2.6792858
2021-12-11,0.05928564
2021-12-12,0.03214286
2021-12-13,3.1542857
2021-12-14,3.8021429
2021-12-15,3.0678573
2021-12-16,1.8664285
2021-12-17,2.5399995
2021-12-18,1.4985714
2021-12-19,1.6999999
2021-12-20,1.7178572
2021-12-21,1.0285714
2021-12-22,1.2771428
2021-12-23,1.7299999
2021-12-24,2.6964285
2021-12-25,3.4271426
2021-12-26,3.5342858
2021-12-27,2.1164286
2021-12-28,3.0714285
2021-12-29,4.81
2021-12-30,6.8885717
2021-12-31,7.140714
