time,DEB37
2021-07-15,21.487997
2021-07-16,19.657999
2021-07-17,19.429998
2021-07-18,21.165997
2021-07-19,21.973999
2021-07-20,22.758
2021-07-21,23.266
2021-07-22,23.438
2021-07-23,24.02
2021-07-24,24.5
2021-07-25,26.478
2021-07-26,27.373999
2021-07-27,25.89
2021-07-28,26.36
2021-07-29,25.694
2021-07-30,26.444
2021-07-31,26.656
2021-08-01,27.853998
2021-08-02,23.602
2021-08-03,23.529997
2021-08-04,26.144001
2021-08-05,23.786
2021-08-06,23.414
2021-08-07,24.98
2021-08-08,26.946
2021-08-09,26.716
2021-08-10,26.607998
2021-08-11,27.078
2021-08-12,27.161999
2021-08-13,26.834
2021-08-14,26.383999
2021-08-15,26.623999
2021-08-16,27.003998
2021-08-17,24.21
2021-08-18,23.074
2021-08-19,22.599998
2021-08-20,22.9
2021-08-21,23.802
2021-08-22,24.708
2021-08-23,21.78
2021-08-24,21.976
2021-08-25,21.326
2021-08-26,23.256
2021-08-27,21.062
2021-08-28,19.374
2021-08-29,18.778
2021-08-30,19.338
2021-08-31,19.656
2021-09-01,20.872
2021-09-02,21.829998
2021-09-03,22.074
2021-09-04,20.788
2021-09-05,21.602001
2021-09-06,21.772
2021-09-07,21.675999
2021-09-08,20.678
2021-09-09,20.786
2021-09-10,21.621998
2021-09-11,22.098001
2021-09-12,21.324001
2021-09-13,21.306
2021-09-14,21.764002
2021-09-15,24.042
2021-09-16,21.904001
2021-09-17,21.314
2021-09-18,22.034
2021-09-19,21.675999
2021-09-20,20.165998
2021-09-21,17.921999
2021-09-22,18.113998
2021-09-23,18.108
2021-09-24,18.35
2021-09-25,20.213999
2021-09-26,19.964
2021-09-27,20.892002
2021-09-28,20.522
2021-09-29,21.079998
2021-09-30,19.453999
2021-10-01,19.852001
2021-10-02,18.85
2021-10-03,20.622
2021-10-04,20.866001
2021-10-05,18.728
2021-10-06,17.619999
2021-10-07,15.299998
2021-10-08,14.893999
2021-10-09,14.087999
2021-10-10,13.56
2021-10-11,13.056
2021-10-12,13.4279995
2021-10-13,13.228
2021-10-14,11.823999
2021-10-15,12.59
2021-10-16,12.625999
2021-10-17,14.434
2021-10-18,14.774
2021-10-19,14.780001
2021-10-20,14.1380005
2021-10-21,15.873999
2021-10-22,17.15
2021-10-23,17.296
2021-10-24,16.355999
2021-10-25,15.231999
2021-10-26,15.367999
2021-10-27,15.567999
2021-10-28,14.567999
2021-10-29,14.032
2021-10-30,14.780001
2021-10-31,15.532
2021-11-01,15.561999
2021-11-02,16.99
2021-11-03,16.817999
2021-11-04,16.224
2021-11-05,13.367999
2021-11-06,14.724001
2021-11-07,17.014
2021-11-08,14.584
2021-11-09,14.955999
2021-11-10,16.772
2021-11-11,15.789999
2021-11-12,15.9800005
2021-11-13,15.856
2021-11-14,13.004
2021-11-15,15.172
2021-11-16,12.014
2021-11-17,12.719999
2021-11-18,12.627999
2021-11-19,12.115999
2021-11-20,14.1
2021-11-21,13.742
2021-11-22,13.098
2021-11-23,11.523999
2021-11-24,12.478
2021-11-25,12.460001
2021-11-26,11.773999
2021-11-27,13.701999
2021-11-28,10.908
2021-11-29,5.034
2021-11-30,6.7719994
2021-12-01,7.446
2021-12-02,10.12
2021-12-03,8.168
2021-12-04,8.755999
2021-12-05,11.269999
2021-12-06,7.236
2021-12-07,7.1120005
2021-12-08,8.582
2021-12-09,9.452
2021-12-10,6.88
2021-12-11,6.7739997
2021-12-12,5.6879997
2021-12-13,7.418
2021-12-14,8.902
2021-12-15,8.837999
2021-12-16,9.691999
2021-12-17,9.823999
2021-12-18,7.3599997
2021-12-19,9.426
2021-12-20,7.852
2021-12-21,7.339999
2021-12-22,6.867999
2021-12-23,8.088
2021-12-24,11.37
2021-12-25,9.2699995
2021-12-26,11.596001
2021-12-27,11.917999
2021-12-28,12.766
2021-12-29,13.417999
2021-12-30,12.626
2021-12-31,12.853999
