time,ITI32
2021-09-03,17.58
2021-09-04,17.83
2021-09-05,19.57
2021-09-06,18.68
2021-09-07,19.439999
2021-09-08,19.699999
2021-09-09,19.34
2021-09-10,19.17
2021-09-11,17.34
2021-09-12,15.13
2021-09-13,15.719999
2021-09-14,16.98
2021-09-15,18.07
2021-09-16,15.339999
2021-09-17,15.73
2021-09-18,15.849999
2021-09-19,15.62
2021-09-20,14.92
2021-09-21,12.9
2021-09-22,12.94
2021-09-23,13.41
2021-09-24,15.49
2021-09-25,15.62
2021-09-26,17.27
2021-09-27,14.87
2021-09-28,12.61
2021-09-29,11.9
2021-09-30,9.65
2021-10-01,11.71
2021-10-02,13.57
2021-10-03,13.24
2021-10-04,12.28
2021-10-05,11.84
2021-10-06,10.849999
2021-10-07,11.23
2021-10-08,10.679999
2021-10-09,10.349999
2021-10-10,8.96
2021-10-11,10.34
2021-10-12,9.179999
2021-10-13,7.66
2021-10-14,9.96
2021-10-15,9.62
2021-10-16,7.94
2021-10-17,8.75
2021-10-18,9.62
2021-10-19,15.799999
2021-10-20,14.889999
2021-10-21,10.08
2021-10-22,6.92
2021-10-23,9.04
2021-10-24,6.73
2021-10-25,8.13
2021-10-26,10.849999
2021-10-27,11.32
2021-10-28,9.9
2021-10-29,12.0
2021-10-30,11.349999
2021-10-31,11.21
2021-11-01,9.3
2021-11-02,7.24
2021-11-03,5.9
2021-11-04,5.71
2021-11-05,7.6
2021-11-06,6.2
2021-11-07,8.98
2021-11-08,5.37
2021-11-09,5.29
2021-11-10,3.56
2021-11-11,4.5899997
2021-11-12,3.62
2021-11-13,9.37
2021-11-14,9.429999
2021-11-15,6.2599998
2021-11-16,5.35
2021-11-17,6.99
2021-11-18,6.12
2021-11-19,9.83
2021-11-20,8.3
2021-11-21,6.33
2021-11-22,4.15
2021-11-23,3.21
2021-11-24,4.11
2021-11-25,2.79
2021-11-26,3.55
2021-11-27,2.0
2021-11-28,2.82
2021-11-29,2.55
2021-11-30,5.29
2021-12-01,7.87
2021-12-02,3.4299998
2021-12-03,2.1599998
2021-12-04,4.7599998
2021-12-05,3.86
2021-12-06,2.46
2021-12-07,3.09
2021-12-08,4.7599998
2021-12-09,2.69
2021-12-10,2.6599998
2021-12-11,3.9299998
2021-12-12,6.3399997
2021-12-13,8.08
2021-12-14,7.1299996
2021-12-15,7.96
2021-12-16,8.389999
2021-12-17,6.2599998
2021-12-18,5.42
2021-12-19,4.94
2021-12-20,4.91
2021-12-21,-0.47
2021-12-22,-2.48
2021-12-23,2.33
2021-12-24,7.48
2021-12-25,4.62
2021-12-26,4.5299997
2021-12-27,7.8199997
2021-12-28,9.98
2021-12-29,10.7
2021-12-30,13.92
2021-12-31,11.0
