time,MK002
2021-08-24,15.706999
2021-08-25,15.7
2021-08-26,14.747999
2021-08-27,13.587999
2021-08-28,12.282
2021-08-29,12.379001
2021-08-30,12.981
2021-08-31,13.016001
2021-09-01,13.183001
2021-09-02,13.309
2021-09-03,11.757999
2021-09-04,12.823999
2021-09-05,13.492999
2021-09-06,16.032001
2021-09-07,18.019999
2021-09-08,17.707998
2021-09-09,15.933001
2021-09-10,16.125
2021-09-11,15.983999
2021-09-12,11.252001
2021-09-13,11.904
2021-09-14,13.372999
2021-09-15,13.363001
2021-09-16,13.283999
2021-09-17,14.723
2021-09-18,13.781
2021-09-19,13.809999
2021-09-20,10.327
2021-09-21,12.597
2021-09-22,14.58
2021-09-23,13.386
2021-09-24,14.993001
2021-09-25,14.878001
2021-09-26,16.023998
2021-09-27,11.816999
2021-09-28,9.448999
2021-09-29,8.457
2021-09-30,8.642
2021-10-01,10.676001
2021-10-02,8.184
2021-10-03,8.349999
2021-10-04,10.003
2021-10-05,7.093
2021-10-06,8.962
2021-10-07,12.946999
2021-10-08,14.533999
2021-10-09,12.942999
2021-10-10,9.322999
2021-10-11,9.881
2021-10-12,10.2439995
2021-10-13,11.337999
2021-10-14,11.263
2021-10-15,7.1029997
2021-10-16,5.87
2021-10-17,10.481999
2021-10-18,11.845999
2021-10-19,13.483
2021-10-20,10.389
2021-10-21,5.637
2021-10-22,7.9379997
2021-10-23,7.9849997
2021-10-24,11.344999
2021-10-25,9.428999
2021-10-26,8.285999
2021-10-27,13.061
2021-10-28,11.719999
2021-10-29,9.8619995
2021-10-30,7.879
2021-10-31,5.6619997
2021-11-01,6.5129995
2021-11-02,6.006
2021-11-03,4.4049997
2021-11-04,4.047
2021-11-05,5.529
2021-11-06,9.789999
2021-11-07,8.163
2021-11-08,6.877
2021-11-09,10.208
2021-11-10,7.011
2021-11-11,6.8620005
2021-11-12,9.223999
2021-11-13,8.801
2021-11-14,5.8299994
2021-11-15,8.744
2021-11-16,6.97
2021-11-17,5.694
2021-11-18,10.214
2021-11-19,11.685
2021-11-20,9.219999
2021-11-21,4.553
2021-11-22,2.7099998
2021-11-23,4.877
2021-11-24,5.471
2021-11-25,1.718
2021-11-26,3.559
2021-11-27,1.171
2021-11-28,-0.292
2021-11-29,0.396
2021-11-30,5.9300003
2021-12-01,4.8509994
2021-12-02,0.9769999
2021-12-03,3.015
2021-12-04,3.1609998
2021-12-05,3.006
2021-12-06,0.96800005
2021-12-07,1.758
2021-12-08,3.5129998
2021-12-09,1.82
2021-12-10,2.492
2021-12-11,3.0119998
2021-12-12,6.7020006
2021-12-13,5.0220003
2021-12-14,5.344
2021-12-15,8.516
2021-12-16,7.4270005
2021-12-17,4.2279997
2021-12-18,2.4509997
2021-12-19,1.3219999
2021-12-20,3.2029998
2021-12-21,1.6869999
2021-12-22,0.62399995
2021-12-23,3.221
2021-12-24,3.7259998
2021-12-25,1.0199999
2021-12-26,1.8879999
2021-12-27,3.557
2021-12-28,4.1959996
2021-12-29,3.507
2021-12-30,9.212
2021-12-31,9.423
