time,ITF65
2021-07-04,17.22
2021-07-05,15.19
2021-07-06,14.38
2021-07-07,16.15
2021-07-08,16.43
2021-07-09,16.21
2021-07-10,16.9
2021-07-11,15.58
2021-07-12,16.16
2021-07-13,17.359999
2021-07-14,16.9
2021-07-15,17.17
2021-07-16,18.609999
2021-07-17,20.58
2021-07-18,21.1
2021-07-19,20.8
2021-07-20,20.56
2021-07-21,20.18
2021-07-22,20.34
2021-07-23,17.5
2021-07-24,16.98
2021-07-25,17.02
2021-07-26,19.08
2021-07-27,17.99
2021-07-28,16.32
2021-07-29,15.099999
2021-07-30,14.559999
2021-07-31,15.46
2021-08-01,14.29
2021-08-02,14.08
2021-08-03,14.07
2021-08-04,15.5199995
2021-08-05,15.28
2021-08-06,16.57
2021-08-07,15.2
2021-08-08,15.049999
2021-08-09,15.179999
2021-08-10,16.21
2021-08-11,15.849999
2021-08-12,15.66
2021-08-13,16.73
2021-08-14,16.49
2021-08-15,16.02
2021-08-16,14.19
2021-08-17,14.349999
2021-08-18,15.86
2021-08-19,15.42
2021-08-20,16.49
2021-08-21,16.67
2021-08-22,16.609999
2021-08-23,16.359999
2021-08-24,15.23
2021-08-25,15.509999
2021-08-26,15.08
2021-08-27,13.299999
2021-08-28,14.639999
2021-08-29,13.759999
2021-08-30,14.83
2021-08-31,13.849999
2021-09-01,14.07
2021-09-02,14.599999
2021-09-03,14.139999
2021-09-04,15.4
2021-09-05,16.76
2021-09-06,18.97
2021-09-07,20.039999
2021-09-08,19.58
2021-09-09,18.41
2021-09-10,18.199999
2021-09-11,17.199999
2021-09-12,13.7
2021-09-13,14.15
2021-09-14,14.88
2021-09-15,15.19
2021-09-16,14.95
2021-09-17,14.83
2021-09-18,16.21
2021-09-19,15.67
2021-09-20,13.48
2021-09-21,13.95
2021-09-22,14.78
2021-09-23,14.91
2021-09-24,15.42
2021-09-25,17.06
2021-09-26,16.91
2021-09-27,14.15
2021-09-28,12.38
2021-09-29,9.66
2021-09-30,10.92
2021-10-01,12.58
2021-10-02,9.04
2021-10-03,9.75
2021-10-04,11.349999
2021-10-05,9.929999
2021-10-06,11.4
2021-10-07,14.96
2021-10-08,15.28
2021-10-09,14.44
2021-10-10,12.71
2021-10-11,10.69
2021-10-12,11.41
2021-10-13,12.219999
2021-10-14,11.95
2021-10-15,9.559999
2021-10-16,9.41
2021-10-17,11.94
2021-10-18,12.139999
2021-10-19,15.509999
2021-10-20,12.9
2021-10-21,7.37
2021-10-22,8.65
2021-10-23,9.73
2021-10-24,11.73
2021-10-25,10.37
2021-10-26,10.03
2021-10-27,14.009999
2021-10-28,12.969999
2021-10-29,11.42
2021-10-30,9.389999
2021-10-31,7.87
2021-11-01,7.99
2021-11-02,6.0299997
2021-11-03,5.2599998
2021-11-04,5.7599998
2021-11-05,5.93
2021-11-06,9.65
2021-11-07,9.41
2021-11-08,7.14
2021-11-09,10.66
2021-11-10,9.57
2021-11-11,8.03
2021-11-12,9.62
2021-11-13,10.849999
2021-11-14,9.179999
2021-11-15,8.34
2021-11-16,8.34
2021-11-17,7.95
2021-11-18,9.44
2021-11-19,11.509999
2021-11-20,9.41
2021-11-21,5.47
2021-11-22,4.31
2021-11-23,4.92
2021-11-24,5.42
2021-11-25,2.77
2021-11-26,4.11
2021-11-27,1.87
2021-11-28,0.26999998
2021-11-29,0.58
2021-11-30,6.81
2021-12-01,6.7599998
2021-12-02,1.7099999
2021-12-03,3.62
2021-12-04,4.38
2021-12-05,3.36
2021-12-06,1.79
2021-12-07,2.3899999
2021-12-08,3.5
2021-12-09,4.31
2021-12-10,3.79
2021-12-11,3.48
2021-12-12,9.24
2021-12-13,8.61
2021-12-14,8.2
2021-12-15,9.21
2021-12-16,7.23
2021-12-17,5.8199997
2021-12-18,4.5699997
2021-12-19,2.51
2021-12-20,4.5
2021-12-21,3.06
2021-12-22,0.0
2021-12-23,4.49
2021-12-24,5.23
2021-12-25,3.99
2021-12-26,3.1599998
2021-12-27,5.33
2021-12-28,6.5299997
2021-12-29,6.5099998
2021-12-30,10.76
2021-12-31,12.59
