time,FRK23
2021-09-03,9.982499
2021-09-04,10.723332
2021-09-05,9.690833
2021-09-06,9.313333
2021-09-07,10.5075
2021-09-08,11.651666
2021-09-09,12.406666
2021-09-10,12.833333
2021-09-11,13.733333
2021-09-12,13.577499
2021-09-13,13.730832
2021-09-14,13.6375
2021-09-15,13.799999
2021-09-16,14.412499
2021-09-17,14.6275
2021-09-18,12.4425
2021-09-19,10.5475
2021-09-20,8.156667
2021-09-21,5.586666
2021-09-22,2.9091663
2021-09-23,4.535
2021-09-24,6.433333
2021-09-25,8.1375
2021-09-26,11.959999
2021-09-27,11.6675005
2021-09-28,10.018333
2021-09-29,8.006667
2021-09-30,6.6474996
2021-10-01,8.055
2021-10-02,6.8766665
2021-10-03,7.85
2021-10-04,8.8675
2021-10-05,7.685833
2021-10-06,4.8816667
2021-10-07,4.6266665
2021-10-08,2.2541666
2021-10-09,3.1874998
2021-10-10,3.2408333
2021-10-11,4.8916664
2021-10-12,6.2516665
2021-10-13,4.1775
2021-10-14,3.3041666
2021-10-15,3.6716664
2021-10-16,5.935
2021-10-17,5.5108323
2021-10-18,4.295
2021-10-19,4.5266666
2021-10-20,5.4600005
2021-10-21,7.4799995
2021-10-22,9.78
2021-10-23,6.4575
2021-10-24,1.2724999
2021-10-25,0.74333334
2021-10-26,4.2983336
2021-10-27,3.2616665
2021-10-28,4.0825
2021-10-29,6.445833
2021-10-30,6.97
2021-10-31,4.3883333
2021-11-01,2.6074998
2021-11-02,4.2658334
2021-11-03,6.1374993
2021-11-04,9.7908325
2021-11-05,11.23
2021-11-06,8.620833
2021-11-07,8.3625
2021-11-08,5.383333
2021-11-09,2.1041667
2021-11-10,1.7224998
2021-11-11,2.1499999
2021-11-12,2.4666665
2021-11-13,3.6683333
2021-11-14,3.0925
2021-11-15,2.3124998
2021-11-16,3.5683334
2021-11-17,-0.27999997
2021-11-18,-0.86083335
2021-11-19,-0.30249998
2021-11-20,3.8141668
2021-11-21,2.7866666
2021-11-22,0.14083332
2021-11-23,0.104166664
2021-11-24,-3.0
2021-11-25,-2.0083332
2021-11-26,-0.65083337
2021-11-27,4.1733327
2021-11-28,2.9741666
2021-11-29,2.2775
2021-11-30,-2.0191667
2021-12-01,-1.6816665
2021-12-02,1.0275
2021-12-03,-0.8958333
2021-12-04,-1.7316666
2021-12-05,-1.1433333
2021-12-06,0.24000001
2021-12-07,-2.2083333
2021-12-08,-0.25
2021-12-09,0.42
2021-12-10,0.5975
2021-12-11,0.65
2021-12-12,1.7991667
2021-12-13,1.0016667
2021-12-14,-0.24416667
2021-12-15,-1.4916667
2021-12-16,-1.6533332
2021-12-17,-1.5024999
2021-12-18,-2.635
2021-12-19,0.8841667
2021-12-20,-2.7250001
2021-12-21,-7.1866665
2021-12-22,-10.213333
2021-12-23,-11.0075
2021-12-24,-4.0224996
2021-12-25,2.3558333
2021-12-26,0.9624999
2021-12-27,-1.1025
2021-12-28,-2.3241665
2021-12-29,-1.9233333
2021-12-30,-0.09916667
2021-12-31,1.1824999
