time,FRK14
2021-07-27,23.25
2021-07-28,23.322498
2021-07-29,22.075
2021-07-30,20.915
2021-07-31,20.4925
2021-08-01,18.9875
2021-08-02,17.217499
2021-08-03,16.8275
2021-08-04,17.64
2021-08-05,16.92
2021-08-06,16.0725
2021-08-07,18.02
2021-08-08,19.83
2021-08-09,19.252499
2021-08-10,20.7375
2021-08-11,19.1675
2021-08-12,17.5875
2021-08-13,19.1425
2021-08-14,22.505
2021-08-15,23.162498
2021-08-16,23.099998
2021-08-17,17.545
2021-08-18,15.065
2021-08-19,16.5025
2021-08-20,18.727499
2021-08-21,17.835
2021-08-22,18.05
2021-08-23,18.307499
2021-08-24,14.612499
2021-08-25,12.2075
2021-08-26,11.9625
2021-08-27,12.844999
2021-08-28,12.499999
2021-08-29,13.3375
2021-08-30,12.849999
2021-08-31,13.612499
2021-09-01,14.664999
2021-09-02,14.907499
2021-09-03,15.032499
2021-09-04,14.7675
2021-09-05,12.567499
2021-09-06,11.969999
2021-09-07,14.414999
2021-09-08,16.172499
2021-09-09,16.1475
2021-09-10,16.3375
2021-09-11,16.572498
2021-09-12,17.3475
2021-09-13,17.8525
2021-09-14,16.652498
2021-09-15,17.0425
2021-09-16,18.7475
2021-09-17,15.7125
2021-09-18,12.69
2021-09-19,9.754999
2021-09-20,9.7
2021-09-21,8.504999
2021-09-22,9.0625
2021-09-23,11.959999
2021-09-24,13.615
2021-09-25,14.999999
2021-09-26,16.5175
2021-09-27,15.9
2021-09-28,12.5575
2021-09-29,10.455
2021-09-30,11.209999
2021-10-01,9.73
2021-10-02,12.74
2021-10-03,12.98
2021-10-04,15.62
2021-10-05,16.7425
2021-10-06,13.8175
2021-10-07,12.0475
2021-10-08,7.2275
2021-10-09,5.485
2021-10-10,4.6175
2021-10-11,6.0025
2021-10-12,7.965
2021-10-13,5.4825
2021-10-14,6.41
2021-10-15,9.115
2021-10-16,7.5775
2021-10-17,6.0249996
2021-10-18,6.4024997
2021-10-19,9.9525
2021-10-20,13.9
2021-10-21,12.639999
2021-10-22,9.7675
2021-10-23,6.1875
2021-10-24,5.14
2021-10-25,6.3025
2021-10-26,6.0125
2021-10-27,8.415
2021-10-28,8.2675
2021-10-29,9.089999
2021-10-30,10.8075
2021-10-31,10.8325
2021-11-01,9.0225
2021-11-02,7.365
2021-11-03,8.605
2021-11-04,12.0775
2021-11-05,6.6324997
2021-11-06,6.215
2021-11-07,5.3324995
2021-11-08,6.3025
2021-11-09,5.7074995
2021-11-10,5.9175
2021-11-11,5.4025
2021-11-12,2.7825
2021-11-13,3.505
2021-11-14,3.26
2021-11-15,4.5025
2021-11-16,4.37
2021-11-17,2.7275
2021-11-18,5.4825
2021-11-19,7.0249996
2021-11-20,9.1675
2021-11-21,7.3375
2021-11-22,4.715
2021-11-23,1.91
2021-11-24,2.5225
2021-11-25,1.3475
2021-11-26,1.6575
2021-11-27,1.84
2021-11-28,1.495
2021-11-29,0.86999995
2021-11-30,1.005
2021-12-01,2.8975
2021-12-02,4.9425
2021-12-03,0.19250003
2021-12-04,-1.1225
2021-12-05,0.79499996
2021-12-06,0.42999998
2021-12-07,-1.4324999
2021-12-08,-3.15
2021-12-09,-2.7649999
2021-12-10,-0.99749994
2021-12-11,-1.645
2021-12-12,-2.3149998
2021-12-13,-3.5525
2021-12-14,-0.73749995
2021-12-15,2.185
2021-12-16,4.645
2021-12-17,3.9174998
2021-12-18,1.98
2021-12-19,3.7375
2021-12-20,0.90500003
2021-12-21,-4.4725
2021-12-22,-6.0
2021-12-23,-5.9475
2021-12-24,1.8399999
2021-12-25,-0.2175
2021-12-26,-9.264999
2021-12-27,-9.7625
2021-12-28,-4.9725
2021-12-29,-2.05
2021-12-30,2.2825
2021-12-31,7.9549994
