time,FRC23
2021-08-13,24.955
2021-08-14,26.571249
2021-08-15,27.67125
2021-08-16,27.515
2021-08-17,20.771248
2021-08-18,19.395
2021-08-19,19.46
2021-08-20,20.8675
2021-08-21,22.135
2021-08-22,23.393751
2021-08-23,22.035
2021-08-24,20.061249
2021-08-25,17.60875
2021-08-26,17.66875
2021-08-27,15.231251
2021-08-28,14.343749
2021-08-29,15.722499
2021-08-30,16.279999
2021-08-31,18.57
2021-09-01,18.04625
2021-09-02,17.38625
2021-09-03,17.42125
2021-09-04,18.17
2021-09-05,19.45625
2021-09-06,18.164999
2021-09-07,17.9
2021-09-08,17.970001
2021-09-09,17.94125
2021-09-10,17.8125
2021-09-11,19.11
2021-09-12,19.99625
2021-09-13,20.7575
2021-09-14,21.53875
2021-09-15,22.43
2021-09-16,23.8275
2021-09-17,21.619999
2021-09-18,17.71625
2021-09-19,17.47
2021-09-20,12.919999
2021-09-21,12.964999
2021-09-22,11.068749
2021-09-23,12.83
2021-09-24,16.66125
2021-09-25,18.3075
2021-09-26,19.172499
2021-09-27,21.23625
2021-09-28,18.97375
2021-09-29,17.4425
2021-09-30,13.28
2021-10-01,15.47625
2021-10-02,14.086249
2021-10-03,15.903749
2021-10-04,17.91
2021-10-05,18.25375
2021-10-06,15.217501
2021-10-07,12.715
2021-10-08,11.795
2021-10-09,9.041249
2021-10-10,7.73625
2021-10-11,9.071249
2021-10-12,10.497499
2021-10-13,7.7625003
2021-10-14,6.6899996
2021-10-15,6.79125
2021-10-16,11.30375
2021-10-17,9.5025
2021-10-18,9.01625
2021-10-19,9.920001
2021-10-20,12.1475
2021-10-21,14.442499
2021-10-22,12.481249
2021-10-23,11.077501
2021-10-24,7.555
2021-10-25,7.17
2021-10-26,6.86125
2021-10-27,7.43375
2021-10-28,7.0112495
2021-10-29,7.58125
2021-10-30,8.443749
2021-10-31,8.445
2021-11-01,9.54
2021-11-02,10.11125
2021-11-03,9.9375
2021-11-04,16.293749
2021-11-05,9.538751
2021-11-06,8.62125
2021-11-07,8.50875
2021-11-08,8.2175
2021-11-09,9.155
2021-11-10,5.52125
2021-11-11,4.4562497
2021-11-12,4.18375
2021-11-13,5.7924995
2021-11-14,7.9875
2021-11-15,4.47375
2021-11-16,6.0637493
2021-11-17,5.4224997
2021-11-18,7.9924994
2021-11-19,6.27625
2021-11-20,7.76625
2021-11-21,6.3412504
2021-11-22,4.08375
2021-11-23,6.9125
2021-11-24,3.1749997
2021-11-25,2.2012498
2021-11-26,5.8450003
2021-11-27,5.73625
2021-11-28,8.424999
2021-11-29,3.77125
2021-11-30,2.73625
2021-12-01,7.875
2021-12-02,9.65
2021-12-03,4.755
2021-12-04,0.11625001
2021-12-05,3.15125
2021-12-06,3.2475
2021-12-07,1.5787499
2021-12-08,1.555
2021-12-09,1.8774999
2021-12-10,1.43625
2021-12-11,2.4087498
2021-12-12,2.1625
2021-12-13,2.58125
2021-12-14,0.87624997
2021-12-15,1.96625
2021-12-16,3.69875
2021-12-17,6.18375
2021-12-18,3.58875
2021-12-19,3.9025
2021-12-20,3.52625
2021-12-21,0.59250003
2021-12-22,0.4725
2021-12-23,-1.9150001
2021-12-24,6.08875
2021-12-25,10.431251
2021-12-26,2.01625
2021-12-27,-0.10875
2021-12-28,1.2049999
2021-12-29,3.6125
2021-12-30,4.72
2021-12-31,8.88375
