time,DEB14
2021-05-26,14.42
2021-05-27,15.9
2021-05-28,17.33
2021-05-29,18.109999
2021-05-30,16.43
2021-05-31,15.889999
2021-06-01,16.27
2021-06-02,17.19
2021-06-03,18.5
2021-06-04,19.57
2021-06-05,19.0
2021-06-06,19.869999
2021-06-07,18.109999
2021-06-08,17.3
2021-06-09,19.609999
2021-06-10,18.88
2021-06-11,19.0
2021-06-12,20.74
2021-06-13,21.93
2021-06-14,22.449999
2021-06-15,21.08
2021-06-16,21.22
2021-06-17,22.449999
2021-06-18,21.939999
2021-06-19,22.539999
2021-06-20,23.74
2021-06-21,23.4
2021-06-22,22.99
2021-06-23,23.109999
2021-06-24,22.16
2021-06-25,20.21
2021-06-26,20.88
2021-06-27,22.42
2021-06-28,24.279999
2021-06-29,23.3
2021-06-30,20.81
2021-07-01,21.439999
2021-07-02,20.98
2021-07-03,22.3
2021-07-04,20.75
2021-07-05,21.619999
2021-07-06,23.43
2021-07-07,25.57
2021-07-08,24.21
2021-07-09,21.68
2021-07-10,22.1
2021-07-11,22.029999
2021-07-12,23.76
2021-07-13,21.07
2021-07-14,18.68
2021-07-15,20.42
2021-07-16,19.119999
2021-07-17,20.41
2021-07-18,23.13
2021-07-19,23.82
2021-07-20,23.05
2021-07-21,23.519999
2021-07-22,23.31
2021-07-23,23.24
2021-07-24,24.26
2021-07-25,24.16
2021-07-26,24.06
2021-07-27,23.789999
2021-07-28,23.939999
2021-07-29,24.029999
2021-07-30,24.92
2021-07-31,25.849998
2021-08-01,23.029999
2021-08-02,20.439999
2021-08-03,21.07
2021-08-04,22.4
2021-08-05,20.939999
2021-08-06,21.689999
2021-08-07,23.32
2021-08-08,24.42
2021-08-09,23.56
2021-08-10,24.5
2021-08-11,24.99
2021-08-12,25.849998
2021-08-13,25.71
2021-08-14,25.93
2021-08-15,25.8
2021-08-16,26.13
2021-08-17,23.25
2021-08-18,21.64
2021-08-19,21.81
2021-08-20,21.58
2021-08-21,22.68
2021-08-22,23.289999
2021-08-23,21.31
2021-08-24,21.35
2021-08-25,20.41
2021-08-26,21.369999
2021-08-27,18.89
2021-08-28,16.66
2021-08-29,17.75
2021-08-30,18.14
2021-08-31,17.6
2021-09-01,18.32
2021-09-02,18.63
2021-09-03,18.42
2021-09-04,17.039999
2021-09-05,18.619999
2021-09-06,18.98
2021-09-07,18.18
2021-09-08,18.119999
2021-09-09,18.48
2021-09-10,18.949999
2021-09-11,19.16
2021-09-12,19.01
2021-09-13,20.27
2021-09-14,20.33
2021-09-15,21.13
2021-09-16,20.16
2021-09-17,18.859999
2021-09-18,19.27
2021-09-19,16.949999
2021-09-20,15.99
2021-09-21,15.71
2021-09-22,15.599999
2021-09-23,15.48
2021-09-24,16.97
2021-09-25,18.57
2021-09-26,17.68
2021-09-27,17.539999
2021-09-28,18.05
2021-09-29,18.17
2021-09-30,17.609999
2021-10-01,16.19
2021-10-02,16.14
2021-10-03,18.19
2021-10-04,18.25
2021-10-05,15.92
2021-10-06,14.839999
2021-10-07,12.41
2021-10-08,13.23
2021-10-09,12.16
2021-10-10,10.469999
2021-10-11,10.87
2021-10-12,11.4
2021-10-13,10.2699995
2021-10-14,8.57
2021-10-15,8.74
2021-10-16,10.91
2021-10-17,9.79
2021-10-18,9.96
2021-10-19,11.48
2021-10-20,13.2699995
2021-10-21,14.46
2021-10-22,13.639999
2021-10-23,12.929999
2021-10-24,12.05
2021-10-25,10.45
2021-10-26,10.349999
2021-10-27,11.05
2021-10-28,10.28
2021-10-29,10.03
2021-10-30,10.929999
2021-10-31,11.59
2021-11-01,13.0199995
2021-11-02,12.179999
2021-11-03,13.12
2021-11-04,10.92
2021-11-05,8.75
2021-11-06,9.599999
2021-11-07,10.12
2021-11-08,9.83
2021-11-09,9.28
2021-11-10,10.76
2021-11-11,10.429999
2021-11-12,9.639999
2021-11-13,9.99
2021-11-14,10.73
2021-11-15,12.19
2021-11-16,9.15
2021-11-17,9.92
2021-11-18,10.94
2021-11-19,10.36
2021-11-20,8.9
2021-11-21,8.82
2021-11-22,9.5199995
2021-11-23,8.67
2021-11-24,6.71
2021-11-25,6.18
2021-11-26,7.81
2021-11-27,8.24
2021-11-28,4.7799997
2021-11-29,2.3899999
2021-11-30,3.54
2021-12-01,5.98
2021-12-02,6.0099998
2021-12-03,3.9599998
2021-12-04,4.3399997
2021-12-05,4.8399997
2021-12-06,2.4099998
2021-12-07,1.31
2021-12-08,4.58
2021-12-09,2.44
2021-12-10,1.81
2021-12-11,2.56
2021-12-12,0.90999997
2021-12-13,2.6799998
2021-12-14,2.73
2021-12-15,3.3799999
2021-12-16,4.15
2021-12-17,4.0699997
2021-12-18,1.8
2021-12-19,2.55
2021-12-20,3.6599998
2021-12-21,3.9099998
2021-12-22,3.81
2021-12-23,5.0099998
2021-12-24,7.3399997
2021-12-25,6.92
2021-12-26,5.87
2021-12-27,6.7
2021-12-28,8.309999
2021-12-29,7.46
2021-12-30,6.2599998
2021-12-31,6.8399997
