time,ITI16
2021-06-29,20.905499
2021-06-30,22.338001
2021-07-01,18.421001
2021-07-02,16.981499
2021-07-03,16.9
2021-07-04,17.718498
2021-07-05,18.635998
2021-07-06,20.614
2021-07-07,22.275
2021-07-08,23.932001
2021-07-09,23.816998
2021-07-10,20.985
2021-07-11,21.335499
2021-07-12,20.696499
2021-07-13,22.2365
2021-07-14,24.275997
2021-07-15,22.3465
2021-07-16,21.730001
2021-07-17,22.4175
2021-07-18,22.2895
2021-07-19,19.247002
2021-07-20,17.495998
2021-07-21,16.99
2021-07-22,16.493498
2021-07-23,17.894499
2021-07-24,19.423002
2021-07-25,19.400997
2021-07-26,22.585499
2021-07-27,23.2035
2021-07-28,22.8085
2021-07-29,21.550999
2021-07-30,21.175999
2021-07-31,20.290998
2021-08-01,18.9535
2021-08-02,17.529999
2021-08-03,16.455002
2021-08-04,17.4595
2021-08-05,17.1505
2021-08-06,15.591499
2021-08-07,17.1745
2021-08-08,20.092
2021-08-09,19.5295
2021-08-10,19.687
2021-08-11,18.9045
2021-08-12,16.9705
2021-08-13,17.8165
2021-08-14,20.4165
2021-08-15,22.405
2021-08-16,22.015
2021-08-17,17.253
2021-08-18,13.8085
2021-08-19,14.315
2021-08-20,17.0375
2021-08-21,17.029
2021-08-22,17.806501
2021-08-23,17.276499
2021-08-24,14.744998
2021-08-25,12.184999
2021-08-26,11.0964985
2021-08-27,12.172499
2021-08-28,11.700499
2021-08-29,11.9005
2021-08-30,12.321499
2021-08-31,12.711
2021-09-01,13.662999
2021-09-02,13.506498
2021-09-03,13.799998
2021-09-04,13.987999
2021-09-05,11.6145
2021-09-06,10.606999
2021-09-07,12.445999
2021-09-08,14.633
2021-09-09,14.699499
2021-09-10,14.9095
2021-09-11,15.593999
2021-09-12,16.165
2021-09-13,16.6125
2021-09-14,16.703999
2021-09-15,16.6065
2021-09-16,17.939503
2021-09-17,14.7375
2021-09-18,12.056499
2021-09-19,9.6985
2021-09-20,7.614499
2021-09-21,7.8809996
2021-09-22,7.696
2021-09-23,8.985
2021-09-24,12.122999
2021-09-25,12.520498
2021-09-26,15.289499
2021-09-27,14.937999
2021-09-28,12.167999
2021-09-29,10.953
2021-09-30,10.209501
2021-10-01,9.532499
2021-10-02,10.6175
2021-10-03,11.504499
2021-10-04,14.192999
2021-10-05,13.864
2021-10-06,11.400999
2021-10-07,10.2255
2021-10-08,6.528
2021-10-09,4.5715
2021-10-10,4.7795
2021-10-11,5.6965
2021-10-12,6.4424996
2021-10-13,3.0645
2021-10-14,4.721
2021-10-15,6.014
2021-10-16,6.463
2021-10-17,5.5064993
2021-10-18,5.672
2021-10-19,8.501999
2021-10-20,10.398001
2021-10-21,11.349001
2021-10-22,9.661501
2021-10-23,6.251
2021-10-24,4.098
2021-10-25,4.8065004
2021-10-26,5.3555
2021-10-27,6.1335
2021-10-28,7.0999994
2021-10-29,8.779501
2021-10-30,10.072999
2021-10-31,10.578501
2021-11-01,6.583
2021-11-02,5.8259993
2021-11-03,6.582
2021-11-04,9.639
2021-11-05,7.4045
2021-11-06,4.7475
2021-11-07,4.088
2021-11-08,6.0040007
2021-11-09,3.7699997
2021-11-10,4.429
2021-11-11,5.3195
2021-11-12,3.2054996
2021-11-13,4.1014996
2021-11-14,3.8704998
2021-11-15,4.3384995
2021-11-16,2.928
2021-11-17,1.28
2021-11-18,3.3244998
2021-11-19,4.3009996
2021-11-20,7.2770004
2021-11-21,5.712
2021-11-22,3.9185002
2021-11-23,1.7114999
2021-11-24,0.7034999
2021-11-25,-0.088000014
2021-11-26,3.561
2021-11-27,2.724
2021-11-28,3.0039997
2021-11-29,1.525
2021-11-30,-1.086
2021-12-01,0.92349994
2021-12-02,4.4784994
2021-12-03,-0.4935
2021-12-04,-4.3755
2021-12-05,-1.291
2021-12-06,-0.2665
2021-12-07,-1.8445002
2021-12-08,-4.5289993
2021-12-09,-4.9049997
2021-12-10,-0.323
2021-12-11,-2.1345
2021-12-12,-1.7119999
2021-12-13,-2.9415
2021-12-14,-3.534
2021-12-15,-1.5645
2021-12-16,2.0344996
2021-12-17,1.3840001
2021-12-18,0.045499995
2021-12-19,2.1970003
2021-12-20,-0.6279999
2021-12-21,-6.355
2021-12-22,-9.045
2021-12-23,-7.735999
2021-12-24,-1.0224999
2021-12-25,-1.6514997
2021-12-26,-8.216999
2021-12-27,-10.201
2021-12-28,-5.865
2021-12-29,-3.0025
2021-12-30,-0.523
2021-12-31,3.9
