time,FRK26
2021-06-21,22.113333
2021-06-22,21.173334
2021-06-23,23.086664
2021-06-24,23.061666
2021-06-25,19.781666
2021-06-26,20.62
2021-06-27,21.528334
2021-06-28,22.383331
2021-06-29,22.875
2021-06-30,20.406666
2021-07-01,16.298332
2021-07-02,17.439999
2021-07-03,19.791666
2021-07-04,17.513334
2021-07-05,18.551666
2021-07-06,21.708334
2021-07-07,22.974998
2021-07-08,23.144999
2021-07-09,20.248333
2021-07-10,20.581667
2021-07-11,20.273333
2021-07-12,20.935
2021-07-13,20.505
2021-07-14,17.464998
2021-07-15,16.925
2021-07-16,16.933332
2021-07-17,18.173334
2021-07-18,19.320002
2021-07-19,21.32
2021-07-20,19.164999
2021-07-21,20.255
2021-07-22,20.385
2021-07-23,20.236666
2021-07-24,20.651667
2021-07-25,21.314999
2021-07-26,21.085
2021-07-27,19.426666
2021-07-28,20.699999
2021-07-29,21.745
2021-07-30,21.448334
2021-07-31,21.37
2021-08-01,19.13
2021-08-02,16.144999
2021-08-03,17.721666
2021-08-04,17.823334
2021-08-05,16.678331
2021-08-06,18.421667
2021-08-07,19.916666
2021-08-08,20.643332
2021-08-09,19.529999
2021-08-10,20.756666
2021-08-11,22.078333
2021-08-12,22.313332
2021-08-13,23.1
2021-08-14,23.669998
2021-08-15,22.824999
2021-08-16,22.143333
2021-08-17,17.109999
2021-08-18,16.736666
2021-08-19,17.508333
2021-08-20,18.471666
2021-08-21,19.586666
2021-08-22,19.738333
2021-08-23,15.011668
2021-08-24,16.964998
2021-08-25,15.398334
2021-08-26,15.183333
2021-08-27,13.683333
2021-08-28,13.373333
2021-08-29,11.655
2021-08-30,13.003333
2021-08-31,14.733333
2021-09-01,15.141666
2021-09-02,14.678333
2021-09-03,15.404999
2021-09-04,16.056665
2021-09-05,16.531666
2021-09-06,15.831666
2021-09-07,16.221666
2021-09-08,16.133333
2021-09-09,15.163333
2021-09-10,15.536667
2021-09-11,16.278334
2021-09-12,17.348333
2021-09-13,17.786667
2021-09-14,17.918333
2021-09-15,17.906666
2021-09-16,17.151667
2021-09-17,15.875
2021-09-18,14.306666
2021-09-19,14.085
2021-09-20,11.7283325
2021-09-21,11.773334
2021-09-22,11.11
2021-09-23,11.53
2021-09-24,13.889999
2021-09-25,14.5
2021-09-26,15.974998
2021-09-27,16.478333
2021-09-28,15.805
2021-09-29,15.453334
2021-09-30,12.506665
2021-10-01,11.063334
2021-10-02,11.12
2021-10-03,13.87
2021-10-04,15.115001
2021-10-05,14.7699995
2021-10-06,10.068333
2021-10-07,9.7683325
2021-10-08,9.513333
2021-10-09,7.486666
2021-10-10,5.855
2021-10-11,6.9750004
2021-10-12,5.6866665
2021-10-13,6.2499995
2021-10-14,4.6249995
2021-10-15,5.903333
2021-10-16,7.715
2021-10-17,7.601667
2021-10-18,7.125
2021-10-19,9.3949995
2021-10-20,10.408334
2021-10-21,11.573334
2021-10-22,11.1050005
2021-10-23,7.4233336
2021-10-24,6.6200004
2021-10-25,4.3749995
2021-10-26,5.318333
2021-10-27,6.5766664
2021-10-28,6.358333
2021-10-29,4.7833333
2021-10-30,7.4266667
2021-10-31,7.403333
2021-11-01,8.421666
2021-11-02,7.778333
2021-11-03,8.459999
2021-11-04,7.9816666
2021-11-05,5.721667
2021-11-06,5.648333
2021-11-07,6.9283333
2021-11-08,5.233333
2021-11-09,5.525
2021-11-10,6.0383334
2021-11-11,7.83
2021-11-12,7.31
2021-11-13,8.116667
2021-11-14,7.223333
2021-11-15,6.463333
2021-11-16,5.875
2021-11-17,6.0049996
2021-11-18,5.7099996
2021-11-19,5.4283333
2021-11-20,6.033333
2021-11-21,5.2149997
2021-11-22,4.913333
2021-11-23,3.2016666
2021-11-24,0.13166666
2021-11-25,2.6866665
2021-11-26,3.705
2021-11-27,3.5516665
2021-11-28,2.6283333
2021-11-29,-1.4233332
2021-11-30,-1.4049999
2021-12-01,2.2033331
2021-12-02,2.7883332
2021-12-03,0.66333324
2021-12-04,-1.0716666
2021-12-05,0.3616666
2021-12-06,-0.4533333
2021-12-07,-2.8483334
2021-12-08,-2.2633333
2021-12-09,-0.8616666
2021-12-10,-1.71
2021-12-11,-1.3699999
2021-12-12,-0.585
2021-12-13,2.0433333
2021-12-14,1.94
2021-12-15,1.7766666
2021-12-16,2.1299999
2021-12-17,1.9616666
2021-12-18,0.21166669
2021-12-19,1.7733332
2021-12-20,-0.59000003
2021-12-21,-2.6899998
2021-12-22,-2.675
2021-12-23,-0.5066666
2021-12-24,1.0966667
2021-12-25,3.6816664
2021-12-26,2.4716666
2021-12-27,1.7216667
2021-12-28,3.4966667
2021-12-29,3.45
2021-12-30,4.9366665
2021-12-31,5.561667
