time,ITH10
2021-03-31,15.0
2021-04-01,9.639999
2021-04-02,7.2999997
2021-04-03,6.8999996
2021-04-04,7.81
2021-04-05,5.39
2021-04-06,3.48
2021-04-07,2.82
2021-04-08,7.52
2021-04-09,7.0299997
2021-04-10,5.23
2021-04-11,4.0499997
2021-04-12,4.2999997
2021-04-13,5.5699997
2021-04-14,6.0699997
2021-04-15,5.25
2021-04-16,5.41
2021-04-17,5.91
2021-04-18,6.5299997
2021-04-19,8.61
2021-04-20,9.86
2021-04-21,9.2
2021-04-22,6.6499996
2021-04-23,8.73
2021-04-24,9.22
2021-04-25,7.54
2021-04-26,7.43
2021-04-27,8.2
2021-04-28,8.37
2021-04-29,6.0099998
2021-04-30,6.5299997
2021-05-01,6.47
2021-05-02,7.45
2021-05-03,8.62
2021-05-04,9.2699995
2021-05-05,6.97
2021-05-06,6.3799996
2021-05-07,8.17
2021-05-08,10.09
2021-05-09,15.45
2021-05-10,13.32
2021-05-11,11.16
2021-05-12,11.87
2021-05-13,12.12
2021-05-14,10.03
2021-05-15,10.5199995
2021-05-16,11.4
2021-05-17,12.309999
2021-05-18,11.04
2021-05-19,12.24
2021-05-20,9.61
2021-05-21,11.349999
2021-05-22,10.8
2021-05-23,8.91
2021-05-24,9.94
2021-05-25,10.83
2021-05-26,10.53
2021-05-27,12.28
2021-05-28,13.49
2021-05-29,15.599999
2021-05-30,13.219999
2021-05-31,14.57
2021-06-01,16.69
2021-06-02,18.34
2021-06-03,18.43
2021-06-04,14.7
2021-06-05,15.48
2021-06-06,16.67
2021-06-07,17.51
2021-06-08,16.82
2021-06-09,17.58
2021-06-10,19.0
2021-06-11,19.119999
2021-06-12,16.84
2021-06-13,18.539999
2021-06-14,20.15
2021-06-15,16.619999
2021-06-16,20.23
2021-06-17,18.42
2021-06-18,14.969999
2021-06-19,13.7
2021-06-20,14.24
2021-06-21,12.54
2021-06-22,13.94
2021-06-23,14.11
2021-06-24,16.39
2021-06-25,16.39
2021-06-26,16.13
2021-06-27,16.88
2021-06-28,15.88
2021-06-29,16.22
2021-06-30,14.7
2021-07-01,15.36
2021-07-02,17.949999
2021-07-03,18.84
2021-07-04,18.449999
2021-07-05,16.99
2021-07-06,16.27
2021-07-07,17.699999
2021-07-08,17.98
2021-07-09,18.15
2021-07-10,17.25
2021-07-11,17.199999
2021-07-12,17.47
2021-07-13,18.43
2021-07-14,18.76
2021-07-15,17.88
2021-07-16,18.47
2021-07-17,21.369999
2021-07-18,22.68
2021-07-19,22.39
2021-07-20,22.35
2021-07-21,22.01
2021-07-22,21.42
2021-07-23,18.96
2021-07-24,18.57
2021-07-25,18.59
2021-07-26,20.24
2021-07-27,19.81
2021-07-28,17.89
2021-07-29,16.99
2021-07-30,16.39
2021-07-31,17.35
2021-08-01,16.06
2021-08-02,15.83
2021-08-03,15.96
2021-08-04,16.58
2021-08-05,17.01
2021-08-06,17.98
2021-08-07,16.47
2021-08-08,16.779999
2021-08-09,16.99
2021-08-10,17.69
2021-08-11,17.02
2021-08-12,17.75
2021-08-13,17.9
2021-08-14,18.22
2021-08-15,17.949999
2021-08-16,15.54
2021-08-17,15.04
2021-08-18,17.75
2021-08-19,16.88
2021-08-20,17.91
2021-08-21,18.08
2021-08-22,17.779999
2021-08-23,17.77
2021-08-24,16.82
2021-08-25,16.92
2021-08-26,16.13
2021-08-27,14.92
2021-08-28,15.9
2021-08-29,15.28
2021-08-30,15.7699995
2021-08-31,15.66
2021-09-01,15.969999
2021-09-02,16.41
2021-09-03,16.41
2021-09-04,16.56
2021-09-05,18.52
2021-09-06,19.859999
2021-09-07,21.26
2021-09-08,21.359999
2021-09-09,19.96
2021-09-10,20.039999
2021-09-11,18.43
2021-09-12,15.62
2021-09-13,15.98
2021-09-14,17.26
2021-09-15,17.07
2021-09-16,16.35
2021-09-17,16.19
2021-09-18,17.71
2021-09-19,17.15
2021-09-20,15.5199995
2021-09-21,15.2699995
2021-09-22,15.559999
2021-09-23,16.42
2021-09-24,16.98
2021-09-25,18.06
2021-09-26,17.56
2021-09-27,15.759999
2021-09-28,14.2
2021-09-29,12.059999
2021-09-30,11.95
2021-10-01,14.46
2021-10-02,10.5
2021-10-03,12.2
2021-10-04,13.0
2021-10-05,11.83
2021-10-06,12.799999
2021-10-07,14.99
2021-10-08,15.38
2021-10-09,14.179999
2021-10-10,13.96
2021-10-11,11.48
2021-10-12,11.98
2021-10-13,12.62
2021-10-14,12.75
2021-10-15,11.29
2021-10-16,11.4
2021-10-17,12.55
2021-10-18,13.07
2021-10-19,17.48
2021-10-20,14.75
2021-10-21,9.29
2021-10-22,9.11
2021-10-23,10.09
2021-10-24,12.05
2021-10-25,12.29
2021-10-26,11.54
2021-10-27,14.589999
2021-10-28,13.809999
2021-10-29,12.59
2021-10-30,11.01
2021-10-31,9.55
2021-11-01,10.5199995
2021-11-02,7.46
2021-11-03,5.79
2021-11-04,7.1099997
2021-11-05,6.5
2021-11-06,10.2
2021-11-07,10.139999
2021-11-08,7.35
2021-11-09,11.679999
2021-11-10,11.17
2021-11-11,10.88
2021-11-12,10.57
2021-11-13,11.639999
2021-11-14,10.66
2021-11-15,9.84
2021-11-16,8.09
2021-11-17,9.139999
2021-11-18,9.4
2021-11-19,11.0
2021-11-20,9.83
2021-11-21,6.75
2021-11-22,5.6099997
2021-11-23,4.8399997
2021-11-24,5.7599998
2021-11-25,4.37
2021-11-26,5.0
2021-11-27,3.03
2021-11-28,0.78999996
2021-11-29,0.0
2021-11-30,7.27
2021-12-01,8.559999
2021-12-02,2.7
2021-12-03,4.13
2021-12-04,5.2999997
2021-12-05,4.5
2021-12-06,3.59
2021-12-07,3.46
2021-12-08,5.31
2021-12-09,5.37
2021-12-10,5.17
2021-12-11,4.12
2021-12-12,10.41
2021-12-13,10.28
2021-12-14,9.929999
2021-12-15,9.73
2021-12-16,8.73
2021-12-17,6.89
2021-12-18,5.96
2021-12-19,4.04
2021-12-20,5.0099998
2021-12-21,3.74
2021-12-22,0.64
2021-12-23,5.69
2021-12-24,7.2
2021-12-25,5.92
2021-12-26,5.71
2021-12-27,7.08
2021-12-28,8.92
2021-12-29,8.4
2021-12-30,11.38
2021-12-31,12.73
