time,DEB17
2021-05-03,12.9
2021-05-04,12.41
2021-05-05,13.29
2021-05-06,14.65
2021-05-07,15.12
2021-05-08,14.12
2021-05-09,17.06
2021-05-10,18.039999
2021-05-11,13.78
2021-05-12,12.71
2021-05-13,12.54
2021-05-14,12.309999
2021-05-15,12.41
2021-05-16,13.83
2021-05-17,14.67
2021-05-18,14.309999
2021-05-19,13.44
2021-05-20,13.509999
2021-05-21,15.12
2021-05-22,15.19
2021-05-23,17.68
2021-05-24,14.849999
2021-05-25,14.66
2021-05-26,14.53
2021-05-27,15.9
2021-05-28,17.56
2021-05-29,18.24
2021-05-30,16.52
2021-05-31,16.13
2021-06-01,16.81
2021-06-02,17.58
2021-06-03,18.82
2021-06-04,19.859999
2021-06-05,19.199999
2021-06-06,20.02
2021-06-07,18.4
2021-06-08,17.119999
2021-06-09,19.619999
2021-06-10,19.109999
2021-06-11,19.17
2021-06-12,21.02
2021-06-13,21.939999
2021-06-14,22.59
2021-06-15,21.24
2021-06-16,21.57
2021-06-17,22.83
2021-06-18,22.08
2021-06-19,22.449999
2021-06-20,23.88
2021-06-21,23.939999
2021-06-22,23.3
2021-06-23,23.48
2021-06-24,22.65
2021-06-25,20.66
2021-06-26,21.31
2021-06-27,22.88
2021-06-28,24.84
2021-06-29,23.92
2021-06-30,21.199999
2021-07-01,21.449999
2021-07-02,21.029999
2021-07-03,22.42
2021-07-04,20.76
2021-07-05,21.619999
2021-07-06,23.81
2021-07-07,26.08
2021-07-08,24.71
2021-07-09,21.8
2021-07-10,22.51
2021-07-11,22.0
2021-07-12,23.9
2021-07-13,21.48
2021-07-14,18.98
2021-07-15,20.8
2021-07-16,19.23
2021-07-17,19.939999
2021-07-18,23.0
2021-07-19,23.67
2021-07-20,23.67
2021-07-21,24.15
2021-07-22,23.85
2021-07-23,23.72
2021-07-24,24.64
2021-07-25,24.73
2021-07-26,24.09
2021-07-27,23.859999
2021-07-28,24.269999
2021-07-29,24.51
2021-07-30,25.699999
2021-07-31,26.359999
2021-08-01,23.09
2021-08-02,20.84
2021-08-03,21.439999
2021-08-04,22.58
2021-08-05,20.85
2021-08-06,21.97
2021-08-07,23.859999
2021-08-08,24.779999
2021-08-09,24.39
2021-08-10,24.789999
2021-08-11,25.32
2021-08-12,26.019999
2021-08-13,25.98
2021-08-14,26.439999
2021-08-15,26.33
2021-08-16,26.64
2021-08-17,23.32
2021-08-18,21.609999
2021-08-19,22.0
2021-08-20,22.3
2021-08-21,23.279999
2021-08-22,23.59
2021-08-23,21.4
2021-08-24,21.31
2021-08-25,20.4
2021-08-26,21.439999
2021-08-27,18.619999
2021-08-28,16.35
2021-08-29,17.76
2021-08-30,18.59
2021-08-31,17.6
2021-09-01,18.4
2021-09-02,18.57
2021-09-03,18.49
2021-09-04,16.69
2021-09-05,18.41
2021-09-06,18.59
2021-09-07,18.279999
2021-09-08,18.05
2021-09-09,18.64
2021-09-10,19.35
2021-09-11,19.56
2021-09-12,19.26
2021-09-13,20.71
2021-09-14,20.77
2021-09-15,21.34
2021-09-16,19.99
2021-09-17,18.9
2021-09-18,19.439999
2021-09-19,17.01
2021-09-20,16.08
2021-09-21,15.299999
2021-09-22,15.25
2021-09-23,15.42
2021-09-24,17.47
2021-09-25,18.85
2021-09-26,17.67
2021-09-27,17.789999
2021-09-28,17.98
2021-09-29,18.22
2021-09-30,17.119999
2021-10-01,16.08
2021-10-02,16.369999
2021-10-03,18.609999
2021-10-04,18.3
2021-10-05,16.18
2021-10-06,14.99
2021-10-07,11.78
2021-10-08,12.73
2021-10-09,12.04
2021-10-10,10.05
2021-10-11,10.44
2021-10-12,11.349999
2021-10-13,10.139999
2021-10-14,8.59
2021-10-15,8.639999
2021-10-16,10.45
2021-10-17,10.28
2021-10-18,10.45
2021-10-19,11.61
2021-10-20,13.32
2021-10-21,14.5199995
2021-10-22,14.04
2021-10-23,13.07
2021-10-24,11.49
2021-10-25,10.01
2021-10-26,10.0
2021-10-27,10.63
2021-10-28,10.139999
2021-10-29,9.36
2021-10-30,10.389999
2021-10-31,11.139999
2021-11-01,12.99
2021-11-02,12.5
2021-11-03,13.25
2021-11-04,11.309999
2021-11-05,8.72
2021-11-06,9.22
2021-11-07,9.24
2021-11-08,9.3
2021-11-09,9.09
2021-11-10,10.37
2021-11-11,10.36
2021-11-12,9.95
2021-11-13,10.66
2021-11-14,11.15
2021-11-15,12.29
2021-11-16,9.03
2021-11-17,9.5199995
2021-11-18,10.809999
2021-11-19,10.19
2021-11-20,9.15
2021-11-21,9.25
2021-11-22,9.53
2021-11-23,8.47
2021-11-24,6.24
2021-11-25,6.1299996
2021-11-26,7.98
2021-11-27,8.2
2021-11-28,4.98
2021-11-29,2.23
2021-11-30,3.87
2021-12-01,5.74
2021-12-02,5.69
2021-12-03,3.57
2021-12-04,3.87
2021-12-05,4.8599997
2021-12-06,2.2
2021-12-07,1.41
2021-12-08,4.47
2021-12-09,2.37
2021-12-10,1.4399999
2021-12-11,2.21
2021-12-12,1.11
2021-12-13,2.84
2021-12-14,2.95
2021-12-15,2.78
2021-12-16,3.51
2021-12-17,3.7099998
2021-12-18,2.01
2021-12-19,3.09
2021-12-20,3.09
2021-12-21,4.08
2021-12-22,3.8
2021-12-23,4.89
2021-12-24,7.52
2021-12-25,7.3599997
2021-12-26,5.89
2021-12-27,6.72
2021-12-28,8.32
2021-12-29,7.04
2021-12-30,6.37
2021-12-31,7.49
