time,DEF09
2021-11-19,16.02
2021-11-20,14.348824
2021-11-21,14.236471
2021-11-22,11.855293
2021-11-23,8.863529
2021-11-24,8.655882
2021-11-25,9.592354
2021-11-26,8.772351
2021-11-27,9.138235
2021-11-28,8.096471
2021-11-29,11.634117
2021-11-30,9.472941
2021-12-01,8.493529
2021-12-02,10.907059
2021-12-03,9.181175
2021-12-04,10.059999
2021-12-05,11.169411
2021-12-06,10.420588
2021-12-07,10.284117
2021-12-08,12.061765
2021-12-09,10.831177
2021-12-10,12.38
2021-12-11,13.205881
2021-12-12,13.794705
2021-12-13,12.770589
2021-12-14,11.78
2021-12-15,11.045295
2021-12-16,11.540001
2021-12-17,12.478824
2021-12-18,11.133529
2021-12-19,13.120587
2021-12-20,13.329999
2021-12-21,13.904706
2021-12-22,15.458823
2021-12-23,14.294705
2021-12-24,14.647646
2021-12-25,14.845293
2021-12-26,15.183529
2021-12-27,16.404705
2021-12-28,15.3652935
2021-12-29,14.407646
2021-12-30,12.419999
2021-12-31,14.285882
