time,DE94C
2021-04-15,8.639999
2021-04-16,8.523334
2021-04-17,9.166666
2021-04-18,10.86
2021-04-19,11.493333
2021-04-20,12.556666
2021-04-21,12.826667
2021-04-22,13.566666
2021-04-23,14.756667
2021-04-24,16.153332
2021-04-25,17.143333
2021-04-26,14.383334
2021-04-27,12.79
2021-04-28,14.963333
2021-04-29,14.43
2021-04-30,15.783333
2021-05-01,14.963333
2021-05-02,16.086668
2021-05-03,14.8533325
2021-05-04,14.490001
2021-05-05,15.9800005
2021-05-06,14.073334
2021-05-07,17.953333
2021-05-08,15.943334
2021-05-09,16.82
2021-05-10,18.196669
2021-05-11,14.306666
2021-05-12,17.143333
2021-05-13,17.82
2021-05-14,14.473332
2021-05-15,13.606667
2021-05-16,14.2699995
2021-05-17,17.876665
2021-05-18,16.51
2021-05-19,16.573334
2021-05-20,16.416666
2021-05-21,17.12
2021-05-22,16.543333
2021-05-23,19.289999
2021-05-24,14.403333
2021-05-25,16.663332
2021-05-26,16.743332
2021-05-27,18.673334
2021-05-28,18.993334
2021-05-29,20.413332
2021-05-30,19.373333
2021-05-31,19.813332
2021-06-01,20.283333
2021-06-02,20.22
2021-06-03,22.19333
2021-06-04,22.856665
2021-06-05,22.576666
2021-06-06,21.693335
2021-06-07,21.196667
2021-06-08,21.783333
2021-06-09,22.466665
2021-06-10,22.11
2021-06-11,23.953333
2021-06-12,23.703333
2021-06-13,27.21
2021-06-14,25.426666
2021-06-15,25.423332
2021-06-16,25.076666
2021-06-17,25.926666
2021-06-18,26.213333
2021-06-19,25.216667
2021-06-20,25.353333
2021-06-21,25.716665
2021-06-22,25.386667
2021-06-23,23.789999
2021-06-24,23.22
2021-06-25,22.583334
2021-06-26,23.733332
2021-06-27,25.276667
2021-06-28,27.033333
2021-06-29,25.21
2021-06-30,24.196665
2021-07-01,24.156664
2021-07-02,25.253334
2021-07-03,24.816666
2021-07-04,21.603333
2021-07-05,22.643333
2021-07-06,24.426666
2021-07-07,26.146667
2021-07-08,24.62
2021-07-09,22.606667
2021-07-10,23.43
2021-07-11,24.536667
2021-07-12,25.15
2021-07-13,24.779999
2021-07-14,20.986666
2021-07-15,21.4
2021-07-16,22.803331
2021-07-17,24.643333
2021-07-18,25.39
2021-07-19,26.88
2021-07-20,26.693335
2021-07-21,26.486666
2021-07-22,27.22
2021-07-23,25.823334
2021-07-24,27.32
2021-07-25,26.15
2021-07-26,23.339998
2021-07-27,23.853333
2021-07-28,24.216665
2021-07-29,25.006666
2021-07-30,25.1
2021-07-31,25.789999
2021-08-01,23.186666
2021-08-02,21.716667
2021-08-03,22.0
2021-08-04,21.613333
2021-08-05,22.836664
2021-08-06,24.15
2021-08-07,24.323334
2021-08-08,24.826666
2021-08-09,23.99
2021-08-10,24.806665
2021-08-11,26.76333
2021-08-12,27.196665
2021-08-13,27.769999
2021-08-14,28.383333
2021-08-15,28.470001
2021-08-16,26.266668
2021-08-17,24.786667
2021-08-18,23.169998
2021-08-19,23.533333
2021-08-20,24.506666
2021-08-21,25.246666
2021-08-22,25.253332
2021-08-23,23.36
2021-08-24,22.85
2021-08-25,22.253332
2021-08-26,22.919998
2021-08-27,20.19
2021-08-28,20.24
2021-08-29,20.313334
2021-08-30,20.403334
2021-08-31,20.273333
2021-09-01,21.506666
2021-09-02,21.74
2021-09-03,21.483332
2021-09-04,21.983332
2021-09-05,22.71
2021-09-06,22.36
2021-09-07,22.279999
2021-09-08,22.446669
2021-09-09,21.69
2021-09-10,21.729998
2021-09-11,22.803331
2021-09-12,22.603333
2021-09-13,23.32
2021-09-14,23.166666
2021-09-15,22.593332
2021-09-16,21.806665
2021-09-17,21.743332
2021-09-18,21.89
2021-09-19,19.15
2021-09-20,18.556665
2021-09-21,18.786665
2021-09-22,18.656668
2021-09-23,18.679998
2021-09-24,19.493332
2021-09-25,20.773333
2021-09-26,18.07
2021-09-27,18.699999
2021-09-28,19.243334
2021-09-29,19.966665
2021-09-30,18.82
2021-10-01,17.406668
2021-10-02,17.263334
2021-10-03,17.613333
2021-10-04,17.733332
2021-10-05,16.89
2021-10-06,14.873333
2021-10-07,15.639999
2021-10-08,15.36
2021-10-09,14.77
2021-10-10,13.04
2021-10-11,12.73
2021-10-12,13.046666
2021-10-13,12.759999
2021-10-14,11.21
2021-10-15,10.883334
2021-10-16,12.283333
2021-10-17,12.23
2021-10-18,13.143333
2021-10-19,13.563333
2021-10-20,14.723332
2021-10-21,15.026666
2021-10-22,13.546666
2021-10-23,13.299999
2021-10-24,12.339999
2021-10-25,11.333333
2021-10-26,10.516666
2021-10-27,11.503333
2021-10-28,10.933333
2021-10-29,11.126666
2021-10-30,10.646667
2021-10-31,11.593333
2021-11-01,10.966667
2021-11-02,9.626667
2021-11-03,9.883334
2021-11-04,11.333333
2021-11-05,8.83
2021-11-06,8.006667
2021-11-07,7.7766666
2021-11-08,6.603333
2021-11-09,8.036666
2021-11-10,11.976666
2021-11-11,12.593333
2021-11-12,10.833333
2021-11-13,10.259999
2021-11-14,10.893333
2021-11-15,11.079999
2021-11-16,10.650001
2021-11-17,10.656666
2021-11-18,10.28
2021-11-19,10.416667
2021-11-20,7.813333
2021-11-21,6.5766664
2021-11-22,8.196666
2021-11-23,10.599999
2021-11-24,6.813333
2021-11-25,5.0733333
2021-11-26,7.7666664
2021-11-27,7.2999997
2021-11-28,6.5166664
2021-11-29,4.34
2021-11-30,5.2799997
2021-12-01,4.3233333
2021-12-02,6.3766665
2021-12-03,5.2066665
2021-12-04,1.9233332
2021-12-05,3.823333
2021-12-06,1.7133332
2021-12-07,2.8133333
2021-12-08,1.5366665
2021-12-09,2.3833332
2021-12-10,1.12
2021-12-11,3.2266667
2021-12-12,2.8266666
2021-12-13,4.7000003
2021-12-14,3.793333
2021-12-15,3.53
2021-12-16,1.5233334
2021-12-17,2.6066666
2021-12-18,0.85999995
2021-12-19,1.56
2021-12-20,4.8266664
2021-12-21,3.4633331
2021-12-22,3.7
2021-12-23,2.5233333
2021-12-24,3.5299997
2021-12-25,4.456667
2021-12-26,3.7266665
2021-12-27,4.3366666
2021-12-28,6.7066665
2021-12-29,5.2099996
2021-12-30,4.276666
2021-12-31,4.0766664
