time,DEB23
2021-09-28,18.15
2021-09-29,19.303331
2021-09-30,17.303335
2021-10-01,16.136667
2021-10-02,16.763332
2021-10-03,19.123333
2021-10-04,20.07
2021-10-05,18.273333
2021-10-06,15.133334
2021-10-07,12.23
2021-10-08,13.143333
2021-10-09,11.616666
2021-10-10,9.876667
2021-10-11,10.736667
2021-10-12,11.393333
2021-10-13,10.403333
2021-10-14,9.536667
2021-10-15,9.893333
2021-10-16,10.536667
2021-10-17,11.48
2021-10-18,11.553333
2021-10-19,12.823333
2021-10-20,13.706666
2021-10-21,15.683334
2021-10-22,14.69
2021-10-23,13.193334
2021-10-24,11.146667
2021-10-25,10.723332
2021-10-26,10.646667
2021-10-27,11.076665
2021-10-28,10.466666
2021-10-29,10.106667
2021-10-30,11.176666
2021-10-31,12.053333
2021-11-01,12.836666
2021-11-02,13.243333
2021-11-03,13.953334
2021-11-04,12.93
2021-11-05,10.023334
2021-11-06,9.296666
2021-11-07,9.176666
2021-11-08,9.7699995
2021-11-09,9.583333
2021-11-10,11.0
2021-11-11,11.083333
2021-11-12,11.57
2021-11-13,11.393333
2021-11-14,12.206666
2021-11-15,12.63
2021-11-16,8.956666
2021-11-17,9.556666
2021-11-18,10.179999
2021-11-19,9.833333
2021-11-20,10.703334
2021-11-21,9.21
2021-11-22,9.463333
2021-11-23,8.703334
2021-11-24,6.93
2021-11-25,7.6733336
2021-11-26,8.299999
2021-11-27,9.816667
2021-11-28,6.3266664
2021-11-29,2.7300003
2021-11-30,4.326667
2021-12-01,8.113334
2021-12-02,7.3933334
2021-12-03,4.6266665
2021-12-04,5.3933334
2021-12-05,5.5033336
2021-12-06,3.29
2021-12-07,3.59
2021-12-08,5.06
2021-12-09,3.5
2021-12-10,3.8133333
2021-12-11,3.6899998
2021-12-12,4.1699996
2021-12-13,7.2066665
2021-12-14,6.0266666
2021-12-15,5.683333
2021-12-16,5.7966666
2021-12-17,6.1999993
2021-12-18,4.1433334
2021-12-19,6.8099995
2021-12-20,6.4499993
2021-12-21,4.1633334
2021-12-22,4.08
2021-12-23,5.0866666
2021-12-24,8.316667
2021-12-25,8.74
2021-12-26,7.843333
2021-12-27,8.0199995
2021-12-28,8.296666
2021-12-29,8.633334
2021-12-30,9.55
2021-12-31,10.4
