time,DE26B
2021-11-27,0.44333336
2021-11-28,0.41666666
2021-11-29,0.120000005
2021-11-30,2.97
2021-12-01,4.8199997
2021-12-02,0.74333334
2021-12-03,-0.25666666
2021-12-04,1.6833333
2021-12-05,1.6266667
2021-12-06,0.07666666
2021-12-07,1.5233332
2021-12-08,2.5766666
2021-12-09,0.64
2021-12-10,0.24333332
2021-12-11,0.83666664
2021-12-12,2.9233332
2021-12-13,5.2766666
2021-12-14,5.12
2021-12-15,5.8033333
2021-12-16,6.8099995
2021-12-17,5.2333336
2021-12-18,2.7099998
2021-12-19,3.1466665
2021-12-20,1.4733334
2021-12-21,-2.6666667
2021-12-22,-3.2333333
2021-12-23,-0.03666665
2021-12-24,5.59
2021-12-25,2.3933332
2021-12-26,1.2633333
2021-12-27,4.896667
2021-12-28,7.1633334
2021-12-29,7.5166664
2021-12-30,11.216666
2021-12-31,9.796666
