time,DE25A
2021-07-18,18.869999
2021-07-19,16.529999
2021-07-20,16.805
2021-07-21,17.29
2021-07-22,17.119999
2021-07-23,16.51
2021-07-24,19.3
2021-07-25,20.72
2021-07-26,20.665
2021-07-27,19.4
2021-07-28,17.855
2021-07-29,16.755
2021-07-30,17.215
2021-07-31,16.34
2021-08-01,15.7
2021-08-02,15.164999
2021-08-03,15.635
2021-08-04,16.4
2021-08-05,17.27
2021-08-06,17.48
2021-08-07,17.895
2021-08-08,16.775
2021-08-09,16.045
2021-08-10,15.5199995
2021-08-11,17.445
2021-08-12,19.044998
2021-08-13,18.27
2021-08-14,17.675
2021-08-15,19.14
2021-08-16,15.655
2021-08-17,15.235
2021-08-18,16.435
2021-08-19,16.175
2021-08-20,16.619999
2021-08-21,17.785
2021-08-22,17.529999
2021-08-23,17.58
2021-08-24,16.369999
2021-08-25,15.014999
2021-08-26,16.044998
2021-08-27,15.62
2021-08-28,15.975
2021-08-29,16.49
2021-08-30,17.18
2021-08-31,16.31
2021-09-01,15.824999
2021-09-02,14.07
2021-09-03,14.25
2021-09-04,15.664999
2021-09-05,13.705
2021-09-06,14.559999
2021-09-07,17.414999
2021-09-08,18.395
2021-09-09,19.564999
2021-09-10,19.395
2021-09-11,18.05
2021-09-12,16.904999
2021-09-13,14.844999
2021-09-14,16.130001
2021-09-15,17.869999
2021-09-16,15.664999
2021-09-17,14.33
2021-09-18,13.785
2021-09-19,13.25
2021-09-20,12.0
2021-09-21,13.105
2021-09-22,14.49
2021-09-23,14.16
2021-09-24,16.355
2021-09-25,17.77
2021-09-26,18.105
2021-09-27,16.494999
2021-09-28,12.79
2021-09-29,11.01
2021-09-30,11.934999
2021-10-01,13.71
2021-10-02,14.335
2021-10-03,14.424999
2021-10-04,12.684999
2021-10-05,12.445
2021-10-06,10.98
2021-10-07,9.885
2021-10-08,9.815001
2021-10-09,10.355
2021-10-10,8.360001
2021-10-11,11.2
2021-10-12,10.344999
2021-10-13,9.594999
2021-10-14,13.014999
2021-10-15,11.0
2021-10-16,8.98
2021-10-17,10.635
2021-10-18,11.525
2021-10-19,14.605
2021-10-20,15.684999
2021-10-21,9.67
2021-10-22,7.9399996
2021-10-23,8.514999
2021-10-24,8.035
2021-10-25,8.65
2021-10-26,12.075
2021-10-27,13.709999
2021-10-28,11.525
2021-10-29,12.24
2021-10-30,11.65
2021-10-31,12.62
2021-11-01,10.105
2021-11-02,7.765
2021-11-03,6.515
2021-11-04,6.31
2021-11-05,7.795
2021-11-06,9.41
2021-11-07,9.295
2021-11-08,8.379999
2021-11-09,8.43
2021-11-10,7.8849998
2021-11-11,9.03
2021-11-12,8.525
2021-11-13,8.965
2021-11-14,8.305
2021-11-15,5.7799997
2021-11-16,4.5299997
2021-11-17,6.8050003
2021-11-18,9.514999
2021-11-19,12.004999
2021-11-20,10.155
2021-11-21,7.8149996
2021-11-22,4.045
2021-11-23,7.225
2021-11-24,6.4049997
2021-11-25,5.085
2021-11-26,3.51
2021-11-27,3.145
2021-11-28,2.4199998
2021-11-29,2.245
2021-11-30,6.1349998
2021-12-01,7.49
2021-12-02,1.305
2021-12-03,2.345
2021-12-04,4.0249996
2021-12-05,3.01
2021-12-06,1.76
2021-12-07,2.3999999
2021-12-08,3.995
2021-12-09,2.355
2021-12-10,2.6799998
2021-12-11,0.51
2021-12-12,6.6099997
2021-12-13,9.21
2021-12-14,8.414999
2021-12-15,9.525
2021-12-16,8.23
2021-12-17,7.895
2021-12-18,7.4399996
2021-12-19,6.9049997
2021-12-20,0.385
2021-12-21,-1.925
2021-12-22,-3.0049999
2021-12-23,0.48499998
2021-12-24,4.02
2021-12-25,-4.255
2021-12-26,-4.575
2021-12-27,0.175
2021-12-28,5.25
2021-12-29,6.55
2021-12-30,11.135
2021-12-31,12.764999
