time,ITI35
2021-11-07,10.16
2021-11-08,7.1099997
2021-11-09,11.44
2021-11-10,10.98
2021-11-11,11.03
2021-11-12,10.469999
2021-11-13,11.509999
2021-11-14,10.559999
2021-11-15,9.91
2021-11-16,7.91
2021-11-17,9.23
2021-11-18,8.94
2021-11-19,10.84
2021-11-20,9.59
2021-11-21,6.97
2021-11-22,6.0499997
2021-11-23,5.19
2021-11-24,5.2
2021-11-25,4.85
2021-11-26,4.83
2021-11-27,3.12
2021-11-28,1.03
2021-11-29,0.32999998
2021-11-30,7.21
2021-12-01,9.09
2021-12-02,3.1599998
2021-12-03,4.35
2021-12-04,5.5899997
2021-12-05,4.75
2021-12-06,4.2599998
2021-12-07,3.83
2021-12-08,5.5499997
2021-12-09,5.49
2021-12-10,5.3199997
2021-12-11,4.16
2021-12-12,10.2
2021-12-13,10.55
2021-12-14,9.88
2021-12-15,9.679999
2021-12-16,8.98
2021-12-17,7.12
2021-12-18,6.5099998
2021-12-19,4.2999997
2021-12-20,5.22
2021-12-21,3.8899999
2021-12-22,1.3399999
2021-12-23,5.7599998
2021-12-24,7.39
2021-12-25,6.31
2021-12-26,6.47
2021-12-27,7.25
2021-12-28,9.08
2021-12-29,9.46
2021-12-30,11.8
2021-12-31,12.91
