time,ITH55
2021-04-20,8.1175
2021-04-21,5.575
2021-04-22,6.3625
2021-04-23,7.7225
2021-04-24,7.5024996
2021-04-25,5.5075
2021-04-26,7.1224995
2021-04-27,6.575
2021-04-28,6.3174996
2021-04-29,4.225
2021-04-30,5.0725
2021-05-01,4.7599998
2021-05-02,6.0099998
2021-05-03,4.855
2021-05-04,6.565
2021-05-05,5.9275
2021-05-06,4.01
2021-05-07,5.5375
2021-05-08,5.5699997
2021-05-09,9.2525
2021-05-10,10.875
2021-05-11,11.53
2021-05-12,8.5725
2021-05-13,7.41
2021-05-14,8.610001
2021-05-15,7.8174996
2021-05-16,7.9049997
2021-05-17,10.125
2021-05-18,9.7575
2021-05-19,9.049999
2021-05-20,9.485
2021-05-21,8.7275
2021-05-22,8.0425
2021-05-23,7.1025
2021-05-24,8.032499
2021-05-25,8.9775
2021-05-26,10.264999
2021-05-27,10.6275
2021-05-28,9.102499
2021-05-29,11.5225
2021-05-30,10.6325
2021-05-31,11.164999
2021-06-01,12.1525
2021-06-02,12.2925
2021-06-03,13.215
2021-06-04,13.49
2021-06-05,13.63
2021-06-06,14.45
2021-06-07,13.58
2021-06-08,14.514999
2021-06-09,17.092499
2021-06-10,17.429998
2021-06-11,16.2375
2021-06-12,14.0075
2021-06-13,18.015
2021-06-14,14.1075
2021-06-15,11.9825
2021-06-16,14.9574995
2021-06-17,14.4625
2021-06-18,10.9725
2021-06-19,12.07
2021-06-20,13.459999
2021-06-21,12.169999
2021-06-22,11.59
2021-06-23,15.094999
2021-06-24,17.685
2021-06-25,12.1775
2021-06-26,11.872499
2021-06-27,13.982499
2021-06-28,14.4025
2021-06-29,13.965
2021-06-30,13.477499
2021-07-01,12.105
2021-07-02,13.1425
2021-07-03,14.58
2021-07-04,16.5775
2021-07-05,14.79
2021-07-06,12.84
2021-07-07,15.58
2021-07-08,14.62
2021-07-09,14.6875
2021-07-10,15.525
2021-07-11,16.814999
2021-07-12,16.0825
2021-07-13,15.6
2021-07-14,16.9275
2021-07-15,15.799999
2021-07-16,18.377499
2021-07-17,19.904999
2021-07-18,17.494999
2021-07-19,17.134998
2021-07-20,17.372501
2021-07-21,18.1025
2021-07-22,17.31
2021-07-23,17.1675
2021-07-24,15.325
2021-07-25,14.6125
2021-07-26,17.9
2021-07-27,16.494999
2021-07-28,16.5625
2021-07-29,16.1325
2021-07-30,15.495
2021-07-31,14.155
2021-08-01,13.247499
2021-08-02,11.3075
2021-08-03,13.0825
2021-08-04,15.1775
2021-08-05,15.474999
2021-08-06,15.7225
2021-08-07,15.9325
2021-08-08,15.83
2021-08-09,14.932499
2021-08-10,15.26
2021-08-11,14.895
2021-08-12,13.3775
2021-08-13,15.07
2021-08-14,14.924999
2021-08-15,14.27
2021-08-16,14.692499
2021-08-17,16.807499
2021-08-18,16.46
2021-08-19,13.889999
2021-08-20,14.2325
2021-08-21,16.189999
2021-08-22,16.5675
2021-08-23,15.469999
2021-08-24,15.7
2021-08-25,15.0575
2021-08-26,14.245
2021-08-27,13.2425
2021-08-28,12.824999
2021-08-29,13.282499
2021-08-30,13.0325
2021-08-31,13.4325
2021-09-01,12.737499
2021-09-02,13.304999
2021-09-03,12.2074995
2021-09-04,13.0975
2021-09-05,14.205
2021-09-06,16.787498
2021-09-07,18.317501
2021-09-08,16.8325
2021-09-09,14.844999
2021-09-10,16.689999
2021-09-11,16.7625
2021-09-12,11.665
2021-09-13,12.62
2021-09-14,13.924999
2021-09-15,14.190001
2021-09-16,13.8675
2021-09-17,15.1825
2021-09-18,14.16
2021-09-19,14.975
2021-09-20,11.5525
2021-09-21,13.9375
2021-09-22,15.8125
2021-09-23,14.247499
2021-09-24,16.009998
2021-09-25,15.504999
2021-09-26,17.21
2021-09-27,12.469999
2021-09-28,9.872499
2021-09-29,9.37
2021-09-30,9.4625
2021-10-01,11.244999
2021-10-02,9.455
2021-10-03,9.0125
2021-10-04,10.8949995
2021-10-05,7.0899997
2021-10-06,9.397499
2021-10-07,13.8375
2021-10-08,15.487499
2021-10-09,13.465
2021-10-10,9.8475
2021-10-11,10.455
2021-10-12,10.175
2021-10-13,11.93
2021-10-14,12.035
2021-10-15,7.0424995
2021-10-16,7.675
2021-10-17,10.467501
2021-10-18,12.724999
2021-10-19,13.17
2021-10-20,10.754999
2021-10-21,6.2575
2021-10-22,8.3475
2021-10-23,8.622499
2021-10-24,12.6025
2021-10-25,9.9825
2021-10-26,9.25
2021-10-27,14.005
2021-10-28,11.702499
2021-10-29,9.7525
2021-10-30,8.2125
2021-10-31,5.85
2021-11-01,7.5575
2021-11-02,6.8499994
2021-11-03,5.6099997
2021-11-04,4.6875
2021-11-05,7.555
2021-11-06,10.9775
2021-11-07,8.8325
2021-11-08,7.52
2021-11-09,11.294999
2021-11-10,6.4925
2021-11-11,8.032499
2021-11-12,9.862499
2021-11-13,9.022499
2021-11-14,7.7675
2021-11-15,9.92
2021-11-16,8.0875
2021-11-17,6.075
2021-11-18,10.83
2021-11-19,12.6425
2021-11-20,10.5824995
2021-11-21,5.35
2021-11-22,4.065
2021-11-23,5.8774996
2021-11-24,6.3224998
2021-11-25,2.8899999
2021-11-26,3.9549997
2021-11-27,2.2824998
2021-11-28,1.2175
2021-11-29,2.1125
2021-11-30,7.4799995
2021-12-01,5.42
2021-12-02,1.97
2021-12-03,3.7675
2021-12-04,3.9025
2021-12-05,4.1175
2021-12-06,1.5424999
2021-12-07,2.3225
2021-12-08,5.1549997
2021-12-09,2.8174999
2021-12-10,2.44
2021-12-11,3.36
2021-12-12,6.39
2021-12-13,5.8575
2021-12-14,5.355
2021-12-15,8.8675
2021-12-16,8.485
2021-12-17,5.1449995
2021-12-18,2.3225
2021-12-19,2.5349998
2021-12-20,3.7875
2021-12-21,2.1725
2021-12-22,1.5675
2021-12-23,3.7375
2021-12-24,4.4525
2021-12-25,2.335
2021-12-26,3.9624999
2021-12-27,4.1975
2021-12-28,4.9375
2021-12-29,3.5249999
2021-12-30,9.164999
2021-12-31,8.897499
