time,DEF08
2021-03-24,11.152382
2021-03-25,11.763333
2021-03-26,12.294762
2021-03-27,11.860476
2021-03-28,12.885238
2021-03-29,13.910952
2021-03-30,14.796666
2021-03-31,14.814761
2021-04-01,14.321428
2021-04-02,12.665238
2021-04-03,10.980476
2021-04-04,11.40238
2021-04-05,12.390477
2021-04-06,11.381905
2021-04-07,12.673809
2021-04-08,12.355238
2021-04-09,11.781428
2021-04-10,12.380476
2021-04-11,10.392382
2021-04-12,11.326667
2021-04-13,12.558094
2021-04-14,11.25381
2021-04-15,9.088572
2021-04-16,8.628096
2021-04-17,8.992857
2021-04-18,9.695238
2021-04-19,12.581429
2021-04-20,12.148095
2021-04-21,11.892858
2021-04-22,11.878095
2021-04-23,11.645238
2021-04-24,10.8061905
2021-04-25,11.15238
2021-04-26,12.304763
2021-04-27,12.180952
2021-04-28,13.069524
2021-04-29,11.341428
2021-04-30,9.675238
2021-05-01,9.884285
2021-05-02,9.991905
2021-05-03,10.994761
2021-05-04,13.302856
2021-05-05,13.499046
2021-05-06,14.830953
2021-05-07,15.716666
2021-05-08,17.25476
2021-05-09,15.734285
2021-05-10,12.469999
2021-05-11,10.952857
2021-05-12,11.851429
2021-05-13,14.063809
2021-05-14,15.350475
2021-05-15,16.975716
2021-05-16,18.370474
2021-05-17,18.700476
2021-05-18,18.01619
2021-05-19,17.949524
2021-05-20,18.763332
2021-05-21,19.421904
2021-05-22,17.917618
2021-05-23,12.189524
2021-05-24,12.80143
2021-05-25,15.589524
2021-05-26,17.533335
2021-05-27,16.33381
2021-05-28,17.55857
2021-05-29,19.47619
2021-05-30,20.108095
2021-05-31,20.575712
2021-06-01,18.062382
2021-06-02,17.736666
2021-06-03,19.650475
2021-06-04,21.145714
2021-06-05,17.21238
2021-06-06,17.871428
2021-06-07,20.490952
2021-06-08,22.037619
2021-06-09,22.39619
2021-06-10,22.801428
2021-06-11,22.305714
2021-06-12,21.661428
2021-06-13,22.221428
2021-06-14,23.159046
2021-06-15,22.72619
2021-06-16,21.671904
2021-06-17,17.665714
2021-06-18,18.42619
2021-06-19,16.546188
2021-06-20,16.770475
2021-06-21,16.437143
2021-06-22,16.878096
2021-06-23,17.485714
2021-06-24,19.853333
2021-06-25,22.206665
2021-06-26,22.444761
2021-06-27,21.96238
2021-06-28,20.911905
2021-06-29,19.956192
2021-06-30,21.733809
2021-07-01,23.254284
2021-07-02,23.816189
2021-07-03,23.425238
2021-07-04,23.190475
2021-07-05,24.860474
2021-07-06,22.288095
2021-07-07,21.898094
2021-07-08,21.553333
2021-07-09,25.249046
2021-07-10,27.427618
2021-07-11,27.81619
2021-07-12,24.153809
2021-07-13,20.743332
2021-07-14,21.12619
2021-07-15,22.52381
2021-07-16,24.362381
2021-07-17,25.312857
2021-07-18,24.86524
2021-07-19,25.112858
2021-07-20,24.18857
2021-07-21,24.655712
2021-07-22,26.774286
2021-07-23,26.823812
2021-07-24,25.484764
2021-07-25,23.087618
2021-07-26,22.435713
2021-07-27,23.955238
2021-07-28,25.761429
2021-07-29,26.52857
2021-07-30,26.073809
2021-07-31,21.312382
2021-08-01,19.447142
2021-08-02,20.315237
2021-08-03,22.819523
2021-08-04,23.64
2021-08-05,24.432856
2021-08-06,24.897617
2021-08-07,23.396666
2021-08-08,21.895714
2021-08-09,24.369047
2021-08-10,26.153332
2021-08-11,28.030954
2021-08-12,29.10381
2021-08-13,30.312382
2021-08-14,30.58381
2021-08-15,30.39619
2021-08-16,27.58095
2021-08-17,23.13
2021-08-18,23.778097
2021-08-19,23.410952
2021-08-20,24.47143
2021-08-21,25.91619
2021-08-22,26.471903
2021-08-23,24.478098
2021-08-24,22.75476
2021-08-25,22.823332
2021-08-26,23.798094
2021-08-27,23.961905
2021-08-28,22.838572
2021-08-29,21.782381
2021-08-30,21.20619
2021-08-31,22.515238
2021-09-01,21.818571
2021-09-02,20.163809
2021-09-03,21.115238
2021-09-04,22.304285
2021-09-05,24.52857
2021-09-06,26.205711
2021-09-07,25.795712
2021-09-08,21.771904
2021-09-09,20.865238
2021-09-10,21.528095
2021-09-11,21.847618
2021-09-12,22.359049
2021-09-13,21.874285
2021-09-14,18.471428
2021-09-15,19.160477
2021-09-16,18.126665
2021-09-17,19.176666
2021-09-18,20.120478
2021-09-19,18.665237
2021-09-20,18.28381
2021-09-21,16.52238
2021-09-22,16.898571
2021-09-23,18.60619
2021-09-24,20.389523
2021-09-25,18.878096
2021-09-26,16.568571
2021-09-27,18.460953
2021-09-28,19.15
2021-09-29,18.305716
2021-09-30,20.42476
2021-10-01,19.561905
2021-10-02,19.132381
2021-10-03,15.469523
2021-10-04,12.694285
2021-10-05,14.317618
2021-10-06,17.452856
2021-10-07,18.287619
2021-10-08,18.037619
2021-10-09,17.470951
2021-10-10,17.571428
2021-10-11,17.070951
2021-10-12,17.687143
2021-10-13,15.895238
2021-10-14,16.509048
2021-10-15,17.088572
2021-10-16,15.942857
2021-10-17,18.295713
2021-10-18,17.209524
2021-10-19,17.710001
2021-10-20,17.336191
2021-10-21,15.095715
2021-10-22,12.821427
2021-10-23,13.817618
2021-10-24,13.909999
2021-10-25,12.99381
2021-10-26,14.051906
2021-10-27,13.619524
2021-10-28,13.543809
2021-10-29,13.940476
2021-10-30,17.181904
2021-10-31,17.625238
2021-11-01,15.71857
2021-11-02,12.199047
2021-11-03,8.755239
2021-11-04,6.985714
2021-11-05,6.1585717
2021-11-06,6.9152384
2021-11-07,6.898571
2021-11-08,6.9557147
2021-11-09,9.163809
2021-11-10,9.782857
2021-11-11,8.544762
2021-11-12,9.470476
2021-11-13,9.845714
2021-11-14,9.813333
2021-11-15,8.509523
2021-11-16,6.6290474
2021-11-17,7.143809
2021-11-18,8.861905
2021-11-19,11.131429
2021-11-20,10.69619
2021-11-21,11.29619
2021-11-22,8.5199995
2021-11-23,4.8023806
2021-11-24,4.1223807
2021-11-25,5.663333
2021-11-26,5.8333335
2021-11-27,3.1304765
2021-11-28,2.3038094
2021-11-29,6.3790474
2021-11-30,6.810952
2021-12-01,3.9938092
2021-12-02,3.9047618
2021-12-03,4.4066663
2021-12-04,5.3057137
2021-12-05,5.2619047
2021-12-06,5.175714
2021-12-07,7.544762
2021-12-08,7.8495235
2021-12-09,6.0595236
2021-12-10,7.121428
2021-12-11,9.884761
2021-12-12,10.139048
2021-12-13,10.245714
2021-12-14,9.498095
2021-12-15,9.590953
2021-12-16,8.67381
2021-12-17,8.489047
2021-12-18,7.4195237
2021-12-19,8.983333
2021-12-20,7.744762
2021-12-21,9.742857
2021-12-22,8.915714
2021-12-23,8.711428
2021-12-24,9.132856
2021-12-25,9.012381
2021-12-26,9.987143
2021-12-27,10.634286
2021-12-28,8.869047
2021-12-29,9.085714
2021-12-30,11.391428
2021-12-31,11.095238
