time,FR106
2021-10-14,7.377143
2021-10-15,8.462857
2021-10-16,11.5
2021-10-17,10.97
2021-10-18,10.484285
2021-10-19,11.101428
2021-10-20,11.775713
2021-10-21,13.491427
2021-10-22,14.159999
2021-10-23,12.42
2021-10-24,9.832857
2021-10-25,7.8871427
2021-10-26,8.67143
2021-10-27,10.264284
2021-10-28,9.69
2021-10-29,8.942858
2021-10-30,9.508571
2021-10-31,10.658572
2021-11-01,12.001428
2021-11-02,13.3
2021-11-03,12.648572
2021-11-04,14.941428
2021-11-05,10.035714
2021-11-06,8.335714
2021-11-07,10.07
2021-11-08,8.278571
2021-11-09,9.241429
2021-11-10,10.115714
2021-11-11,10.961428
2021-11-12,9.531427
2021-11-13,11.2014265
2021-11-14,11.218572
2021-11-15,10.455713
2021-11-16,8.382856
2021-11-17,8.9257145
2021-11-18,8.937143
2021-11-19,8.358571
2021-11-20,9.889999
2021-11-21,9.51
2021-11-22,9.052856
2021-11-23,7.364285
2021-11-24,6.552857
2021-11-25,6.585715
2021-11-26,9.655715
2021-11-27,9.671428
2021-11-28,8.602858
2021-11-29,2.522857
2021-11-30,3.1299999
2021-12-01,6.6342854
2021-12-02,10.122857
2021-12-03,4.951428
2021-12-04,3.2542856
2021-12-05,6.1600003
2021-12-06,3.5928571
2021-12-07,2.2957141
2021-12-08,1.9342858
2021-12-09,6.367142
2021-12-10,4.0342855
2021-12-11,3.8942857
2021-12-12,3.2514286
2021-12-13,5.444286
2021-12-14,7.317143
2021-12-15,6.7599998
2021-12-16,5.9871435
2021-12-17,7.5685716
2021-12-18,4.8957143
2021-12-19,5.397143
2021-12-20,3.8857143
2021-12-21,1.9828573
2021-12-22,2.3371427
2021-12-23,3.387143
2021-12-24,8.248571
2021-12-25,10.582857
2021-12-26,9.235715
2021-12-27,5.9271426
2021-12-28,7.7242846
2021-12-29,10.048572
2021-12-30,8.605714
2021-12-31,9.432857
