time,DED53
2021-11-09,6.270909
2021-11-10,6.620909
2021-11-11,6.847272
2021-11-12,8.765909
2021-11-13,7.146818
2021-11-14,6.9572725
2021-11-15,5.693636
2021-11-16,3.7672727
2021-11-17,5.0363636
2021-11-18,5.0413632
2021-11-19,6.502727
2021-11-20,6.3272724
2021-11-21,7.8072734
2021-11-22,3.2172728
2021-11-23,2.0149999
2021-11-24,1.9490908
2021-11-25,2.8095453
2021-11-26,3.1209092
2021-11-27,1.3804545
2021-11-28,1.3168181
2021-11-29,6.2040906
2021-11-30,5.406818
2021-12-01,2.7981818
2021-12-02,2.7054543
2021-12-03,4.316364
2021-12-04,4.185455
2021-12-05,3.4013636
2021-12-06,4.8522725
2021-12-07,5.541818
2021-12-08,3.7445452
2021-12-09,4.1477275
2021-12-10,8.381363
2021-12-11,7.5849996
2021-12-12,6.651818
2021-12-13,6.517273
2021-12-14,7.154091
2021-12-15,6.602727
2021-12-16,5.1763635
2021-12-17,5.080455
2021-12-18,3.0445452
2021-12-19,4.6595454
2021-12-20,4.0895457
2021-12-21,7.612727
2021-12-22,7.5677266
2021-12-23,6.808182
2021-12-24,8.057273
2021-12-25,7.0690913
2021-12-26,7.1963634
2021-12-27,9.845909
2021-12-28,8.619999
2021-12-29,8.06
2021-12-30,8.699091
2021-12-31,9.5027275
