time,MK008
2021-10-13,12.543334
2021-10-14,12.566667
2021-10-15,8.75
2021-10-16,10.733334
2021-10-17,13.236667
2021-10-18,15.25
2021-10-19,16.136665
2021-10-20,10.49
2021-10-21,8.146667
2021-10-22,9.950001
2021-10-23,10.589999
2021-10-24,13.516666
2021-10-25,10.323334
2021-10-26,12.323334
2021-10-27,14.726666
2021-10-28,12.94
2021-10-29,10.499999
2021-10-30,8.579999
2021-10-31,8.523334
2021-11-01,8.896667
2021-11-02,7.556667
2021-11-03,7.313333
2021-11-04,7.2533326
2021-11-05,8.516667
2021-11-06,11.436666
2021-11-07,9.173333
2021-11-08,9.906667
2021-11-09,11.946667
2021-11-10,7.09
2021-11-11,9.616666
2021-11-12,10.646667
2021-11-13,10.45
2021-11-14,12.193333
2021-11-15,10.266666
2021-11-16,9.133332
2021-11-17,9.123333
2021-11-18,11.296666
2021-11-19,11.496667
2021-11-20,9.933333
2021-11-21,6.1633334
2021-11-22,4.093333
2021-11-23,6.4666667
2021-11-24,6.3933334
2021-11-25,5.116667
2021-11-26,6.2433333
2021-11-27,3.7399998
2021-11-28,3.6066666
2021-11-29,5.366667
2021-11-30,8.803333
2021-12-01,6.44
2021-12-02,4.53
2021-12-03,5.3633327
2021-12-04,4.81
2021-12-05,4.82
2021-12-06,3.5566666
2021-12-07,4.7066665
2021-12-08,4.903333
2021-12-09,5.2066665
2021-12-10,4.2466664
2021-12-11,7.136667
2021-12-12,9.66
2021-12-13,6.0833335
2021-12-14,5.623333
2021-12-15,8.849999
2021-12-16,8.646667
2021-12-17,8.363333
2021-12-18,6.6800003
2021-12-19,5.3366666
2021-12-20,4.976666
2021-12-21,5.536667
2021-12-22,6.816667
2021-12-23,9.056667
2021-12-24,7.883333
2021-12-25,6.61
2021-12-26,7.226666
2021-12-27,6.013334
2021-12-28,7.486666
2021-12-29,7.92
2021-12-30,11.153333
2021-12-31,11.946667
