time,ITH53
2021-05-14,6.875
2021-05-15,7.49
2021-05-16,8.135
2021-05-17,7.08
2021-05-18,7.0249996
2021-05-19,6.585
2021-05-20,5.045
2021-05-21,6.8599997
2021-05-22,6.38
2021-05-23,6.6049995
2021-05-24,8.195
2021-05-25,8.975
2021-05-26,9.679999
2021-05-27,9.565
2021-05-28,8.879999
2021-05-29,9.15
2021-05-30,8.025
2021-05-31,8.73
2021-06-01,9.860001
2021-06-02,10.03
2021-06-03,13.57
2021-06-04,12.889999
2021-06-05,11.92
2021-06-06,11.799999
2021-06-07,10.684999
2021-06-08,11.66
2021-06-09,12.46
2021-06-10,14.18
2021-06-11,12.535
2021-06-12,10.43
2021-06-13,11.61
2021-06-14,10.629999
2021-06-15,9.11
2021-06-16,12.08
2021-06-17,11.275
2021-06-18,9.63
2021-06-19,10.535
2021-06-20,10.2699995
2021-06-21,9.285
2021-06-22,9.395
2021-06-23,11.74
2021-06-24,11.379999
2021-06-25,9.84
2021-06-26,9.93
2021-06-27,9.635
2021-06-28,9.09
2021-06-29,10.684999
2021-06-30,12.264999
2021-07-01,11.92
2021-07-02,13.01
2021-07-03,12.184999
2021-07-04,13.795
2021-07-05,13.764999
2021-07-06,13.065
2021-07-07,14.219999
2021-07-08,14.525
2021-07-09,13.065001
2021-07-10,13.684999
2021-07-11,13.695
2021-07-12,13.91
2021-07-13,14.054999
2021-07-14,13.434999
2021-07-15,12.764999
2021-07-16,14.309999
2021-07-17,13.365
2021-07-18,11.555
2021-07-19,11.789999
2021-07-20,11.35
2021-07-21,11.424999
2021-07-22,11.65
2021-07-23,11.815
2021-07-24,12.62
2021-07-25,14.575
2021-07-26,15.75
2021-07-27,14.174999
2021-07-28,12.959999
2021-07-29,14.58
2021-07-30,12.895
2021-07-31,10.7
2021-08-01,10.8
2021-08-02,9.959999
2021-08-03,10.99
2021-08-04,13.11
2021-08-05,14.385
2021-08-06,15.404999
2021-08-07,15.375
2021-08-08,14.415
2021-08-09,13.98
2021-08-10,13.719999
2021-08-11,13.389999
2021-08-12,13.219999
2021-08-13,14.295
2021-08-14,14.059999
2021-08-15,11.575
2021-08-16,11.445
2021-08-17,12.25
2021-08-18,12.335
2021-08-19,11.049999
2021-08-20,10.67
2021-08-21,12.9
2021-08-22,13.635
2021-08-23,13.365
2021-08-24,12.65
2021-08-25,12.264999
2021-08-26,12.21
2021-08-27,12.195
2021-08-28,10.994999
2021-08-29,11.7699995
2021-08-30,10.924999
2021-08-31,11.724999
2021-09-01,11.405
2021-09-02,10.41
2021-09-03,10.415
2021-09-04,10.799999
2021-09-05,12.684999
2021-09-06,13.804999
2021-09-07,14.48
2021-09-08,14.885
2021-09-09,12.065001
2021-09-10,13.434999
2021-09-11,13.344999
2021-09-12,10.465
2021-09-13,10.549999
2021-09-14,10.795
2021-09-15,12.549999
2021-09-16,13.065
2021-09-17,14.08
2021-09-18,12.19
2021-09-19,13.275
2021-09-20,10.73
2021-09-21,12.24
2021-09-22,12.235001
2021-09-23,9.780001
2021-09-24,10.674999
2021-09-25,11.309999
2021-09-26,13.82
2021-09-27,13.055
2021-09-28,10.174999
2021-09-29,10.335
2021-09-30,8.945
2021-10-01,9.83
2021-10-02,9.785
2021-10-03,10.23
2021-10-04,9.834999
2021-10-05,9.02
2021-10-06,8.565001
2021-10-07,10.815001
2021-10-08,13.369999
2021-10-09,13.03
2021-10-10,10.525
2021-10-11,8.009999
2021-10-12,7.705
2021-10-13,9.174999
2021-10-14,11.23
2021-10-15,6.595
2021-10-16,6.4849997
2021-10-17,6.49
2021-10-18,9.28
2021-10-19,11.87
2021-10-20,10.440001
2021-10-21,4.6099997
2021-10-22,5.9799995
2021-10-23,5.95
2021-10-24,11.895
2021-10-25,9.855
2021-10-26,9.424999
2021-10-27,11.584999
2021-10-28,9.575
2021-10-29,9.695
2021-10-30,9.129999
2021-10-31,8.934999
2021-11-01,9.175
2021-11-02,7.83
2021-11-03,6.8849998
2021-11-04,7.33
2021-11-05,8.639999
2021-11-06,8.865
2021-11-07,8.495
2021-11-08,7.97
2021-11-09,10.075
2021-11-10,7.3
2021-11-11,6.895
2021-11-12,7.48
2021-11-13,8.940001
2021-11-14,9.76
2021-11-15,9.940001
2021-11-16,9.459999
2021-11-17,5.4799995
2021-11-18,8.54
2021-11-19,9.924999
2021-11-20,7.83
2021-11-21,4.7799997
2021-11-22,5.67
2021-11-23,6.95
2021-11-24,6.125
2021-11-25,2.705
2021-11-26,2.755
2021-11-27,0.745
2021-11-28,0.03
2021-11-29,2.6
2021-11-30,3.7849998
2021-12-01,1.305
2021-12-02,1.525
2021-12-03,3.1749997
2021-12-04,3.925
2021-12-05,3.955
2021-12-06,4.265
2021-12-07,5.24
2021-12-08,5.4749994
2021-12-09,5.92
2021-12-10,5.08
2021-12-11,4.975
2021-12-12,7.205
2021-12-13,8.225
2021-12-14,8.48
2021-12-15,10.07
2021-12-16,7.995
2021-12-17,7.115
2021-12-18,3.605
2021-12-19,4.9799995
2021-12-20,4.035
2021-12-21,3.9499998
2021-12-22,4.9300003
2021-12-23,4.995
2021-12-24,3.59
2021-12-25,-0.755
2021-12-26,2.1399999
2021-12-27,4.47
2021-12-28,5.125
2021-12-29,5.7299995
2021-12-30,7.76
2021-12-31,6.575
