time,AT342
2021-11-13,7.301
2021-11-14,10.003
2021-11-15,8.184
2021-11-16,6.3479996
2021-11-17,7.0839996
2021-11-18,7.4460006
2021-11-19,6.1069994
2021-11-20,6.3900003
2021-11-21,4.093
2021-11-22,5.8220005
2021-11-23,3.825
2021-11-24,1.405
2021-11-25,0.467
2021-11-26,3.082
2021-11-27,3.1959999
2021-11-28,3.1620002
2021-11-29,2.09
2021-11-30,2.5099998
2021-12-01,7.546
2021-12-02,4.308
2021-12-03,1.6930001
2021-12-04,7.303
2021-12-05,4.073
2021-12-06,3.848
2021-12-07,5.0509996
2021-12-08,4.5759997
2021-12-09,2.5750003
2021-12-10,3.9830003
2021-12-11,3.7719998
2021-12-12,5.019
2021-12-13,5.281
2021-12-14,2.7359998
2021-12-15,5.186
2021-12-16,6.746
2021-12-17,5.3199997
2021-12-18,4.37
2021-12-19,3.6510003
2021-12-20,4.312
2021-12-21,-0.23499998
2021-12-22,-2.074
2021-12-23,3.523
2021-12-24,7.717
2021-12-25,8.283999
2021-12-26,7.745
2021-12-27,9.108999
2021-12-28,10.622999
2021-12-29,11.317999
2021-12-30,13.532
2021-12-31,9.3
