time,FRI11
2021-04-18,7.9131246
2021-04-19,9.138124
2021-04-20,8.684999
2021-04-21,8.606249
2021-04-22,7.1087503
2021-04-23,7.0987496
2021-04-24,6.955
2021-04-25,4.7512503
2021-04-26,3.9006252
2021-04-27,4.5031247
2021-04-28,8.49125
2021-04-29,9.57375
2021-04-30,8.080625
2021-05-01,6.6275005
2021-05-02,7.29
2021-05-03,7.1581244
2021-05-04,8.865
2021-05-05,9.573125
2021-05-06,8.039375
2021-05-07,5.899375
2021-05-08,8.473124
2021-05-09,16.166874
2021-05-10,20.043749
2021-05-11,19.635626
2021-05-12,17.009375
2021-05-13,12.761874
2021-05-14,11.03375
2021-05-15,12.538124
2021-05-16,12.899375
2021-05-17,12.724999
2021-05-18,12.563749
2021-05-19,11.4725
2021-05-20,11.371875
2021-05-21,13.778126
2021-05-22,12.49875
2021-05-23,12.58875
2021-05-24,13.9675
2021-05-25,13.9643755
2021-05-26,11.938749
2021-05-27,12.075625
2021-05-28,11.96375
2021-05-29,12.1725
2021-05-30,12.2856245
2021-05-31,12.740624
2021-06-01,14.697499
2021-06-02,15.360001
2021-06-03,18.0
2021-06-04,18.011875
2021-06-05,17.97
2021-06-06,17.7075
2021-06-07,17.715624
2021-06-08,18.016874
2021-06-09,17.75375
2021-06-10,18.594374
2021-06-11,19.603123
2021-06-12,17.651876
2021-06-13,14.566249
2021-06-14,17.308123
2021-06-15,18.18
2021-06-16,16.236874
2021-06-17,22.57375
2021-06-18,26.117498
2021-06-19,26.992498
2021-06-20,27.193123
2021-06-21,25.291874
2021-06-22,20.478752
2021-06-23,17.1875
2021-06-24,16.685
2021-06-25,18.245
2021-06-26,17.466873
2021-06-27,18.133749
2021-06-28,20.563751
2021-06-29,22.963749
2021-06-30,20.8625
2021-07-01,17.65
2021-07-02,19.34625
2021-07-03,18.859375
2021-07-04,19.92125
2021-07-05,21.12875
2021-07-06,21.84
2021-07-07,20.685625
2021-07-08,17.663124
2021-07-09,19.933125
2021-07-10,18.978748
2021-07-11,20.693125
2021-07-12,21.484373
2021-07-13,23.234375
2021-07-14,23.50125
2021-07-15,23.056877
2021-07-16,23.424377
2021-07-17,23.290625
2021-07-18,20.9625
2021-07-19,18.15125
2021-07-20,17.841251
2021-07-21,17.941875
2021-07-22,18.780624
2021-07-23,18.91
2021-07-24,21.380625
2021-07-25,22.856247
2021-07-26,23.07875
2021-07-27,23.163126
2021-07-28,20.539373
2021-07-29,20.2875
2021-07-30,19.031876
2021-07-31,19.534374
2021-08-01,17.93125
2021-08-02,16.994375
2021-08-03,16.953749
2021-08-04,17.434376
2021-08-05,17.180626
2021-08-06,18.641249
2021-08-07,19.08
2021-08-08,19.645624
2021-08-09,18.076874
2021-08-10,17.755
2021-08-11,17.48
2021-08-12,18.779999
2021-08-13,21.738123
2021-08-14,20.291874
2021-08-15,19.388124
2021-08-16,18.90125
2021-08-17,15.774375
2021-08-18,16.4525
2021-08-19,17.852499
2021-08-20,16.82625
2021-08-21,16.547499
2021-08-22,16.335
2021-08-23,16.90125
2021-08-24,16.044374
2021-08-25,13.908125
2021-08-26,14.401249
2021-08-27,14.233126
2021-08-28,14.62375
2021-08-29,15.852499
2021-08-30,15.98375
2021-08-31,16.519999
2021-09-01,16.464375
2021-09-02,16.685
2021-09-03,15.862499
2021-09-04,15.081251
2021-09-05,15.909999
2021-09-06,16.2925
2021-09-07,17.18875
2021-09-08,17.206251
2021-09-09,18.831875
2021-09-10,20.243124
2021-09-11,19.19
2021-09-12,18.64875
2021-09-13,16.354374
2021-09-14,15.260624
2021-09-15,16.561249
2021-09-16,17.964375
2021-09-17,15.179376
2021-09-18,14.076249
2021-09-19,12.716249
2021-09-20,13.099375
2021-09-21,11.6525
2021-09-22,13.34
2021-09-23,13.874375
2021-09-24,14.59375
2021-09-25,16.908749
2021-09-26,17.399374
2021-09-27,16.838749
2021-09-28,15.60875
2021-09-29,14.235625
2021-09-30,11.5175
2021-10-01,12.510625
2021-10-02,13.565001
2021-10-03,16.31875
2021-10-04,15.324375
2021-10-05,15.077499
2021-10-06,14.02375
2021-10-07,11.608124
2021-10-08,11.905624
2021-10-09,8.394375
2021-10-10,7.6806245
2021-10-11,8.740001
2021-10-12,8.68
2021-10-13,7.89
2021-10-14,9.94875
2021-10-15,11.270625
2021-10-16,8.851874
2021-10-17,9.845625
2021-10-18,10.4574995
2021-10-19,11.901875
2021-10-20,15.754374
2021-10-21,12.584999
2021-10-22,7.59375
2021-10-23,7.6943755
2021-10-24,7.2525005
2021-10-25,7.0168743
2021-10-26,9.37
2021-10-27,12.1325
2021-10-28,12.376875
2021-10-29,9.274375
2021-10-30,10.121876
2021-10-31,11.9625
2021-11-01,10.133124
2021-11-02,9.031876
2021-11-03,6.8174996
2021-11-04,6.53
2021-11-05,8.372499
2021-11-06,8.9418745
2021-11-07,8.489374
2021-11-08,8.211875
2021-11-09,7.5962496
2021-11-10,6.0574994
2021-11-11,5.9699993
2021-11-12,7.998125
2021-11-13,6.6456246
2021-11-14,6.051875
2021-11-15,5.9718747
2021-11-16,5.3412495
2021-11-17,5.23125
2021-11-18,7.380625
2021-11-19,11.04875
2021-11-20,11.164999
2021-11-21,7.99625
2021-11-22,3.9693751
2021-11-23,4.58
2021-11-24,7.245
2021-11-25,5.1225
2021-11-26,4.0924997
2021-11-27,2.316875
2021-11-28,1.785625
2021-11-29,1.7549999
2021-11-30,2.2281249
2021-12-01,3.1518748
2021-12-02,3.3274999
2021-12-03,0.37625
2021-12-04,1.441875
2021-12-05,0.81624997
2021-12-06,0.17624998
2021-12-07,-1.1706251
2021-12-08,-1.9656249
2021-12-09,-2.2462502
2021-12-10,-1.1456251
2021-12-11,-0.81812495
2021-12-12,-0.31562498
2021-12-13,3.1956248
2021-12-14,5.998125
2021-12-15,7.2756248
2021-12-16,7.4256244
2021-12-17,4.97625
2021-12-18,4.96875
2021-12-19,4.900625
2021-12-20,1.7781249
2021-12-21,-0.296875
2021-12-22,-1.035
2021-12-23,-1.283125
2021-12-24,-0.28125
2021-12-25,-5.950625
2021-12-26,-7.739999
2021-12-27,-6.7999997
2021-12-28,-3.1999998
2021-12-29,0.5875
2021-12-30,4.7825
2021-12-31,10.87625
