time,DEB35
2021-06-22,23.813
2021-06-23,24.253998
2021-06-24,23.752998
2021-06-25,23.380001
2021-06-26,21.989002
2021-06-27,22.88
2021-06-28,24.508
2021-06-29,24.001999
2021-06-30,22.46
2021-07-01,21.436
2021-07-02,22.038998
2021-07-03,22.626001
2021-07-04,22.157999
2021-07-05,22.902
2021-07-06,23.387999
2021-07-07,25.044
2021-07-08,25.650997
2021-07-09,24.283
2021-07-10,22.632
2021-07-11,22.698
2021-07-12,22.958
2021-07-13,24.098999
2021-07-14,20.379
2021-07-15,20.654999
2021-07-16,20.605
2021-07-17,20.55
2021-07-18,23.348999
2021-07-19,23.694
2021-07-20,23.626999
2021-07-21,23.813
2021-07-22,24.147
2021-07-23,23.793999
2021-07-24,24.105999
2021-07-25,25.751001
2021-07-26,27.085999
2021-07-27,25.749996
2021-07-28,25.715998
2021-07-29,24.91
2021-07-30,25.935999
2021-07-31,25.633999
2021-08-01,26.874996
2021-08-02,22.663
2021-08-03,23.046999
2021-08-04,25.112
2021-08-05,23.592
2021-08-06,23.118
2021-08-07,24.317999
2021-08-08,26.399998
2021-08-09,26.228
2021-08-10,26.385998
2021-08-11,27.299
2021-08-12,27.376001
2021-08-13,27.177998
2021-08-14,26.688
2021-08-15,26.758
2021-08-16,26.138
2021-08-17,24.599998
2021-08-18,23.327
2021-08-19,23.05
2021-08-20,23.4
2021-08-21,23.869999
2021-08-22,24.578
2021-08-23,22.629
2021-08-24,23.132
2021-08-25,22.085999
2021-08-26,23.251001
2021-08-27,21.934
2021-08-28,20.579998
2021-08-29,19.657001
2021-08-30,19.914
2021-08-31,19.963
2021-09-01,20.744999
2021-09-02,21.843998
2021-09-03,22.309
2021-09-04,21.526
2021-09-05,21.576
2021-09-06,21.664999
2021-09-07,22.071
2021-09-08,21.152
2021-09-09,20.876999
2021-09-10,21.416
2021-09-11,22.447
2021-09-12,21.7
2021-09-13,21.689
2021-09-14,21.876
2021-09-15,23.055
2021-09-16,22.301998
2021-09-17,22.297
2021-09-18,21.970001
2021-09-19,21.362
2021-09-20,19.056
2021-09-21,18.424
2021-09-22,18.761
2021-09-23,18.495998
2021-09-24,19.053
2021-09-25,20.534
2021-09-26,20.609999
2021-09-27,21.151001
2021-09-28,20.404
2021-09-29,20.591
2021-09-30,19.689
2021-10-01,20.397999
2021-10-02,18.986
2021-10-03,20.318996
2021-10-04,21.3
2021-10-05,17.930998
2021-10-06,18.029999
2021-10-07,15.067999
2021-10-08,15.914
2021-10-09,16.023
2021-10-10,14.257998
2021-10-11,12.955999
2021-10-12,13.832001
2021-10-13,13.978999
2021-10-14,12.563999
2021-10-15,12.884
2021-10-16,12.6380005
2021-10-17,14.509
2021-10-18,14.396001
2021-10-19,14.134
2021-10-20,14.023
2021-10-21,15.581999
2021-10-22,17.421
2021-10-23,16.774
2021-10-24,17.233997
2021-10-25,15.290998
2021-10-26,14.995001
2021-10-27,15.481
2021-10-28,14.214
2021-10-29,14.057999
2021-10-30,14.866
2021-10-31,15.046
2021-11-01,16.031
2021-11-02,15.959
2021-11-03,16.470999
2021-11-04,15.575
2021-11-05,12.657
2021-11-06,14.023999
2021-11-07,16.868
2021-11-08,14.49
2021-11-09,14.728999
2021-11-10,17.078999
2021-11-11,15.717
2021-11-12,15.716001
2021-11-13,15.467
2021-11-14,13.348999
2021-11-15,14.918999
2021-11-16,11.778
2021-11-17,12.794001
2021-11-18,12.694
2021-11-19,12.5529995
2021-11-20,12.838999
2021-11-21,12.344
2021-11-22,12.922999
2021-11-23,12.403999
2021-11-24,12.425
2021-11-25,12.1449995
2021-11-26,11.164999
2021-11-27,12.723001
2021-11-28,10.471999
2021-11-29,6.676
2021-11-30,6.087
2021-12-01,7.982
2021-12-02,11.615
2021-12-03,9.462999
2021-12-04,8.301001
2021-12-05,12.192999
2021-12-06,6.9590006
2021-12-07,6.486
2021-12-08,8.407999
2021-12-09,9.42
2021-12-10,5.68
2021-12-11,6.982001
2021-12-12,7.021
2021-12-13,7.5049996
2021-12-14,9.403
2021-12-15,9.05
2021-12-16,9.459001
2021-12-17,9.169001
2021-12-18,7.8
2021-12-19,9.497
2021-12-20,7.317
2021-12-21,7.2719994
2021-12-22,7.364
2021-12-23,8.37
2021-12-24,11.427
2021-12-25,10.805
2021-12-26,11.888999
2021-12-27,10.648001
2021-12-28,11.866999
2021-12-29,13.061999
2021-12-30,11.853
2021-12-31,12.317
