time,CZ063
2021-03-26,2.3754165
2021-03-27,3.8337498
2021-03-28,3.604583
2021-03-29,3.2391665
2021-03-30,5.011667
2021-03-31,4.38625
2021-04-01,3.395833
2021-04-02,2.6608334
2021-04-03,2.7150002
2021-04-04,3.9437497
2021-04-05,2.1641667
2021-04-06,1.8954166
2021-04-07,2.8374999
2021-04-08,2.4558332
2021-04-09,1.9525
2021-04-10,2.7275
2021-04-11,4.880833
2021-04-12,8.416249
2021-04-13,5.26125
2021-04-14,3.399583
2021-04-15,4.2741666
2021-04-16,6.8862495
2021-04-17,9.05875
2021-04-18,8.659165
2021-04-19,7.633333
2021-04-20,6.5049996
2021-04-21,6.2241664
2021-04-22,5.1254168
2021-04-23,2.3095834
2021-04-24,2.1041667
2021-04-25,2.8333333
2021-04-26,3.07125
2021-04-27,3.2095833
2021-04-28,2.575
2021-04-29,3.07875
2021-04-30,4.2425
2021-05-01,4.075417
2021-05-02,3.95125
2021-05-03,5.359583
2021-05-04,6.210833
2021-05-05,3.1745834
2021-05-06,4.9229164
2021-05-07,4.0045834
2021-05-08,4.9937496
2021-05-09,6.129166
2021-05-10,10.185832
2021-05-11,15.8220825
2021-05-12,16.482916
2021-05-13,16.9325
2021-05-14,13.181666
2021-05-15,14.210834
2021-05-16,12.51875
2021-05-17,12.582916
2021-05-18,11.977084
2021-05-19,12.490832
2021-05-20,11.686252
2021-05-21,9.21375
2021-05-22,10.264999
2021-05-23,10.610416
2021-05-24,10.958333
2021-05-25,10.692916
2021-05-26,8.997083
2021-05-27,9.865833
2021-05-28,10.455
2021-05-29,10.35625
2021-05-30,10.910832
2021-05-31,11.254166
2021-06-01,13.214999
2021-06-02,15.839999
2021-06-03,16.414999
2021-06-04,17.300001
2021-06-05,18.214998
2021-06-06,18.856249
2021-06-07,18.826666
2021-06-08,17.135
2021-06-09,17.64
2021-06-10,18.275415
2021-06-11,18.938332
2021-06-12,16.905
2021-06-13,15.171666
2021-06-14,15.527916
2021-06-15,15.552917
2021-06-16,15.770833
2021-06-17,16.564583
2021-06-18,19.591665
2021-06-19,22.027084
2021-06-20,23.456665
2021-06-21,24.97
2021-06-22,25.047915
2021-06-23,21.711664
2021-06-24,19.65625
2021-06-25,20.734999
2021-06-26,20.87
2021-06-27,20.497915
2021-06-28,20.045
2021-06-29,20.621664
2021-06-30,20.275
2021-07-01,20.824583
2021-07-02,20.136665
2021-07-03,21.187498
2021-07-04,21.60125
2021-07-05,22.615835
2021-07-06,22.806665
2021-07-07,23.089998
2021-07-08,21.619583
2021-07-09,20.852917
2021-07-10,25.274582
2021-07-11,22.864166
2021-07-12,21.937918
2021-07-13,23.636248
2021-07-14,25.187918
2021-07-15,25.509165
2021-07-16,23.5475
2021-07-17,20.792915
2021-07-18,20.662498
2021-07-19,16.879168
2021-07-20,16.227499
2021-07-21,15.492917
2021-07-22,17.21375
2021-07-23,16.555
2021-07-24,16.518333
2021-07-25,19.470415
2021-07-26,21.854584
2021-07-27,22.775833
2021-07-28,19.450832
2021-07-29,20.399584
2021-07-30,16.307917
2021-07-31,17.170832
2021-08-01,17.210833
2021-08-02,17.2675
2021-08-03,14.600833
2021-08-04,14.077083
2021-08-05,14.5625
2021-08-06,16.8075
2021-08-07,15.648334
2021-08-08,17.643332
2021-08-09,17.441666
2021-08-10,17.539999
2021-08-11,16.8575
2021-08-12,17.041666
2021-08-13,17.863333
2021-08-14,17.340834
2021-08-15,14.754582
2021-08-16,15.872083
2021-08-17,17.025415
2021-08-18,14.6925
2021-08-19,14.402916
2021-08-20,14.568334
2021-08-21,13.971665
2021-08-22,13.810833
2021-08-23,11.559583
2021-08-24,11.14375
2021-08-25,11.987083
2021-08-26,13.205417
2021-08-27,13.125416
2021-08-28,15.812083
2021-08-29,15.365832
2021-08-30,14.040833
2021-08-31,13.8949995
2021-09-01,11.529166
2021-09-02,10.422083
2021-09-03,9.581249
2021-09-04,8.4075
2021-09-05,8.675
2021-09-06,11.346667
2021-09-07,11.583333
2021-09-08,14.550416
2021-09-09,14.839583
2021-09-10,12.422501
2021-09-11,13.91125
2021-09-12,14.073333
2021-09-13,12.299167
2021-09-14,9.02125
2021-09-15,7.320417
2021-09-16,7.435833
2021-09-17,8.0775
2021-09-18,8.3275
2021-09-19,7.9137497
2021-09-20,7.2624993
2021-09-21,5.7654166
2021-09-22,5.245833
2021-09-23,7.3125
2021-09-24,8.004582
2021-09-25,9.637917
2021-09-26,9.38625
2021-09-27,7.496666
2021-09-28,7.9041667
2021-09-29,9.0808325
2021-09-30,9.0275
2021-10-01,9.257083
2021-10-02,9.990833
2021-10-03,10.292916
2021-10-04,11.342916
2021-10-05,10.390834
2021-10-06,11.446666
2021-10-07,10.733749
2021-10-08,11.195416
2021-10-09,11.425416
2021-10-10,11.125833
2021-10-11,9.89625
2021-10-12,7.8237495
2021-10-13,5.783333
2021-10-14,5.339166
2021-10-15,8.077499
2021-10-16,5.8641663
2021-10-17,5.10625
2021-10-18,4.1070833
2021-10-19,1.8249999
2021-10-20,8.0125
2021-10-21,10.239583
2021-10-22,5.424166
2021-10-23,1.5170832
2021-10-24,1.6887499
2021-10-25,8.662084
2021-10-26,8.259999
2021-10-27,7.619167
2021-10-28,8.078333
2021-10-29,9.925416
2021-10-30,8.53375
2021-10-31,8.625833
2021-11-01,8.1987505
2021-11-02,6.4858336
2021-11-03,6.7725005
2021-11-04,7.402083
2021-11-05,6.0091662
2021-11-06,4.3075
2021-11-07,2.0620832
2021-11-08,0.35375
2021-11-09,-0.21833335
2021-11-10,7.7608323
2021-11-11,5.569166
2021-11-12,5.0112495
2021-11-13,1.2829167
2021-11-14,0.07791666
2021-11-15,0.39291668
2021-11-16,5.3504167
2021-11-17,5.133333
2021-11-18,4.045
2021-11-19,2.3558333
2021-11-20,3.20625
2021-11-21,0.09208331
2021-11-22,-3.0520833
2021-11-23,-0.78
2021-11-24,2.2441666
2021-11-25,3.5316665
2021-11-26,-2.5395834
2021-11-27,-7.4791665
2021-11-28,-6.832083
2021-11-29,-5.697083
2021-11-30,-9.130416
2021-12-01,-7.305416
2021-12-02,-8.982499
2021-12-03,-9.255
2021-12-04,-8.813749
2021-12-05,-15.37625
2021-12-06,-13.707084
2021-12-07,-15.799583
2021-12-08,-16.580416
2021-12-09,-7.9991665
2021-12-10,-2.9662502
2021-12-11,-0.29666665
2021-12-12,0.36874998
2021-12-13,0.77416664
2021-12-14,2.2862499
2021-12-15,2.555833
2021-12-16,2.5266666
2021-12-17,0.67541665
2021-12-18,2.2395833
2021-12-19,-0.12541668
2021-12-20,-8.645416
2021-12-21,-12.237083
2021-12-22,-11.633334
2021-12-23,-2.0720832
2021-12-24,-11.261666
2021-12-25,-11.928333
2021-12-26,-14.121666
2021-12-27,-13.684583
2021-12-28,-6.949583
2021-12-29,-3.756667
2021-12-30,-2.5495832
2021-12-31,-0.29083332
