time,ITI14
2021-04-19,8.629999
2021-04-20,8.2
2021-04-21,7.185
2021-04-22,6.6849995
2021-04-23,7.6499996
2021-04-24,8.639999
2021-04-25,6.955
2021-04-26,7.245
2021-04-27,7.2349997
2021-04-28,6.245
2021-04-29,4.825
2021-04-30,5.3149996
2021-05-01,4.7749996
2021-05-02,5.9399996
2021-05-03,6.34
2021-05-04,6.68
2021-05-05,5.5249996
2021-05-06,4.3
2021-05-07,5.8599997
2021-05-08,6.77
2021-05-09,9.379999
2021-05-10,10.805
2021-05-11,10.875
2021-05-12,8.735
2021-05-13,7.93
2021-05-14,8.849999
2021-05-15,8.940001
2021-05-16,9.27
2021-05-17,9.57
2021-05-18,9.285
2021-05-19,8.9
2021-05-20,8.88
2021-05-21,9.35
2021-05-22,6.975
2021-05-23,7.125
2021-05-24,7.83
2021-05-25,9.094999
2021-05-26,9.695
2021-05-27,10.459999
2021-05-28,10.6
2021-05-29,13.754999
2021-05-30,13.295
2021-05-31,12.995
2021-06-01,13.74
2021-06-02,13.36
2021-06-03,14.065
2021-06-04,13.309999
2021-06-05,12.975
2021-06-06,13.674999
2021-06-07,13.085
2021-06-08,14.360001
2021-06-09,16.08
2021-06-10,16.58
2021-06-11,14.99
2021-06-12,13.635
2021-06-13,16.45
2021-06-14,13.73
2021-06-15,11.799999
2021-06-16,14.125
2021-06-17,12.934999
2021-06-18,10.67
2021-06-19,11.949999
2021-06-20,13.205
2021-06-21,11.684999
2021-06-22,10.85
2021-06-23,13.61
2021-06-24,15.289999
2021-06-25,11.305
2021-06-26,11.709999
2021-06-27,13.83
2021-06-28,14.385
2021-06-29,14.6
2021-06-30,13.434999
2021-07-01,12.365
2021-07-02,13.38
2021-07-03,15.295
2021-07-04,16.235
2021-07-05,14.715
2021-07-06,13.18
2021-07-07,14.539999
2021-07-08,14.434999
2021-07-09,15.099999
2021-07-10,15.055
2021-07-11,16.175
2021-07-12,15.844999
2021-07-13,15.429999
2021-07-14,15.914999
2021-07-15,16.285
2021-07-16,17.96
2021-07-17,19.134998
2021-07-18,17.48
2021-07-19,17.265
2021-07-20,18.294998
2021-07-21,18.32
2021-07-22,18.71
2021-07-23,18.0
2021-07-24,16.095
2021-07-25,15.414999
2021-07-26,15.554999
2021-07-27,15.825
2021-07-28,14.985
2021-07-29,14.415
2021-07-30,14.690001
2021-07-31,13.78
2021-08-01,12.945
2021-08-02,11.344999
2021-08-03,13.34
2021-08-04,15.19
2021-08-05,15.195
2021-08-06,15.215
2021-08-07,14.76
2021-08-08,14.754999
2021-08-09,14.44
2021-08-10,14.855
2021-08-11,15.19
2021-08-12,13.174999
2021-08-13,14.799999
2021-08-14,14.799999
2021-08-15,14.165
2021-08-16,13.5
2021-08-17,15.135
2021-08-18,14.684999
2021-08-19,14.094999
2021-08-20,14.98
2021-08-21,16.064999
2021-08-22,16.485
2021-08-23,15.465
2021-08-24,15.68
2021-08-25,15.28
2021-08-26,14.82
2021-08-27,13.715
2021-08-28,12.965
2021-08-29,13.0
2021-08-30,13.77
2021-08-31,13.014999
2021-09-01,13.129999
2021-09-02,12.49
2021-09-03,12.7699995
2021-09-04,13.73
2021-09-05,14.59
2021-09-06,16.76
2021-09-07,18.235
2021-09-08,17.779999
2021-09-09,15.709999
2021-09-10,15.495
2021-09-11,15.615
2021-09-12,12.155
2021-09-13,12.805
2021-09-14,13.945
2021-09-15,14.5
2021-09-16,13.205
2021-09-17,15.244999
2021-09-18,12.99
2021-09-19,13.535
2021-09-20,11.244999
2021-09-21,13.879999
2021-09-22,15.61
2021-09-23,13.86
2021-09-24,15.049999
2021-09-25,15.91
2021-09-26,15.6449995
2021-09-27,11.42
2021-09-28,10.025
2021-09-29,8.43
2021-09-30,9.78
2021-10-01,10.465
2021-10-02,9.405
2021-10-03,9.125
2021-10-04,10.355
2021-10-05,8.165
2021-10-06,9.955
2021-10-07,13.469999
2021-10-08,15.709999
2021-10-09,14.16
2021-10-10,10.469999
2021-10-11,10.57
2021-10-12,10.58
2021-10-13,11.965
2021-10-14,11.8949995
2021-10-15,8.155
2021-10-16,8.53
2021-10-17,12.065
2021-10-18,13.844999
2021-10-19,13.66
2021-10-20,10.485
2021-10-21,6.7999997
2021-10-22,9.055
2021-10-23,9.719999
2021-10-24,13.2
2021-10-25,10.424999
2021-10-26,9.99
2021-10-27,13.805
2021-10-28,12.379999
2021-10-29,9.65
2021-10-30,8.605
2021-10-31,6.785
2021-11-01,7.79
2021-11-02,7.2349997
2021-11-03,6.325
2021-11-04,5.585
2021-11-05,7.745
2021-11-06,11.02
2021-11-07,9.02
2021-11-08,8.805
2021-11-09,11.63
2021-11-10,7.145
2021-11-11,8.754999
2021-11-12,10.545
2021-11-13,9.585
2021-11-14,9.4
2021-11-15,9.459999
2021-11-16,8.575
2021-11-17,7.16
2021-11-18,11.26
2021-11-19,12.2
2021-11-20,10.485
2021-11-21,5.765
2021-11-22,4.27
2021-11-23,6.285
2021-11-24,6.39
2021-11-25,4.24
2021-11-26,5.385
2021-11-27,3.08
2021-11-28,2.55
2021-11-29,3.435
2021-11-30,6.97
2021-12-01,5.6499996
2021-12-02,2.975
2021-12-03,4.5099998
2021-12-04,4.5
2021-12-05,4.5499997
2021-12-06,2.675
2021-12-07,3.025
2021-12-08,4.5249996
2021-12-09,3.6799998
2021-12-10,2.995
2021-12-11,5.575
2021-12-12,7.8999996
2021-12-13,5.715
2021-12-14,6.45
2021-12-15,9.11
2021-12-16,8.469999
2021-12-17,6.165
2021-12-18,4.45
2021-12-19,4.49
2021-12-20,4.4849997
2021-12-21,3.0
2021-12-22,2.9499998
2021-12-23,5.68
2021-12-24,5.5499997
2021-12-25,3.3049998
2021-12-26,3.735
2021-12-27,4.9849997
2021-12-28,4.8149996
2021-12-29,4.35
2021-12-30,8.844999
2021-12-31,9.469999
