time,MK004
2021-11-02,6.7225
2021-11-03,5.8875
2021-11-04,5.3125
2021-11-05,7.0699997
2021-11-06,10.879999
2021-11-07,8.885
2021-11-08,8.309999
2021-11-09,10.945
2021-11-10,7.0699997
2021-11-11,8.285
2021-11-12,10.502501
2021-11-13,9.477499
2021-11-14,8.362499
2021-11-15,9.58
2021-11-16,8.0075
2021-11-17,6.8900003
2021-11-18,10.89
2021-11-19,12.242499
2021-11-20,10.344999
2021-11-21,5.705
2021-11-22,3.665
2021-11-23,6.1749997
2021-11-24,5.8075
2021-11-25,3.5299997
2021-11-26,4.8925
2021-11-27,2.745
2021-11-28,1.7725
2021-11-29,2.635
2021-11-30,7.1675
2021-12-01,5.5274997
2021-12-02,2.585
2021-12-03,4.2149997
2021-12-04,4.2
2021-12-05,4.0625
2021-12-06,2.4899998
2021-12-07,2.745
2021-12-08,4.41
2021-12-09,3.31
2021-12-10,2.7250001
2021-12-11,5.5
2021-12-12,7.7574997
2021-12-13,5.68
2021-12-14,6.0299997
2021-12-15,8.969999
2021-12-16,8.15
2021-12-17,5.9699993
2021-12-18,4.0824995
2021-12-19,3.685
2021-12-20,4.4449997
2021-12-21,2.8174999
2021-12-22,2.7524998
2021-12-23,4.955
2021-12-24,5.5925
2021-12-25,2.705
2021-12-26,3.7275
2021-12-27,5.01
2021-12-28,4.705
2021-12-29,4.355
2021-12-30,9.125
2021-12-31,9.914999
