time,CH040
2021-04-23,10.79
2021-04-24,8.936666
2021-04-25,10.27
2021-04-26,11.8
2021-04-27,13.923333
2021-04-28,13.556666
2021-04-29,14.45
2021-04-30,17.58
2021-05-01,17.526667
2021-05-02,18.816666
2021-05-03,14.25
2021-05-04,13.256665
2021-05-05,14.936666
2021-05-06,14.456666
2021-05-07,14.766666
2021-05-08,12.633332
2021-05-09,12.536667
2021-05-10,15.666667
2021-05-11,17.623333
2021-05-12,15.496666
2021-05-13,12.296666
2021-05-14,11.649999
2021-05-15,11.936666
2021-05-16,13.213333
2021-05-17,13.579999
2021-05-18,14.236667
2021-05-19,13.389999
2021-05-20,11.186666
2021-05-21,12.053333
2021-05-22,13.56
2021-05-23,17.859999
2021-05-24,20.273333
2021-05-25,21.57
2021-05-26,17.393333
2021-05-27,17.523333
2021-05-28,13.45
2021-05-29,13.889999
2021-05-30,11.643333
2021-05-31,11.276666
2021-06-01,10.739999
2021-06-02,13.263332
2021-06-03,13.453332
2021-06-04,14.459999
2021-06-05,15.330001
2021-06-06,16.76
2021-06-07,16.203333
2021-06-08,17.44
2021-06-09,17.353334
2021-06-10,17.37
2021-06-11,17.333332
2021-06-12,17.063334
2021-06-13,15.346665
2021-06-14,13.473332
2021-06-15,15.333333
2021-06-16,18.346666
2021-06-17,18.256666
2021-06-18,19.083334
2021-06-19,19.429998
2021-06-20,20.636665
2021-06-21,20.81
2021-06-22,23.809998
2021-06-23,25.0
2021-06-24,24.143332
2021-06-25,24.893333
2021-06-26,23.473333
2021-06-27,22.779999
2021-06-28,22.6
2021-06-29,23.873331
2021-06-30,25.313334
2021-07-01,23.206665
2021-07-02,19.76
2021-07-03,17.98
2021-07-04,18.613333
2021-07-05,20.123333
2021-07-06,22.076666
2021-07-07,22.63
2021-07-08,23.183332
2021-07-09,24.613333
2021-07-10,24.12
2021-07-11,22.13
2021-07-12,22.76
2021-07-13,23.83
2021-07-14,25.196665
2021-07-15,25.136667
2021-07-16,23.493332
2021-07-17,19.753332
2021-07-18,20.086668
2021-07-19,19.699999
2021-07-20,20.136667
2021-07-21,19.583334
2021-07-22,19.103333
2021-07-23,19.98
2021-07-24,20.229998
2021-07-25,21.549997
2021-07-26,24.63
2021-07-27,26.82
2021-07-28,26.9
2021-07-29,26.196669
2021-07-30,25.006666
2021-07-31,25.32
2021-08-01,26.9
2021-08-02,26.096664
2021-08-03,23.263334
2021-08-04,24.419998
2021-08-05,25.18
2021-08-06,21.819998
2021-08-07,20.746668
2021-08-08,23.766668
2021-08-09,26.333334
2021-08-10,26.016668
2021-08-11,25.476664
2021-08-12,24.646667
2021-08-13,23.616667
2021-08-14,23.823334
2021-08-15,23.970001
2021-08-16,24.179998
2021-08-17,24.409998
2021-08-18,19.903334
2021-08-19,18.73
2021-08-20,19.596666
2021-08-21,20.9
2021-08-22,20.673334
2021-08-23,21.826666
2021-08-24,21.276667
2021-08-25,19.863333
2021-08-26,20.116667
2021-08-27,19.216665
2021-08-28,18.243334
2021-08-29,15.703332
2021-08-30,16.5
2021-08-31,16.699999
2021-09-01,15.043332
2021-09-02,16.543333
2021-09-03,16.13
2021-09-04,16.57
2021-09-05,17.910002
2021-09-06,17.596666
2021-09-07,17.13
2021-09-08,15.706666
2021-09-09,16.573334
2021-09-10,17.946667
2021-09-11,17.466665
2021-09-12,16.923332
2021-09-13,17.47
2021-09-14,18.14
2021-09-15,19.096666
2021-09-16,19.263332
2021-09-17,21.736666
2021-09-18,17.566666
2021-09-19,17.536667
2021-09-20,17.906668
2021-09-21,13.693334
2021-09-22,10.68
2021-09-23,11.446666
2021-09-24,12.38
2021-09-25,16.266666
2021-09-26,18.62
2021-09-27,20.003332
2021-09-28,16.97
2021-09-29,16.599998
2021-09-30,14.306666
2021-10-01,14.873333
2021-10-02,12.666667
2021-10-03,12.896667
2021-10-04,13.956666
2021-10-05,13.516666
2021-10-06,12.616666
2021-10-07,11.493333
2021-10-08,9.633334
2021-10-09,6.1866665
2021-10-10,8.926666
2021-10-11,8.846666
2021-10-12,7.593333
2021-10-13,7.736666
2021-10-14,4.883333
2021-10-15,5.1
2021-10-16,8.15
2021-10-17,10.596666
2021-10-18,10.87
2021-10-19,10.346666
2021-10-20,9.349999
2021-10-21,10.463333
2021-10-22,12.713333
2021-10-23,11.633332
2021-10-24,9.563333
2021-10-25,8.070001
2021-10-26,9.006667
2021-10-27,6.7766666
2021-10-28,9.036667
2021-10-29,9.916667
2021-10-30,10.556666
2021-10-31,9.453334
2021-11-01,8.53
2021-11-02,10.429999
2021-11-03,10.613334
2021-11-04,15.576667
2021-11-05,14.973332
2021-11-06,11.486667
2021-11-07,14.666667
2021-11-08,12.146667
2021-11-09,9.096667
2021-11-10,8.523334
2021-11-11,9.429999
2021-11-12,7.986666
2021-11-13,9.176667
2021-11-14,7.8999996
2021-11-15,5.8566666
2021-11-16,6.7866664
2021-11-17,6.843333
2021-11-18,5.306667
2021-11-19,5.5766664
2021-11-20,10.006666
2021-11-21,8.703333
2021-11-22,6.883333
2021-11-23,7.16
2021-11-24,6.7466664
2021-11-25,8.95
2021-11-26,8.303333
2021-11-27,10.256667
2021-11-28,11.543332
2021-11-29,6.2033334
2021-11-30,0.53999996
2021-12-01,2.49
2021-12-02,4.923333
2021-12-03,6.3399997
2021-12-04,4.78
2021-12-05,4.75
2021-12-06,4.6233335
2021-12-07,0.86666673
2021-12-08,2.4199998
2021-12-09,3.3933334
2021-12-10,5.263333
2021-12-11,1.6766666
2021-12-12,0.7066667
2021-12-13,0.22999997
2021-12-14,1.3566667
2021-12-15,0.29666668
2021-12-16,0.6933333
2021-12-17,1.9466667
2021-12-18,0.14
2021-12-19,0.59666663
2021-12-20,-0.116666675
2021-12-21,-0.6399999
2021-12-22,-3.4266665
2021-12-23,-2.4533331
2021-12-24,4.6433334
2021-12-25,8.136666
2021-12-26,8.29
2021-12-27,6.9733334
2021-12-28,5.116667
2021-12-29,5.103333
2021-12-30,4.7233334
2021-12-31,5.313333
