time,NL421
2021-05-05,6.532857
2021-05-06,7.077143
2021-05-07,8.187142
2021-05-08,10.451428
2021-05-09,14.892858
2021-05-10,12.182857
2021-05-11,10.742857
2021-05-12,11.335713
2021-05-13,11.391429
2021-05-14,10.322856
2021-05-15,11.069999
2021-05-16,10.9728565
2021-05-17,12.524285
2021-05-18,10.53
2021-05-19,12.115714
2021-05-20,9.692857
2021-05-21,10.565714
2021-05-22,10.785714
2021-05-23,8.634286
2021-05-24,9.257143
2021-05-25,10.477142
2021-05-26,10.795714
2021-05-27,12.360001
2021-05-28,13.172857
2021-05-29,16.062857
2021-05-30,13.185715
2021-05-31,15.029999
2021-06-01,17.307142
2021-06-02,18.895716
2021-06-03,17.375713
2021-06-04,14.607142
2021-06-05,15.061427
2021-06-06,17.257143
2021-06-07,16.954287
2021-06-08,15.62
2021-06-09,16.705715
2021-06-10,18.904285
2021-06-11,19.034285
2021-06-12,17.18857
2021-06-13,18.898573
2021-06-14,20.244284
2021-06-15,17.312857
2021-06-16,19.732859
2021-06-17,18.66
2021-06-18,14.594285
2021-06-19,13.455714
2021-06-20,13.907143
2021-06-21,12.352858
2021-06-22,13.565713
2021-06-23,13.612856
2021-06-24,16.191427
2021-06-25,16.42
2021-06-26,15.861428
2021-06-27,16.182858
2021-06-28,15.605713
2021-06-29,15.782857
2021-06-30,15.459999
2021-07-01,16.279999
2021-07-02,18.05857
2021-07-03,18.567142
2021-07-04,18.074286
2021-07-05,16.467142
2021-07-06,15.21
2021-07-07,17.414286
2021-07-08,17.711428
2021-07-09,17.355715
2021-07-10,16.135714
2021-07-11,15.737143
2021-07-12,17.132856
2021-07-13,18.25
2021-07-14,18.677141
2021-07-15,17.891428
2021-07-16,19.052856
2021-07-17,21.205715
2021-07-18,22.625715
2021-07-19,23.178572
2021-07-20,23.460001
2021-07-21,22.578571
2021-07-22,22.481428
2021-07-23,20.56
2021-07-24,18.705715
2021-07-25,18.382856
2021-07-26,19.49
2021-07-27,19.367144
2021-07-28,17.247143
2021-07-29,16.561428
2021-07-30,16.092857
2021-07-31,17.06
2021-08-01,16.567142
2021-08-02,15.181428
2021-08-03,15.295714
2021-08-04,16.494284
2021-08-05,16.292858
2021-08-06,17.597141
2021-08-07,15.755714
2021-08-08,16.227142
2021-08-09,16.44
2021-08-10,17.334286
2021-08-11,16.764286
2021-08-12,17.300001
2021-08-13,17.284285
2021-08-14,17.867142
2021-08-15,17.791428
2021-08-16,15.182857
2021-08-17,15.325714
2021-08-18,17.635714
2021-08-19,16.635715
2021-08-20,17.53143
2021-08-21,17.825714
2021-08-22,17.841427
2021-08-23,17.595715
2021-08-24,16.311428
2021-08-25,16.314285
2021-08-26,16.387142
2021-08-27,14.131429
2021-08-28,15.008571
2021-08-29,14.6214285
2021-08-30,15.388572
2021-08-31,15.308572
2021-09-01,15.575714
2021-09-02,16.297144
2021-09-03,16.802858
2021-09-04,16.207142
2021-09-05,19.001429
2021-09-06,20.207142
2021-09-07,21.494284
2021-09-08,21.414286
2021-09-09,19.24
2021-09-10,18.915712
2021-09-11,18.359999
2021-09-12,15.575714
2021-09-13,16.195713
2021-09-14,16.962856
2021-09-15,17.071428
2021-09-16,16.54143
2021-09-17,16.174286
2021-09-18,17.58
2021-09-19,16.557142
2021-09-20,14.585714
2021-09-21,14.557142
2021-09-22,15.1214285
2021-09-23,16.242857
2021-09-24,16.832857
2021-09-25,17.46
2021-09-26,16.748571
2021-09-27,15.884286
2021-09-28,13.712857
2021-09-29,11.454285
2021-09-30,11.627143
2021-10-01,14.484285
2021-10-02,10.481429
2021-10-03,11.952857
2021-10-04,12.622857
2021-10-05,11.981428
2021-10-06,12.644285
2021-10-07,15.440001
2021-10-08,14.761429
2021-10-09,14.034285
2021-10-10,14.152856
2021-10-11,11.171428
2021-10-12,11.515715
2021-10-13,12.887143
2021-10-14,12.977142
2021-10-15,11.5271435
2021-10-16,11.881429
2021-10-17,13.131429
2021-10-18,12.757143
2021-10-19,17.21857
2021-10-20,15.052856
2021-10-21,9.527143
2021-10-22,9.251428
2021-10-23,10.528571
2021-10-24,11.919999
2021-10-25,12.455714
2021-10-26,11.692857
2021-10-27,14.731428
2021-10-28,13.758571
2021-10-29,12.284285
2021-10-30,11.018572
2021-10-31,9.798571
2021-11-01,10.134286
2021-11-02,7.178571
2021-11-03,5.1714287
2021-11-04,6.654286
2021-11-05,5.535714
2021-11-06,10.342857
2021-11-07,9.878571
2021-11-08,6.9014287
2021-11-09,11.711428
2021-11-10,11.25
2021-11-11,11.151428
2021-11-12,10.314285
2021-11-13,11.484285
2021-11-14,9.881429
2021-11-15,9.441428
2021-11-16,7.698571
2021-11-17,8.895714
2021-11-18,9.195714
2021-11-19,10.815714
2021-11-20,9.635714
2021-11-21,6.288571
2021-11-22,4.6971426
2021-11-23,4.0414286
2021-11-24,5.2399993
2021-11-25,4.14
2021-11-26,5.2542853
2021-11-27,2.5228572
2021-11-28,0.89857143
2021-11-29,0.14428571
2021-11-30,7.292857
2021-12-01,8.157143
2021-12-02,2.6899998
2021-12-03,4.93
2021-12-04,5.8314285
2021-12-05,4.452857
2021-12-06,3.9699998
2021-12-07,4.0785713
2021-12-08,5.428571
2021-12-09,5.515714
2021-12-10,5.695714
2021-12-11,5.0042853
2021-12-12,10.935715
2021-12-13,10.574286
2021-12-14,10.171428
2021-12-15,10.667143
2021-12-16,9.384285
2021-12-17,7.8785715
2021-12-18,6.241429
2021-12-19,4.5942855
2021-12-20,4.3285713
2021-12-21,3.8999999
2021-12-22,1.16
2021-12-23,6.2542853
2021-12-24,7.501428
2021-12-25,7.042857
2021-12-26,6.662857
2021-12-27,7.951428
2021-12-28,9.194285
2021-12-29,9.631429
2021-12-30,12.294286
2021-12-31,13.0742855
