time,MK003
2021-07-23,19.390715
2021-07-24,17.299286
2021-07-25,15.907857
2021-07-26,16.19857
2021-07-27,16.494999
2021-07-28,15.0435705
2021-07-29,15.176428
2021-07-30,14.879999
2021-07-31,14.923571
2021-08-01,13.617144
2021-08-02,11.86857
2021-08-03,13.312858
2021-08-04,14.741429
2021-08-05,15.219284
2021-08-06,15.508573
2021-08-07,14.887857
2021-08-08,15.385
2021-08-09,14.602142
2021-08-10,14.788571
2021-08-11,14.489999
2021-08-12,13.385714
2021-08-13,14.745
2021-08-14,14.240714
2021-08-15,13.962143
2021-08-16,14.360713
2021-08-17,15.394999
2021-08-18,15.4964285
2021-08-19,13.965715
2021-08-20,14.946427
2021-08-21,16.177143
2021-08-22,16.720715
2021-08-23,16.059284
2021-08-24,16.229284
2021-08-25,16.544285
2021-08-26,15.49143
2021-08-27,14.196428
2021-08-28,12.918571
2021-08-29,12.860715
2021-08-30,13.69
2021-08-31,13.409286
2021-09-01,13.690713
2021-09-02,13.611429
2021-09-03,12.456429
2021-09-04,13.587143
2021-09-05,14.577856
2021-09-06,16.671429
2021-09-07,18.420713
2021-09-08,18.65714
2021-09-09,16.715714
2021-09-10,16.335
2021-09-11,16.04143
2021-09-12,11.942143
2021-09-13,12.394999
2021-09-14,14.14
2021-09-15,14.164286
2021-09-16,13.670714
2021-09-17,15.347857
2021-09-18,13.912143
2021-09-19,13.905715
2021-09-20,10.869286
2021-09-21,13.224286
2021-09-22,15.152143
2021-09-23,14.111428
2021-09-24,15.435715
2021-09-25,15.625714
2021-09-26,15.892142
2021-09-27,11.699286
2021-09-28,10.0
2021-09-29,8.785001
2021-09-30,9.816428
2021-10-01,11.312142
2021-10-02,9.221429
2021-10-03,9.296428
2021-10-04,10.62
2021-10-05,8.639999
2021-10-06,9.932858
2021-10-07,13.994286
2021-10-08,15.4657135
2021-10-09,14.026428
2021-10-10,10.193571
2021-10-11,10.911428
2021-10-12,11.259286
2021-10-13,11.854998
2021-10-14,11.682856
2021-10-15,7.950714
2021-10-16,7.197143
2021-10-17,12.17143
2021-10-18,13.502144
2021-10-19,14.181428
2021-10-20,10.690714
2021-10-21,6.653571
2021-10-22,9.142142
2021-10-23,9.402143
2021-10-24,12.366429
2021-10-25,10.6214285
2021-10-26,9.98857
2021-10-27,14.052142
2021-10-28,12.934999
2021-10-29,10.755
2021-10-30,8.607857
2021-10-31,7.2464285
2021-11-01,7.637142
2021-11-02,6.937856
2021-11-03,5.966429
2021-11-04,5.3185716
2021-11-05,6.6064277
2021-11-06,10.790001
2021-11-07,8.907857
2021-11-08,8.346428
2021-11-09,11.247857
2021-11-10,8.059285
2021-11-11,8.363571
2021-11-12,10.716428
2021-11-13,9.427856
2021-11-14,7.6257143
2021-11-15,9.548571
2021-11-16,8.1378565
2021-11-17,7.329285
2021-11-18,10.752856
2021-11-19,12.205713
2021-11-20,10.011429
2021-11-21,5.485
2021-11-22,3.2828574
2021-11-23,5.9792857
2021-11-24,6.077143
2021-11-25,3.1471424
2021-11-26,4.878571
2021-11-27,2.4392855
2021-11-28,1.215
2021-11-29,1.5771428
2021-11-30,7.4942856
2021-12-01,5.777142
2021-12-02,2.2714286
2021-12-03,4.115714
2021-12-04,4.2664285
2021-12-05,4.325
2021-12-06,2.4985714
2021-12-07,2.9257143
2021-12-08,4.3314285
2021-12-09,3.5514283
2021-12-10,3.592857
2021-12-11,5.0907145
2021-12-12,8.330714
2021-12-13,6.0285716
2021-12-14,5.8114285
2021-12-15,8.857142
2021-12-16,8.085
2021-12-17,5.7442856
2021-12-18,4.003571
2021-12-19,3.260714
2021-12-20,4.425
2021-12-21,2.472857
2021-12-22,2.3742855
2021-12-23,5.187143
2021-12-24,5.8585706
2021-12-25,2.7714286
2021-12-26,3.3807142
2021-12-27,5.1635714
2021-12-28,5.4057145
2021-12-29,4.712857
2021-12-30,9.8335705
2021-12-31,10.224287
