time,DEB34
2021-09-07,18.151999
2021-09-08,17.128
2021-09-09,17.39
2021-09-10,18.413998
2021-09-11,18.726
2021-09-12,18.46
2021-09-13,18.972
2021-09-14,19.47
2021-09-15,20.644001
2021-09-16,18.834
2021-09-17,18.560001
2021-09-18,18.442
2021-09-19,17.722
2021-09-20,15.354001
2021-09-21,14.022
2021-09-22,14.094
2021-09-23,14.57
2021-09-24,16.342
2021-09-25,17.282
2021-09-26,17.432001
2021-09-27,18.16
2021-09-28,17.2
2021-09-29,17.39
2021-09-30,16.018
2021-10-01,16.095999
2021-10-02,15.4419985
2021-10-03,16.924
2021-10-04,18.296
2021-10-05,15.352
2021-10-06,13.844
2021-10-07,10.643999
2021-10-08,11.191999
2021-10-09,10.492
2021-10-10,9.106
2021-10-11,9.588
2021-10-12,9.742
2021-10-13,8.986
2021-10-14,7.708
2021-10-15,8.718
2021-10-16,8.901999
2021-10-17,11.028
2021-10-18,10.798
2021-10-19,11.879999
2021-10-20,11.74
2021-10-21,13.053999
2021-10-22,13.504
2021-10-23,13.261999
2021-10-24,12.698
2021-10-25,11.754
2021-10-26,11.012
2021-10-27,11.601999
2021-10-28,10.586
2021-10-29,11.039999
2021-10-30,12.144
2021-10-31,12.007999
2021-11-01,11.91
2021-11-02,12.62
2021-11-03,13.686
2021-11-04,11.988
2021-11-05,9.014
2021-11-06,9.492
2021-11-07,12.117999
2021-11-08,9.9279995
2021-11-09,10.524
2021-11-10,12.567999
2021-11-11,12.764
2021-11-12,12.575999
2021-11-13,12.546
2021-11-14,10.302
2021-11-15,11.674001
2021-11-16,7.8939996
2021-11-17,9.3
2021-11-18,8.533999
2021-11-19,9.438
2021-11-20,10.75
2021-11-21,10.752001
2021-11-22,9.325999
2021-11-23,7.5520005
2021-11-24,8.274
2021-11-25,8.2439995
2021-11-26,8.976
2021-11-27,9.316
2021-11-28,6.318
2021-11-29,1.96
2021-11-30,2.448
2021-12-01,5.95
2021-12-02,6.8299994
2021-12-03,4.58
2021-12-04,4.9119997
2021-12-05,7.238
2021-12-06,3.2019997
2021-12-07,2.8379998
2021-12-08,4.808
2021-12-09,4.7479997
2021-12-10,3.0679998
2021-12-11,2.77
2021-12-12,3.058
2021-12-13,6.082
2021-12-14,7.1260004
2021-12-15,6.658
2021-12-16,7.1259995
2021-12-17,6.986
2021-12-18,5.712
2021-12-19,8.028
2021-12-20,6.06
2021-12-21,4.196
2021-12-22,3.6879997
2021-12-23,5.04
2021-12-24,9.109999
2021-12-25,8.219999
2021-12-26,8.836
2021-12-27,8.864
2021-12-28,8.7699995
2021-12-29,10.0199995
2021-12-30,10.278
2021-12-31,12.12
