time,FRJ26
2021-03-26,-4.22875
2021-03-27,0.046174243
2021-03-28,-0.22795455
2021-03-29,-0.10484849
2021-03-30,-0.81056815
2021-03-31,-0.45113632
2021-04-01,-1.6714016
2021-04-02,-3.4851513
2021-04-03,-1.9110605
2021-04-04,-2.5111363
2021-04-05,-2.0770833
2021-04-06,-1.4583712
2021-04-07,-2.8073106
2021-04-08,-6.8698487
2021-04-09,-8.689053
2021-04-10,-5.9443183
2021-04-11,-2.1219695
2021-04-12,-3.0233715
2021-04-13,-6.1554923
2021-04-14,-3.6713636
2021-04-15,-0.7234849
2021-04-16,2.5333712
2021-04-17,2.4915528
2021-04-18,1.2728409
2021-04-19,3.348712
2021-04-20,4.9730678
2021-04-21,1.8548106
2021-04-22,-1.9511741
2021-04-23,-2.6057954
2021-04-24,-3.1450002
2021-04-25,-3.0518937
2021-04-26,-2.5782578
2021-04-27,-3.4276516
2021-04-28,-4.726288
2021-04-29,-4.0385222
2021-04-30,-5.5499997
2021-05-01,-3.965303
2021-05-02,-4.2802653
2021-05-03,-4.203977
2021-05-04,-3.774356
2021-05-05,-3.3754542
2021-05-06,-2.3512878
2021-05-07,-2.2776892
2021-05-08,-1.054053
2021-05-09,-0.058750015
2021-05-10,1.5829166
2021-05-11,0.81439394
2021-05-12,3.3253028
2021-05-13,1.8314394
2021-05-14,0.06223485
2021-05-15,0.24477273
2021-05-16,1.3229923
2021-05-17,4.66
2021-05-18,6.146174
2021-05-19,6.9522724
2021-05-20,2.8105302
2021-05-21,1.3339015
2021-05-22,-1.0704167
2021-05-23,-0.3560606
2021-05-24,0.8839015
2021-05-25,1.7073483
2021-05-26,2.6360605
2021-05-27,3.4178789
2021-05-28,0.9122348
2021-05-29,2.544735
2021-05-30,4.3948865
2021-05-31,5.4938254
2021-06-01,8.983826
2021-06-02,13.459962
2021-06-03,15.106023
2021-06-04,13.502689
2021-06-05,7.200113
2021-06-06,7.277954
2021-06-07,10.116061
2021-06-08,10.62337
2021-06-09,11.608029
2021-06-10,12.946779
2021-06-11,15.24462
2021-06-12,11.385795
2021-06-13,6.3864775
2021-06-14,6.632992
2021-06-15,4.881742
2021-06-16,4.2025375
2021-06-17,7.282954
2021-06-18,8.554204
2021-06-19,8.507955
2021-06-20,8.538674
2021-06-21,9.145568
2021-06-22,9.8270445
2021-06-23,8.944469
2021-06-24,11.145493
2021-06-25,8.743902
2021-06-26,8.220189
2021-06-27,10.217765
2021-06-28,9.533371
2021-06-29,8.242576
2021-06-30,8.165719
2021-07-01,14.038674
2021-07-02,11.374205
2021-07-03,13.453484
2021-07-04,14.504015
2021-07-05,19.734354
2021-07-06,19.70485
2021-07-07,20.376324
2021-07-08,14.75322
2021-07-09,12.319319
2021-07-10,14.10466
2021-07-11,12.9239025
2021-07-12,13.208483
2021-07-13,13.996969
2021-07-14,11.986099
2021-07-15,14.032689
2021-07-16,10.732955
2021-07-17,10.499736
2021-07-18,9.018372
2021-07-19,7.5968184
2021-07-20,5.0035605
2021-07-21,6.478106
2021-07-22,5.799015
2021-07-23,6.3885226
2021-07-24,8.741931
2021-07-25,9.444091
2021-07-26,11.248446
2021-07-27,13.853068
2021-07-28,10.581741
2021-07-29,8.420114
2021-07-30,8.961931
2021-07-31,7.7828407
2021-08-01,6.725303
2021-08-02,7.4088254
2021-08-03,7.923447
2021-08-04,7.843674
2021-08-05,10.536514
2021-08-06,13.2643175
2021-08-07,15.453523
2021-08-08,15.783863
2021-08-09,14.394583
2021-08-10,14.065416
2021-08-11,13.166212
2021-08-12,11.916175
2021-08-13,10.528976
2021-08-14,9.271213
2021-08-15,7.5744314
2021-08-16,6.770568
2021-08-17,8.037576
2021-08-18,8.163219
2021-08-19,9.191288
2021-08-20,7.413788
2021-08-21,5.932765
2021-08-22,4.9538636
2021-08-23,5.6271214
2021-08-24,7.315303
2021-08-25,7.4969316
2021-08-26,8.270568
2021-08-27,10.005569
2021-08-28,8.43716
2021-08-29,8.155985
2021-08-30,9.0623865
2021-08-31,6.962348
2021-09-01,4.641477
2021-09-02,4.225568
2021-09-03,3.487159
2021-09-04,3.1049998
2021-09-05,5.051174
2021-09-06,6.3731055
2021-09-07,6.009015
2021-09-08,4.9536743
2021-09-09,4.5460606
2021-09-10,4.782765
2021-09-11,3.342841
2021-09-12,4.68947
2021-09-13,3.1985607
2021-09-14,3.414394
2021-09-15,3.0521588
2021-09-16,2.9114394
2021-09-17,3.7969697
2021-09-18,4.2408333
2021-09-19,4.9788632
2021-09-20,4.3364015
2021-09-21,2.985265
2021-09-22,5.537348
2021-09-23,5.2522345
2021-09-24,4.6918178
2021-09-25,5.087992
2021-09-26,5.5803027
2021-09-27,10.43481
2021-09-28,9.613863
2021-09-29,5.223106
2021-09-30,4.3634467
2021-10-01,5.275568
2021-10-02,8.153901
2021-10-03,7.7620463
2021-10-04,9.6452265
2021-10-05,8.990416
2021-10-06,6.051515
2021-10-07,0.975265
2021-10-08,0.010378809
2021-10-09,1.6042802
2021-10-10,3.6657577
2021-10-11,3.3600378
2021-10-12,2.3321211
2021-10-13,-0.050075706
2021-10-14,-1.6787877
2021-10-15,-1.6026895
2021-10-16,0.11090909
2021-10-17,0.7689393
2021-10-18,-2.4732573
2021-10-19,-6.379697
2021-10-20,-7.2515526
2021-10-21,-2.87125
2021-10-22,-3.8798106
2021-10-23,-6.6507573
2021-10-24,-7.015416
2021-10-25,-5.2279162
2021-10-26,-2.9645832
2021-10-27,-3.7778409
2021-10-28,-3.0412877
2021-10-29,0.19814394
2021-10-30,-3.8117046
2021-10-31,-2.9896967
2021-11-01,0.48022723
2021-11-02,3.1533332
2021-11-03,2.3654923
2021-11-04,0.16723484
2021-11-05,-0.8346212
2021-11-06,-1.7140908
2021-11-07,-7.473371
2021-11-08,-6.5347347
2021-11-09,-7.1420455
2021-11-10,-1.6644317
2021-11-11,-2.2238257
2021-11-12,-4.561477
2021-11-13,-4.741136
2021-11-14,-5.2443557
2021-11-15,-1.4085226
2021-11-16,-1.5212499
2021-11-17,-0.455303
2021-11-18,-2.0279546
2021-11-19,-6.5863633
2021-11-20,-3.2114015
2021-11-21,-7.429091
2021-11-22,-12.172386
2021-11-23,-10.115
2021-11-24,-12.632236
2021-11-25,-16.542122
2021-11-26,-15.314507
2021-11-27,-18.423447
2021-11-28,-18.818182
2021-11-29,-15.170569
2021-11-30,-14.34481
2021-12-01,-7.441704
2021-12-02,-4.863485
2021-12-03,-12.044696
2021-12-04,-16.475151
2021-12-05,-17.814697
2021-12-06,-17.443752
2021-12-07,-16.03049
2021-12-08,-16.71447
2021-12-09,-15.532158
2021-12-10,-8.688711
2021-12-11,-10.482992
2021-12-12,-5.698901
2021-12-13,-3.1228032
2021-12-14,-3.955227
2021-12-15,-4.0564017
2021-12-16,-5.123182
2021-12-17,-2.4179924
2021-12-18,-3.3132195
2021-12-19,-6.922576
2021-12-20,-11.166931
2021-12-21,-12.662348
2021-12-22,-11.631136
2021-12-23,-10.369544
2021-12-24,-9.299507
2021-12-25,-9.9887495
2021-12-26,-9.007992
2021-12-27,-11.25038
2021-12-28,-15.631251
2021-12-29,-13.633712
2021-12-30,-9.995909
2021-12-31,-11.755454
