time,FRJ25
2021-03-22,-0.23245762
2021-03-23,1.7184745
2021-03-24,1.2955084
2021-03-25,-1.0122033
2021-03-26,1.5505933
2021-03-27,1.7494916
2021-03-28,0.7088983
2021-03-29,1.3078812
2021-03-30,0.36491525
2021-03-31,-0.047118638
2021-04-01,-1.1273729
2021-04-02,-2.5049999
2021-04-03,-0.60220337
2021-04-04,-1.7984746
2021-04-05,-3.9505932
2021-04-06,-1.3825423
2021-04-07,-3.8137288
2021-04-08,-5.8272033
2021-04-09,-5.4174576
2021-04-10,-3.841695
2021-04-11,-1.800339
2021-04-12,-2.9112709
2021-04-13,-4.5611863
2021-04-14,-1.6029661
2021-04-15,1.2527966
2021-04-16,1.883983
2021-04-17,1.7105085
2021-04-18,3.2478814
2021-04-19,5.0318646
2021-04-20,5.4357624
2021-04-21,-0.73864406
2021-04-22,-2.8479662
2021-04-23,-2.8457625
2021-04-24,-2.682542
2021-04-25,-2.2366948
2021-04-26,-2.2177966
2021-04-27,-2.4635594
2021-04-28,-2.407373
2021-04-29,-2.4081354
2021-04-30,-2.656356
2021-05-01,-2.9674573
2021-05-02,-2.743983
2021-05-03,-2.99161
2021-05-04,-0.31669492
2021-05-05,0.29338983
2021-05-06,-1.9320339
2021-05-07,-1.9115252
2021-05-08,-1.1669492
2021-05-09,0.5027966
2021-05-10,2.6986442
2021-05-11,4.398051
2021-05-12,6.4158473
2021-05-13,3.4557626
2021-05-14,4.511525
2021-05-15,5.0356784
2021-05-16,6.4983892
2021-05-17,7.2614403
2021-05-18,5.827119
2021-05-19,4.945254
2021-05-20,3.241695
2021-05-21,5.0149155
2021-05-22,4.2516103
2021-05-23,3.0173728
2021-05-24,5.0689826
2021-05-25,6.5470343
2021-05-26,6.726186
2021-05-27,6.1038136
2021-05-28,4.326525
2021-05-29,4.515678
2021-05-30,5.6625423
2021-05-31,6.752203
2021-06-01,11.31178
2021-06-02,14.708899
2021-06-03,13.705932
2021-06-04,14.036863
2021-06-05,11.998475
2021-06-06,12.771863
2021-06-07,8.934407
2021-06-08,10.44627
2021-06-09,11.048814
2021-06-10,13.066863
2021-06-11,12.330085
2021-06-12,7.110339
2021-06-13,4.500254
2021-06-14,5.873898
2021-06-15,4.10178
2021-06-16,4.105763
2021-06-17,8.307288
2021-06-18,7.6488976
2021-06-19,6.922457
2021-06-20,9.066525
2021-06-21,9.607203
2021-06-22,8.175593
2021-06-23,10.981696
2021-06-24,9.776609
2021-06-25,8.073135
2021-06-26,8.705508
2021-06-27,8.9291525
2021-06-28,8.017457
2021-06-29,6.862627
2021-06-30,7.6877966
2021-07-01,12.621102
2021-07-02,14.346949
2021-07-03,17.510845
2021-07-04,19.391523
2021-07-05,19.873728
2021-07-06,19.207626
2021-07-07,16.879322
2021-07-08,12.236864
2021-07-09,14.157118
2021-07-10,16.282118
2021-07-11,15.29144
2021-07-12,13.55644
2021-07-13,12.9407625
2021-07-14,14.252117
2021-07-15,12.318728
2021-07-16,9.196017
2021-07-17,9.294237
2021-07-18,7.161102
2021-07-19,6.842712
2021-07-20,5.45
2021-07-21,7.1254234
2021-07-22,7.410509
2021-07-23,7.6068645
2021-07-24,9.878728
2021-07-25,13.61356
2021-07-26,15.228135
2021-07-27,18.370338
2021-07-28,18.066017
2021-07-29,15.265507
2021-07-30,11.783474
2021-07-31,8.5795765
2021-08-01,6.4503393
2021-08-02,5.9904237
2021-08-03,7.0368643
2021-08-04,8.773475
2021-08-05,10.951016
2021-08-06,13.661864
2021-08-07,15.276779
2021-08-08,14.00822
2021-08-09,14.130678
2021-08-10,12.13305
2021-08-11,10.428983
2021-08-12,10.586864
2021-08-13,11.217372
2021-08-14,10.896356
2021-08-15,10.172965
2021-08-16,9.132458
2021-08-17,10.202796
2021-08-18,8.877204
2021-08-19,9.626949
2021-08-20,7.9388986
2021-08-21,6.6298304
2021-08-22,5.9174576
2021-08-23,6.559576
2021-08-24,6.750423
2021-08-25,7.8427963
2021-08-26,7.7861013
2021-08-27,8.550762
2021-08-28,9.02195
2021-08-29,8.787541
2021-08-30,8.43449
2021-08-31,7.257542
2021-09-01,5.040424
2021-09-02,4.732966
2021-09-03,4.088644
2021-09-04,4.384916
2021-09-05,6.190932
2021-09-06,7.7879653
2021-09-07,9.289152
2021-09-08,7.3856773
2021-09-09,5.983983
2021-09-10,5.48839
2021-09-11,6.636695
2021-09-12,6.5382204
2021-09-13,2.82839
2021-09-14,3.4850848
2021-09-15,4.359831
2021-09-16,5.686356
2021-09-17,6.247119
2021-09-18,5.561356
2021-09-19,6.225593
2021-09-20,5.1648307
2021-09-21,4.76178
2021-09-22,7.3239827
2021-09-23,5.655678
2021-09-24,4.10839
2021-09-25,4.333559
2021-09-26,7.2621193
2021-09-27,11.601865
2021-09-28,9.570424
2021-09-29,8.279745
2021-09-30,6.997373
2021-10-01,7.361695
2021-10-02,9.675
2021-10-03,8.713899
2021-10-04,10.782881
2021-10-05,8.15644
2021-10-06,5.796949
2021-10-07,3.7655087
2021-10-08,5.0922885
2021-10-09,7.897373
2021-10-10,7.447881
2021-10-11,4.197966
2021-10-12,1.7704238
2021-10-13,0.064491525
2021-10-14,0.47779658
2021-10-15,-0.88677967
2021-10-16,-0.92423725
2021-10-17,-0.11415252
2021-10-18,-1.7375424
2021-10-19,-2.7999997
2021-10-20,-0.70042366
2021-10-21,-1.7442373
2021-10-22,-2.3725424
2021-10-23,-3.4336438
2021-10-24,-0.39627114
2021-10-25,2.3494067
2021-10-26,2.6820338
2021-10-27,1.4400847
2021-10-28,4.185424
2021-10-29,3.914322
2021-10-30,4.43339
2021-10-31,3.9648306
2021-11-01,4.1327963
2021-11-02,5.991695
2021-11-03,4.207796
2021-11-04,2.302966
2021-11-05,1.062288
2021-11-06,-0.07635594
2021-11-07,-2.9538136
2021-11-08,-6.1300845
2021-11-09,-1.7677119
2021-11-10,1.3216101
2021-11-11,1.5510168
2021-11-12,0.021864407
2021-11-13,-2.380339
2021-11-14,-2.4323728
2021-11-15,1.5601696
2021-11-16,2.9861016
2021-11-17,1.9214407
2021-11-18,-0.16296612
2021-11-19,0.062966086
2021-11-20,-0.85703385
2021-11-21,-5.3061867
2021-11-22,-5.380339
2021-11-23,-1.1876271
2021-11-24,-3.9080508
2021-11-25,-8.388221
2021-11-26,-11.662204
2021-11-27,-12.761864
2021-11-28,-13.073219
2021-11-29,-11.022881
2021-11-30,-9.973728
2021-12-01,-12.614407
2021-12-02,-9.241526
2021-12-03,-8.435339
2021-12-04,-9.148814
2021-12-05,-13.278728
2021-12-06,-14.863898
2021-12-07,-11.254661
2021-12-08,-10.789237
2021-12-09,-7.9350843
2021-12-10,-3.7864404
2021-12-11,-3.792119
2021-12-12,-2.4231355
2021-12-13,-1.4527966
2021-12-14,0.60567796
2021-12-15,1.4305084
2021-12-16,1.2259322
2021-12-17,2.612627
2021-12-18,0.8920339
2021-12-19,-0.5635593
2021-12-20,-7.821356
2021-12-21,-8.88322
2021-12-22,-10.628983
2021-12-23,-8.6980505
2021-12-24,-11.175424
2021-12-25,-6.269576
2021-12-26,-11.035593
2021-12-27,-10.15983
2021-12-28,-8.824238
2021-12-29,-8.693982
2021-12-30,-3.9769492
2021-12-31,-6.175423
