time,FRF24
2021-05-31,12.763333
2021-06-01,11.356667
2021-06-02,13.75
2021-06-03,14.376666
2021-06-04,15.916667
2021-06-05,18.456665
2021-06-06,17.08
2021-06-07,17.616667
2021-06-08,18.103334
2021-06-09,17.706667
2021-06-10,16.6
2021-06-11,17.07
2021-06-12,18.226665
2021-06-13,14.046666
2021-06-14,14.696667
2021-06-15,16.246666
2021-06-16,19.486666
2021-06-17,21.050001
2021-06-18,22.253334
2021-06-19,23.163332
2021-06-20,23.856667
2021-06-21,25.076666
2021-06-22,23.403334
2021-06-23,21.676666
2021-06-24,23.883331
2021-06-25,19.13
2021-06-26,19.306665
2021-06-27,19.113333
2021-06-28,19.926666
2021-06-29,21.13
2021-06-30,20.626667
2021-07-01,18.28
2021-07-02,18.386665
2021-07-03,18.986666
2021-07-04,18.49
2021-07-05,19.800001
2021-07-06,21.479998
2021-07-07,23.51333
2021-07-08,22.576666
2021-07-09,23.033333
2021-07-10,18.786667
2021-07-11,19.413332
2021-07-12,20.273333
2021-07-13,22.586664
2021-07-14,24.426666
2021-07-15,22.050001
2021-07-16,22.413332
2021-07-17,22.846666
2021-07-18,22.409998
2021-07-19,20.876665
2021-07-20,17.859999
2021-07-21,17.586666
2021-07-22,17.946667
2021-07-23,18.516665
2021-07-24,20.07
2021-07-25,21.029999
2021-07-26,22.909998
2021-07-27,23.276665
2021-07-28,23.493332
2021-07-29,21.746666
2021-07-30,21.07
2021-07-31,20.856667
2021-08-01,18.689999
2021-08-02,17.513334
2021-08-03,17.82
2021-08-04,17.673332
2021-08-05,16.339998
2021-08-06,16.526667
2021-08-07,18.416666
2021-08-08,20.353334
2021-08-09,19.36
2021-08-10,20.576668
2021-08-11,19.146666
2021-08-12,18.133333
2021-08-13,19.863333
2021-08-14,23.146667
2021-08-15,23.206665
2021-08-16,23.626665
2021-08-17,17.336666
2021-08-18,15.646667
2021-08-19,17.263334
2021-08-20,19.006666
2021-08-21,18.083334
2021-08-22,18.546667
2021-08-23,18.086666
2021-08-24,15.19
2021-08-25,13.016666
2021-08-26,13.686666
2021-08-27,13.536667
2021-08-28,13.149999
2021-08-29,13.839999
2021-08-30,13.366666
2021-08-31,14.406667
2021-09-01,15.223332
2021-09-02,15.303333
2021-09-03,15.759999
2021-09-04,15.16
2021-09-05,13.403333
2021-09-06,12.7
2021-09-07,15.73
2021-09-08,16.416666
2021-09-09,17.22
2021-09-10,17.476667
2021-09-11,17.66
2021-09-12,18.173332
2021-09-13,17.996666
2021-09-14,16.943335
2021-09-15,17.703333
2021-09-16,19.33
2021-09-17,15.43
2021-09-18,12.889999
2021-09-19,10.076667
2021-09-20,10.256665
2021-09-21,9.3
2021-09-22,10.006666
2021-09-23,13.013333
2021-09-24,14.406666
2021-09-25,15.696666
2021-09-26,16.476667
2021-09-27,15.990001
2021-09-28,14.089999
2021-09-29,10.853333
2021-09-30,11.740001
2021-10-01,9.893333
2021-10-02,13.329999
2021-10-03,14.066667
2021-10-04,15.016666
2021-10-05,17.246666
2021-10-06,14.986667
2021-10-07,12.596667
2021-10-08,7.9933333
2021-10-09,6.6866665
2021-10-10,5.843333
2021-10-11,6.306667
2021-10-12,8.423333
2021-10-13,6.093333
2021-10-14,6.476667
2021-10-15,10.383333
2021-10-16,7.92
2021-10-17,6.8233333
2021-10-18,7.5099998
2021-10-19,10.920001
2021-10-20,14.573334
2021-10-21,13.566666
2021-10-22,9.236667
2021-10-23,6.59
2021-10-24,5.19
2021-10-25,6.8233333
2021-10-26,6.4566665
2021-10-27,8.883334
2021-10-28,9.163333
2021-10-29,9.203332
2021-10-30,10.613334
2021-10-31,11.61
2021-11-01,10.099999
2021-11-02,8.076667
2021-11-03,8.493333
2021-11-04,11.343333
2021-11-05,7.023333
2021-11-06,6.7166667
2021-11-07,5.5699997
2021-11-08,6.359999
2021-11-09,5.883333
2021-11-10,6.4566665
2021-11-11,5.8466663
2021-11-12,2.5733333
2021-11-13,4.503333
2021-11-14,3.006667
2021-11-15,4.5666666
2021-11-16,5.976667
2021-11-17,3.2966664
2021-11-18,6.19
2021-11-19,7.8566666
2021-11-20,9.613334
2021-11-21,7.963333
2021-11-22,4.636667
2021-11-23,1.7666668
2021-11-24,3.533333
2021-11-25,1.54
2021-11-26,2.1066666
2021-11-27,1.1366667
2021-11-28,-0.120000005
2021-11-29,0.52666664
2021-11-30,0.9166667
2021-12-01,3.1499996
2021-12-02,4.6466665
2021-12-03,0.31666666
2021-12-04,0.19333333
2021-12-05,0.76
2021-12-06,0.23333333
2021-12-07,-1.2433333
2021-12-08,-2.6633332
2021-12-09,-2.4066668
2021-12-10,-1.12
2021-12-11,-2.5633333
2021-12-12,-2.97
2021-12-13,-3.2866666
2021-12-14,1.2
2021-12-15,3.11
2021-12-16,5.56
2021-12-17,4.3466663
2021-12-18,2.5666666
2021-12-19,3.8266666
2021-12-20,1.2933332
2021-12-21,-3.1799996
2021-12-22,-4.476667
2021-12-23,-4.8766665
2021-12-24,2.4633334
2021-12-25,-2.1
2021-12-26,-8.889999
2021-12-27,-9.666667
2021-12-28,-4.53
2021-12-29,-0.5566667
2021-12-30,3.5366666
2021-12-31,8.656667
