time,DE24A
2021-05-11,12.961143
2021-05-12,16.40957
2021-05-13,17.365
2021-05-14,13.161
2021-05-15,10.021285
2021-05-16,9.8785715
2021-05-17,14.743715
2021-05-18,13.674001
2021-05-19,17.416714
2021-05-20,11.882572
2021-05-21,10.9562845
2021-05-22,5.515286
2021-05-23,5.665428
2021-05-24,3.2989998
2021-05-25,5.3365707
2021-05-26,6.978857
2021-05-27,3.9481428
2021-05-28,6.666714
2021-05-29,4.836143
2021-05-30,9.112286
2021-05-31,10.011
2021-06-01,13.262714
2021-06-02,15.681571
2021-06-03,18.065287
2021-06-04,19.148285
2021-06-05,19.453142
2021-06-06,16.760857
2021-06-07,14.363856
2021-06-08,15.040142
2021-06-09,16.76357
2021-06-10,18.52514
2021-06-11,19.949142
2021-06-12,18.064428
2021-06-13,13.785142
2021-06-14,12.620428
2021-06-15,11.582857
2021-06-16,10.204286
2021-06-17,13.560429
2021-06-18,17.810858
2021-06-19,16.737286
2021-06-20,18.172
2021-06-21,21.612286
2021-06-22,21.310143
2021-06-23,18.322428
2021-06-24,16.747
2021-06-25,18.450571
2021-06-26,18.978285
2021-06-27,17.451857
2021-06-28,17.235857
2021-06-29,17.699286
2021-06-30,15.609
2021-07-01,14.974285
2021-07-02,18.770714
2021-07-03,21.436142
2021-07-04,22.986
2021-07-05,23.702429
2021-07-06,22.16
2021-07-07,22.04557
2021-07-08,21.07543
2021-07-09,20.084286
2021-07-10,21.501858
2021-07-11,23.897287
2021-07-12,21.668285
2021-07-13,20.783571
2021-07-14,21.801998
2021-07-15,21.206572
2021-07-16,17.454
2021-07-17,17.316574
2021-07-18,16.215
2021-07-19,13.996142
2021-07-20,11.9232855
2021-07-21,11.377714
2021-07-22,12.649143
2021-07-23,11.113571
2021-07-24,12.831571
2021-07-25,16.573284
2021-07-26,19.003714
2021-07-27,18.800285
2021-07-28,19.707144
2021-07-29,16.693714
2021-07-30,13.602
2021-07-31,14.563857
2021-08-01,15.1779995
2021-08-02,15.4232855
2021-08-03,11.120428
2021-08-04,10.463286
2021-08-05,13.229428
2021-08-06,14.430142
2021-08-07,15.379857
2021-08-08,14.301857
2021-08-09,15.184999
2021-08-10,16.080858
2021-08-11,15.676144
2021-08-12,15.888142
2021-08-13,15.12857
2021-08-14,15.229715
2021-08-15,13.393285
2021-08-16,13.567714
2021-08-17,14.308999
2021-08-18,15.504571
2021-08-19,14.070714
2021-08-20,13.415
2021-08-21,12.544571
2021-08-22,11.320999
2021-08-23,7.514
2021-08-24,7.8281426
2021-08-25,7.568571
2021-08-26,9.554713
2021-08-27,8.450286
2021-08-28,10.019571
2021-08-29,10.853143
2021-08-30,10.744286
2021-08-31,11.300143
2021-09-01,8.278857
2021-09-02,6.2528567
2021-09-03,5.1907144
2021-09-04,5.3799996
2021-09-05,5.050571
2021-09-06,7.8868566
2021-09-07,9.874142
2021-09-08,11.464857
2021-09-09,8.291429
2021-09-10,7.2709994
2021-09-11,7.1749997
2021-09-12,7.809
2021-09-13,7.291142
2021-09-14,4.1734285
2021-09-15,4.672857
2021-09-16,4.394714
2021-09-17,4.6895714
2021-09-18,5.033
2021-09-19,4.855714
2021-09-20,4.1592855
2021-09-21,2.697857
2021-09-22,2.2125714
2021-09-23,4.2231426
2021-09-24,7.244714
2021-09-25,6.092428
2021-09-26,5.5375714
2021-09-27,6.6808567
2021-09-28,6.705571
2021-09-29,5.176
2021-09-30,6.568571
2021-10-01,6.3931427
2021-10-02,7.6197143
2021-10-03,8.201
2021-10-04,9.277
2021-10-05,8.075714
2021-10-06,8.537715
2021-10-07,9.056714
2021-10-08,6.941286
2021-10-09,8.198857
2021-10-10,9.743572
2021-10-11,8.403
2021-10-12,5.068714
2021-10-13,2.6890001
2021-10-14,2.3227143
2021-10-15,5.2734284
2021-10-16,2.3355713
2021-10-17,1.2880001
2021-10-18,0.99485713
2021-10-19,-2.8217142
2021-10-20,-2.2594287
2021-10-21,0.97442853
2021-10-22,-0.09071428
2021-10-23,-2.8075714
2021-10-24,-5.0414286
2021-10-25,-0.5328571
2021-10-26,3.4090002
2021-10-27,0.91357136
2021-10-28,0.57942855
2021-10-29,6.2768574
2021-10-30,5.9402857
2021-10-31,5.535714
2021-11-01,5.623286
2021-11-02,4.9825716
2021-11-03,3.283857
2021-11-04,4.4447145
2021-11-05,3.9545715
2021-11-06,1.2932857
2021-11-07,-1.5602857
2021-11-08,-6.175857
2021-11-09,-6.5771427
2021-11-10,1.2372857
2021-11-11,1.2049999
2021-11-12,-0.49600002
2021-11-13,-1.9902859
2021-11-14,-3.9104283
2021-11-15,-3.9871426
2021-11-16,1.3861428
2021-11-17,2.0942857
2021-11-18,1.2658571
2021-11-19,-0.76799995
2021-11-20,-2.9222858
2021-11-21,-5.192714
2021-11-22,-11.625572
2021-11-23,-9.155429
2021-11-24,-6.395
2021-11-25,-9.089285
2021-11-26,-8.716143
2021-11-27,-13.358285
2021-11-28,-20.036999
2021-11-29,-19.243858
2021-11-30,-10.021714
2021-12-01,-9.786
2021-12-02,-11.002143
2021-12-03,-8.754143
2021-12-04,-15.024285
2021-12-05,-18.274857
2021-12-06,-16.194855
2021-12-07,-13.614858
2021-12-08,-14.056429
2021-12-09,-13.589
2021-12-10,-12.0861435
2021-12-11,-7.781571
2021-12-12,-5.5194283
2021-12-13,-3.1024284
2021-12-14,-1.125
2021-12-15,-1.666857
2021-12-16,-0.9984286
2021-12-17,-4.973857
2021-12-18,-3.1275713
2021-12-19,-7.8027134
2021-12-20,-15.607715
2021-12-21,-16.590712
2021-12-22,-13.135858
2021-12-23,-10.663713
2021-12-24,-14.961287
2021-12-25,-18.959856
2021-12-26,-16.437
2021-12-27,-15.782715
2021-12-28,-8.863713
2021-12-29,-6.531571
2021-12-30,-4.783143
2021-12-31,-5.986857
