time,FRI33
2021-05-19,12.67
2021-05-20,11.08
2021-05-21,12.806
2021-05-22,12.654
2021-05-23,12.717999
2021-05-24,12.556
2021-05-25,14.431999
2021-05-26,12.007999
2021-05-27,12.601999
2021-05-28,11.69
2021-05-29,10.532
2021-05-30,12.653999
2021-05-31,12.962
2021-06-01,13.058001
2021-06-02,16.178
2021-06-03,15.35
2021-06-04,16.428001
2021-06-05,18.803997
2021-06-06,17.508
2021-06-07,18.164
2021-06-08,18.406
2021-06-09,18.6
2021-06-10,17.944
2021-06-11,18.831997
2021-06-12,18.244
2021-06-13,15.363998
2021-06-14,16.212
2021-06-15,18.895998
2021-06-16,17.128
2021-06-17,20.501999
2021-06-18,24.202
2021-06-19,25.914001
2021-06-20,26.803997
2021-06-21,27.067999
2021-06-22,24.678
2021-06-23,20.316
2021-06-24,20.794
2021-06-25,19.178
2021-06-26,18.991999
2021-06-27,18.862
2021-06-28,20.096
2021-06-29,21.784
2021-06-30,22.787998
2021-07-01,19.758
2021-07-02,19.001999
2021-07-03,18.696
2021-07-04,20.75
2021-07-05,21.693998
2021-07-06,21.619999
2021-07-07,23.801998
2021-07-08,19.627998
2021-07-09,20.897999
2021-07-10,19.289999
2021-07-11,19.717999
2021-07-12,22.168
2021-07-13,22.672
2021-07-14,25.026
2021-07-15,23.842
2021-07-16,23.036
2021-07-17,23.382
2021-07-18,22.612
2021-07-19,18.74
2021-07-20,18.383999
2021-07-21,17.772
2021-07-22,18.64
2021-07-23,19.029999
2021-07-24,20.206
2021-07-25,21.668
2021-07-26,21.782001
2021-07-27,23.439999
2021-07-28,22.401999
2021-07-29,21.429998
2021-07-30,19.018
2021-07-31,20.298
2021-08-01,18.550001
2021-08-02,18.05
2021-08-03,17.448
2021-08-04,17.196
2021-08-05,16.773998
2021-08-06,17.638
2021-08-07,18.548
2021-08-08,20.084
2021-08-09,18.838001
2021-08-10,18.791998
2021-08-11,17.921999
2021-08-12,18.1
2021-08-13,20.05
2021-08-14,21.883999
2021-08-15,19.962
2021-08-16,22.107998
2021-08-17,16.512
2021-08-18,16.73
2021-08-19,18.004002
2021-08-20,17.628
2021-08-21,17.252003
2021-08-22,16.616001
2021-08-23,17.102
2021-08-24,14.9279995
2021-08-25,13.664
2021-08-26,15.125999
2021-08-27,14.116
2021-08-28,14.282
2021-08-29,15.245999
2021-08-30,15.142
2021-08-31,15.589999
2021-09-01,15.81
2021-09-02,15.648
2021-09-03,14.501999
2021-09-04,12.278
2021-09-05,12.829999
2021-09-06,13.136
2021-09-07,16.387997
2021-09-08,16.16
2021-09-09,19.017998
2021-09-10,18.832
2021-09-11,18.953999
2021-09-12,18.189999
2021-09-13,17.126
2021-09-14,15.467999
2021-09-15,15.868001
2021-09-16,18.004
2021-09-17,15.674001
2021-09-18,12.622
2021-09-19,10.24
2021-09-20,10.864
2021-09-21,9.414
2021-09-22,10.582
2021-09-23,12.886
2021-09-24,13.931999
2021-09-25,15.316
2021-09-26,15.51
2021-09-27,14.794001
2021-09-28,13.639999
2021-09-29,12.464
2021-09-30,12.066
2021-10-01,10.275999
2021-10-02,13.198
2021-10-03,15.066
2021-10-04,15.128
2021-10-05,16.076
2021-10-06,15.273999
2021-10-07,11.896
2021-10-08,8.96
2021-10-09,7.088
2021-10-10,6.56
2021-10-11,6.178
2021-10-12,8.256
2021-10-13,7.3300004
2021-10-14,6.016
2021-10-15,11.524
2021-10-16,8.88
2021-10-17,8.892
2021-10-18,8.878
2021-10-19,11.1779995
2021-10-20,15.004
2021-10-21,13.375999
2021-10-22,8.2039995
2021-10-23,6.8160005
2021-10-24,5.468
2021-10-25,6.7400002
2021-10-26,7.232
2021-10-27,10.35
2021-10-28,11.933999
2021-10-29,9.469999
2021-10-30,9.283999
2021-10-31,11.441999
2021-11-01,10.748
2021-11-02,7.91
2021-11-03,7.394
2021-11-04,7.6239996
2021-11-05,8.114
2021-11-06,7.9639997
2021-11-07,7.62
2021-11-08,7.6559997
2021-11-09,4.012
2021-11-10,5.432
2021-11-11,3.8419998
2021-11-12,6.974
2021-11-13,5.856
2021-11-14,4.442
2021-11-15,5.004
2021-11-16,5.078
2021-11-17,4.078
2021-11-18,6.46
2021-11-19,10.174
2021-11-20,10.642
2021-11-21,7.6899996
2021-11-22,3.6799998
2021-11-23,2.7380002
2021-11-24,5.5999994
2021-11-25,4.566
2021-11-26,3.2459998
2021-11-27,1.602
2021-11-28,0.98599994
2021-11-29,1.2679999
2021-11-30,1.142
2021-12-01,1.124
2021-12-02,3.986
2021-12-03,0.004000002
2021-12-04,0.025999999
2021-12-05,-0.684
2021-12-06,-0.90599996
2021-12-07,-3.026
2021-12-08,-4.7
2021-12-09,-4.3459997
2021-12-10,-0.982
2021-12-11,-3.4
2021-12-12,-4.04
2021-12-13,-1.008
2021-12-14,1.982
2021-12-15,4.636
2021-12-16,6.378
2021-12-17,4.418
2021-12-18,2.812
2021-12-19,3.3919997
2021-12-20,0.55399996
2021-12-21,-2.286
2021-12-22,-3.8919997
2021-12-23,-3.416
2021-12-24,-1.0239999
2021-12-25,-5.2839994
2021-12-26,-8.64
2021-12-27,-9.882001
2021-12-28,-5.806
2021-12-29,-1.824
2021-12-30,1.6719999
2021-12-31,8.034
