time,FI1D5
2021-07-29,25.3475
2021-07-30,24.076248
2021-07-31,24.40875
2021-08-01,24.49875
2021-08-02,22.48375
2021-08-03,20.644999
2021-08-04,21.42625
2021-08-05,21.683748
2021-08-06,19.14375
2021-08-07,19.861248
2021-08-08,22.561253
2021-08-09,23.179998
2021-08-10,23.12625
2021-08-11,22.400002
2021-08-12,20.816248
2021-08-13,20.221249
2021-08-14,22.559998
2021-08-15,24.7425
2021-08-16,25.83125
2021-08-17,23.235
2021-08-18,17.8625
2021-08-19,17.0475
2021-08-20,19.321249
2021-08-21,19.738749
2021-08-22,20.884998
2021-08-23,21.60375
2021-08-24,20.011248
2021-08-25,16.385
2021-08-26,16.076248
2021-08-27,14.713751
2021-08-28,15.047501
2021-08-29,15.572499
2021-08-30,16.765
2021-08-31,15.690001
2021-09-01,16.74625
2021-09-02,15.72125
2021-09-03,15.14375
2021-09-04,16.48625
2021-09-05,15.842501
2021-09-06,14.5525
2021-09-07,14.651249
2021-09-08,16.518751
2021-09-09,17.137499
2021-09-10,17.70875
2021-09-11,18.4375
2021-09-12,18.6925
2021-09-13,19.35625
2021-09-14,19.4525
2021-09-15,19.5175
2021-09-16,21.086248
2021-09-17,20.07
2021-09-18,16.38
2021-09-19,13.425
2021-09-20,11.377499
2021-09-21,10.77375
2021-09-22,9.751249
2021-09-23,10.695
2021-09-24,13.556249
2021-09-25,14.463751
2021-09-26,17.23875
2021-09-27,17.009998
2021-09-28,15.841249
2021-09-29,13.945
2021-09-30,13.426249
2021-10-01,13.2387495
2021-10-02,12.792499
2021-10-03,13.697498
2021-10-04,14.222499
2021-10-05,16.30375
2021-10-06,13.808749
2021-10-07,12.76
2021-10-08,9.872499
2021-10-09,7.44125
2021-10-10,9.009999
2021-10-11,8.79
2021-10-12,9.95875
2021-10-13,8.1125
2021-10-14,7.15
2021-10-15,8.29125
2021-10-16,9.7275
2021-10-17,8.85625
2021-10-18,8.53
2021-10-19,9.438749
2021-10-20,11.023749
2021-10-21,13.46
2021-10-22,13.476251
2021-10-23,10.217501
2021-10-24,6.0537496
2021-10-25,6.44
2021-10-26,6.9812503
2021-10-27,7.2987504
2021-10-28,7.88875
2021-10-29,9.62875
2021-10-30,10.774999
2021-10-31,9.7625
2021-11-01,7.3675
2021-11-02,6.8287497
2021-11-03,8.8575
2021-11-04,14.0425
2021-11-05,12.639999
2021-11-06,8.73625
2021-11-07,6.93
2021-11-08,8.1675
2021-11-09,6.1537495
2021-11-10,4.24
2021-11-11,3.8637497
2021-11-12,4.7675
2021-11-13,3.6675
2021-11-14,6.5575
2021-11-15,6.4387503
2021-11-16,5.7949996
2021-11-17,3.7425
2021-11-18,2.46125
2021-11-19,5.0925
2021-11-20,7.8787503
2021-11-21,6.45125
2021-11-22,4.525
2021-11-23,4.62
2021-11-24,1.74375
2021-11-25,1.41
2021-11-26,5.295
2021-11-27,6.5375
2021-11-28,7.82625
2021-11-29,6.2787495
2021-11-30,2.02375
2021-12-01,3.5162501
2021-12-02,6.8187504
2021-12-03,4.58375
2021-12-04,-1.32375
2021-12-05,0.76
2021-12-06,4.23625
2021-12-07,2.1862497
2021-12-08,0.18874998
2021-12-09,0.036249995
2021-12-10,3.3925
2021-12-11,3.175
2021-12-12,2.79875
2021-12-13,0.97124994
2021-12-14,-0.545
2021-12-15,0.44875
2021-12-16,2.2437499
2021-12-17,2.5925002
2021-12-18,2.28
2021-12-19,2.9237502
2021-12-20,1.9
2021-12-21,-2.5975
2021-12-22,-5.6687493
2021-12-23,-5.6899996
2021-12-24,0.85
2021-12-25,4.0875
2021-12-26,-0.07749999
2021-12-27,-2.39875
2021-12-28,-0.73499995
2021-12-29,0.29250002
2021-12-30,1.75125
2021-12-31,4.015
