time,DK011
2021-08-21,14.635313
2021-08-22,13.190312
2021-08-23,13.004686
2021-08-24,11.2275
2021-08-25,11.613438
2021-08-26,14.489063
2021-08-27,15.772812
2021-08-28,15.896563
2021-08-29,15.246874
2021-08-30,15.697187
2021-08-31,14.2734375
2021-09-01,13.48125
2021-09-02,10.634375
2021-09-03,10.679375
2021-09-04,8.149374
2021-09-05,7.2115626
2021-09-06,9.129062
2021-09-07,13.214687
2021-09-08,15.685937
2021-09-09,16.977814
2021-09-10,16.598436
2021-09-11,17.388126
2021-09-12,17.408436
2021-09-13,14.924374
2021-09-14,10.100937
2021-09-15,8.305312
2021-09-16,7.5550003
2021-09-17,8.462812
2021-09-18,7.26875
2021-09-19,5.6421876
2021-09-20,4.7268753
2021-09-21,4.723125
2021-09-22,6.0321875
2021-09-23,6.85625
2021-09-24,9.018749
2021-09-25,10.463437
2021-09-26,9.280937
2021-09-27,8.641562
2021-09-28,7.4196877
2021-09-29,8.267187
2021-09-30,6.546875
2021-10-01,8.2925005
2021-10-02,9.055937
2021-10-03,9.575624
2021-10-04,10.2725
2021-10-05,9.88
2021-10-06,10.416561
2021-10-07,6.99
2021-10-08,5.1165624
2021-10-09,5.184375
2021-10-10,6.2912498
2021-10-11,5.435937
2021-10-12,5.9887495
2021-10-13,5.4575
2021-10-14,5.160625
2021-10-15,6.234375
2021-10-16,7.3218746
2021-10-17,7.3978124
2021-10-18,4.462188
2021-10-19,2.5796874
2021-10-20,7.814062
2021-10-21,12.876562
2021-10-22,7.226875
2021-10-23,4.414375
2021-10-24,2.220625
2021-10-25,4.028125
2021-10-26,4.818125
2021-10-27,8.293437
2021-10-28,11.08375
2021-10-29,9.766562
2021-10-30,9.233749
2021-10-31,7.5175
2021-11-01,6.1615624
2021-11-02,4.499687
2021-11-03,7.014063
2021-11-04,6.963437
2021-11-05,8.495625
2021-11-06,6.0715623
2021-11-07,5.7709374
2021-11-08,3.5368748
2021-11-09,-0.82875
2021-11-10,2.094375
2021-11-11,4.83875
2021-11-12,5.6015625
2021-11-13,2.2843747
2021-11-14,1.125
2021-11-15,-1.8303125
2021-11-16,-0.33406252
2021-11-17,1.72625
2021-11-18,3.0834374
2021-11-19,4.4703126
2021-11-20,5.5896873
2021-11-21,2.5503125
2021-11-22,-2.8487499
2021-11-23,-2.0928125
2021-11-24,2.0559375
2021-11-25,3.8503122
2021-11-26,1.8090625
2021-11-27,0.2653125
2021-11-28,-0.599375
2021-11-29,-0.9109374
2021-11-30,-3.685
2021-12-01,-4.3774996
2021-12-02,-2.335
2021-12-03,-1.439375
2021-12-04,-4.4559374
2021-12-05,-7.6878123
2021-12-06,-13.118125
2021-12-07,-16.304062
2021-12-08,-18.35875
2021-12-09,-14.879063
2021-12-10,-4.67875
2021-12-11,1.5753124
2021-12-12,0.5434375
2021-12-13,-2.0925
2021-12-14,-1.5856249
2021-12-15,1.2037499
2021-12-16,3.328125
2021-12-17,1.655
2021-12-18,1.33125
2021-12-19,1.5646875
2021-12-20,-6.7078123
2021-12-21,-11.761562
2021-12-22,-11.358749
2021-12-23,-8.8125
2021-12-24,-5.48125
2021-12-25,-8.554062
2021-12-26,-7.9409375
2021-12-27,-5.0874996
2021-12-28,-8.516874
2021-12-29,-11.19
2021-12-30,-7.6415625
2021-12-31,0.144375
